X0,X1,X2,X3,R
4.910829999999999917e-01,9.967829999999999746e-01,6.288350000000000328e-01,5.006559999999999899e-01,1.499999999999999944e-01
8.044139999999999624e-02,6.044420000000000348e-01,9.106720000000000370e-01,7.911120000000000374e-01,1.499999999999999944e-01
8.069399999999999906e-01,7.835159999999999902e-01,9.247140000000000359e-01,9.806540000000000257e-01,1.499999999999999944e-01
7.791439999999999477e-01,2.690750000000000086e-01,4.579110000000000125e-01,8.905520000000000103e-01,1.499999999999999944e-01
2.852859999999999840e-01,2.588280000000000095e-02,1.244839999999999974e-01,8.574739999999999585e-01,1.499999999999999944e-01
6.719390000000000432e-03,4.115530000000000022e-01,3.125299999999999745e-01,3.364570000000000061e-01,1.499999999999999944e-01
6.042130000000000001e-01,6.728420000000000512e-01,4.723100000000000041e-03,7.966339999999999533e-01,1.499999999999999944e-01
3.139930000000000221e-01,3.095719999999999830e-04,4.349169999999999980e-01,7.296409999999999840e-01,1.499999999999999944e-01
6.272360000000000158e-01,9.174250000000000460e-01,3.169179999999999775e-01,9.038770000000000415e-01,1.499999999999999944e-01
2.159689999999999943e-01,8.084930000000000172e-01,9.059690000000000243e-01,9.798320000000000363e-01,1.499999999999999944e-01
6.899239999999999817e-01,8.073270000000000168e-01,8.174749999999999517e-01,8.085710000000000397e-01,1.499999999999999944e-01
1.448859999999999870e-01,3.980389999999999762e-01,3.829420000000000046e-01,9.321099999999999941e-01,1.499999999999999944e-01
3.557250000000000134e-01,9.926380000000000203e-01,9.852710000000000079e-01,2.358870000000000064e-02,1.499999999999999944e-01
1.889379999999999948e-01,9.717090000000000449e-01,4.881940000000000168e-01,5.774850000000000261e-01,1.499999999999999944e-01
8.744220000000000326e-01,4.510339999999999905e-01,5.757370000000000543e-01,5.066720000000000113e-01,1.499999999999999944e-01
5.803399999999999670e-01,4.225970000000000004e-01,4.311670000000000225e-01,9.444890000000000230e-01,1.499999999999999944e-01
6.842369999999999841e-01,6.405330000000000190e-01,3.460039999999999782e-01,7.304720000000000102e-01,1.499999999999999944e-01
9.753169999999999895e-01,2.394129999999999869e-01,1.838730000000000087e-01,8.197400000000000242e-01,1.499999999999999944e-01
7.921270000000000255e-01,7.204409999999999981e-01,6.547640000000000127e-01,4.080860000000000043e-01,1.499999999999999944e-01
6.772010000000000529e-01,7.089159999999999906e-01,9.783049999999999802e-01,4.034539999999999793e-01,1.499999999999999944e-01
8.917629999999999724e-01,3.738130000000000064e-01,9.695740000000000469e-01,2.431240000000000068e-01,1.499999999999999944e-01
9.286720000000000530e-01,6.212769999999999682e-01,4.435379999999999878e-01,1.947550000000000114e-01,1.499999999999999944e-01
5.938170000000000393e-01,5.870360000000000023e-01,3.801999999999999824e-01,4.056040000000000201e-01,1.499999999999999944e-01
9.967049999999999521e-01,2.155050000000000021e-01,5.595759999999999623e-01,2.872790000000000066e-01,1.499999999999999944e-01
8.971999999999999975e-01,9.988730000000000109e-01,8.610149999999999748e-01,5.160630000000000495e-01,1.499999999999999944e-01
1.574540000000000106e-01,3.995710000000000095e-01,8.093259999999999899e-01,5.010599999999999499e-01,1.499999999999999944e-01
6.904700000000000282e-01,8.391600000000000170e-01,5.011130000000000306e-01,3.592000000000000054e-02,1.499999999999999944e-01
7.968349999999999600e-01,7.119580000000000353e-02,1.649529999999999885e-01,1.758859999999999868e-01,1.499999999999999944e-01
2.081080000000000083e-02,4.240959999999999730e-01,5.618119999999999781e-01,8.289109999999999534e-01,1.499999999999999944e-01
2.774119999999999919e-01,3.179969999999999741e-01,1.433979999999999977e-01,9.167509999999999826e-01,1.499999999999999944e-01
8.519129999999999758e-02,7.290060000000000429e-01,1.344750000000000112e-01,6.146439999999999682e-01,1.499999999999999944e-01
2.742450000000000165e-01,7.147139999999999604e-01,7.059619999999999784e-01,5.380819999999999492e-01,1.499999999999999944e-01
3.628700000000000259e-01,1.580459999999999920e-01,8.535700000000000509e-01,6.559679999999999955e-01,1.499999999999999944e-01
6.052910000000000235e-01,3.542700000000000016e-02,1.121950000000000031e-01,4.119909999999999961e-01,1.499999999999999944e-01
4.327860000000000040e-01,9.833690000000000486e-01,3.687010000000000010e-01,1.174000000000000044e-01,1.499999999999999944e-01
2.879079999999999973e-01,9.974260000000000348e-01,4.128799999999999831e-02,2.054999999999999882e-01,1.499999999999999944e-01
6.827720000000000455e-01,9.959559999999999524e-01,8.328989999999999450e-01,5.394229999999999858e-01,1.499999999999999944e-01
6.595469999999999944e-01,2.156309999999999893e-01,1.991950000000000109e-01,1.150060000000000058e-03,1.499999999999999944e-01
6.730530000000000124e-01,5.822859999999999703e-01,5.077890000000000459e-01,1.208049999999999922e-02,1.499999999999999944e-01
1.480400000000000049e-01,4.635960000000000081e-02,2.455930000000000057e-01,5.145469999999999766e-01,1.499999999999999944e-01
4.741989999999999816e-01,1.882560000000000067e-01,3.539010000000000211e-01,4.373349999999999738e-01,1.499999999999999944e-01
2.960420000000000273e-01,6.833810000000000162e-01,3.951299999999999812e-01,4.027169999999999916e-01,1.499999999999999944e-01
6.018189999999999928e-01,5.659870000000000179e-01,6.933079999999999798e-02,7.213680000000000092e-01,1.499999999999999944e-01
6.546319999999999917e-01,9.897169999999999579e-01,9.956420000000000270e-01,5.546440000000000259e-01,1.499999999999999944e-01
3.776510000000000145e-01,8.755430000000000157e-02,4.996550000000000158e-01,1.917129999999999945e-01,1.499999999999999944e-01
4.906389999999999918e-01,3.923050000000000148e-01,1.180230000000000029e-01,5.095439999999999969e-01,1.499999999999999944e-01
6.923169999999999602e-01,2.137689999999999868e-01,5.457570000000000476e-01,6.054159999999999542e-01,1.499999999999999944e-01
4.558530000000000082e-01,8.156689999999999774e-01,2.126149999999999984e-01,6.030499999999999750e-01,1.499999999999999944e-01
4.753769999999999940e-01,2.156450000000000033e-01,4.634519999999999751e-01,7.865330000000000377e-01,1.499999999999999944e-01
6.304410000000000291e-01,9.078330000000000011e-01,1.326289999999999969e-01,2.178960000000000063e-01,1.499999999999999944e-01
3.020820000000000172e-01,2.074729999999999908e-01,7.359860000000000291e-01,2.126329999999999887e-01,1.499999999999999944e-01
3.416750000000000065e-01,6.734949999999999548e-01,6.805980000000000363e-01,2.168020000000000017e-02,1.499999999999999944e-01
9.521519999999999984e-01,1.411419999999999897e-01,3.727489999999999970e-01,6.293170000000000153e-01,1.499999999999999944e-01
7.649289999999999701e-01,6.121309999999999946e-02,7.365380000000000260e-01,3.292249999999999899e-01,1.499999999999999944e-01
8.177929999999999922e-01,9.528100000000000458e-01,2.755870000000000264e-01,3.271650000000000252e-02,1.499999999999999944e-01
5.662709999999999966e-02,2.359150000000000136e-01,4.457650000000000223e-01,6.516370000000000218e-01,1.499999999999999944e-01
1.052369999999999972e-01,1.627720000000000000e-01,6.414699999999999847e-01,2.055919999999999970e-02,1.499999999999999944e-01
9.595960000000000045e-01,7.369900000000000340e-01,3.578770000000000007e-01,4.124860000000000193e-01,1.499999999999999944e-01
3.948340000000000183e-01,7.131800000000000361e-01,3.959139999999999882e-01,7.424390000000000156e-02,1.499999999999999944e-01
2.532260000000000066e-01,9.546449999999999658e-01,3.688319999999999932e-01,3.215189999999999992e-01,1.499999999999999944e-01
9.985979999999999857e-01,6.732099999999999751e-01,6.779420000000000446e-01,9.192690000000000028e-01,1.499999999999999944e-01
9.377569999999999517e-01,6.854540000000000077e-01,8.162490000000000023e-01,5.867109999999999825e-01,1.499999999999999944e-01
5.342000000000000082e-01,6.203159999999999785e-01,5.845559999999999645e-01,7.091709999999999958e-01,1.499999999999999944e-01
5.115070000000000450e-01,5.131310000000000038e-02,6.589680000000000537e-02,7.980350000000000499e-01,1.499999999999999944e-01
3.502500000000000058e-01,4.193299999999999805e-01,7.700879999999999947e-01,9.334039999999999828e-04,1.499999999999999944e-01
6.464699999999999891e-01,4.173109999999999875e-01,8.837159999999999460e-01,1.837729999999999919e-02,1.499999999999999944e-01
3.559129999999999794e-01,2.122299999999999881e-02,6.137150000000000105e-01,9.080179999999999918e-01,1.499999999999999944e-01
2.294960000000000055e-02,7.917480000000000073e-01,1.965780000000000027e-01,1.153590000000000032e-01,1.499999999999999944e-01
9.941189999999999749e-01,1.609329999999999927e-01,9.982769999999999699e-01,6.279139999999999722e-01,1.499999999999999944e-01
5.878050000000000219e-01,3.150109999999999855e-01,7.289889999999999981e-01,3.852110000000000256e-01,1.499999999999999944e-01
7.036419999999999897e-01,6.260019999999999821e-03,5.455670000000000242e-01,1.571130000000000009e-03,1.499999999999999944e-01
4.217339999999999978e-02,9.489809999999999635e-01,7.206719999999999793e-01,3.366259999999999808e-01,1.499999999999999944e-01
6.328089999999999549e-01,3.303780000000000050e-01,5.960330000000000350e-01,8.639710000000000445e-02,1.499999999999999944e-01
4.477470000000000061e-01,8.817030000000000145e-01,9.558919999999999639e-01,7.653079999999999883e-01,1.499999999999999944e-01
5.190289999999999626e-01,5.225600000000000245e-01,8.926779999999999715e-01,2.362579999999999958e-01,1.499999999999999944e-01
9.098509999999999653e-01,1.184520000000000017e-01,1.366820000000000014e-02,3.824290000000000189e-01,1.499999999999999944e-01
4.095569999999999766e-03,9.841079999999999828e-01,6.151499999999999746e-01,6.351800000000000501e-02,1.499999999999999944e-01
1.736149999999999916e-01,9.717489999999999739e-01,9.717710000000000514e-01,6.460439999999999516e-01,1.499999999999999944e-01
9.472660000000000524e-01,8.716169999999999751e-01,9.394019999999999593e-01,7.531240000000000157e-01,1.499999999999999944e-01
8.232070000000000221e-01,2.768909999999999982e-01,8.047809999999999686e-01,6.236829999999999874e-01,1.499999999999999944e-01
8.605739999999999501e-01,7.712369999999999504e-01,5.656049999999999967e-02,9.939839999999999787e-01,1.499999999999999944e-01
4.488110000000000155e-01,3.958090000000000219e-01,3.390349999999999753e-01,2.062740000000000129e-01,1.499999999999999944e-01
6.148609999999999909e-01,8.424880000000000146e-01,6.504809999999999759e-02,9.349119999999999653e-01,1.499999999999999944e-01
6.495739999999999847e-01,3.350750000000000117e-01,1.853519999999999890e-01,8.364970000000000461e-01,1.499999999999999944e-01
9.965220000000000189e-01,8.661600000000000410e-01,3.240959999999999952e-01,8.865499999999999492e-01,1.499999999999999944e-01
5.831189999999999984e-03,5.195070000000000521e-01,8.414829999999999810e-01,6.937290000000000123e-02,1.499999999999999944e-01
3.076610000000000178e-01,2.530189999999999939e-01,9.774180000000000090e-01,9.660659999999999803e-01,1.499999999999999944e-01
7.020589999999999886e-01,5.446060000000000345e-01,8.006609999999999561e-01,9.743960000000000399e-01,1.499999999999999944e-01
3.090890000000000026e-01,9.932419999999999582e-01,2.557849999999999846e-01,2.605419999999999958e-01,1.499999999999999944e-01
2.702539999999999942e-01,2.210340000000000082e-01,3.643000000000000127e-01,9.468299999999999590e-04,1.499999999999999944e-01
9.284160000000000190e-01,5.600749999999999895e-01,2.965280000000000138e-01,9.590130000000000043e-01,1.499999999999999944e-01
5.646020000000000483e-01,9.763570000000000304e-01,9.939729999999999954e-01,2.425309999999999966e-01,1.499999999999999944e-01
7.552079999999999904e-01,5.269890000000000407e-01,2.236350000000000005e-01,2.617680000000000007e-02,1.499999999999999944e-01
2.880960000000000118e-03,6.555029999999999468e-01,2.623099999999999876e-01,6.773120000000000251e-01,1.499999999999999944e-01
3.988599999999999784e-02,8.727800000000000002e-01,9.981959999999999722e-01,3.623480000000000034e-01,1.499999999999999944e-01
2.525129999999999875e-01,6.143100000000000227e-01,1.485350000000000004e-01,7.005010000000000403e-02,1.499999999999999944e-01
2.433109999999999995e-01,4.624659999999999882e-01,6.235020000000000007e-01,2.377539999999999931e-01,1.499999999999999944e-01
9.494299999999999962e-01,1.044229999999999985e-02,6.534309999999999841e-01,8.633380000000000498e-01,1.499999999999999944e-01
9.008939999999999726e-01,9.499170000000000114e-01,5.923810000000000464e-01,6.486680000000000224e-01,1.499999999999999944e-01
9.735970000000000457e-01,8.360870000000000246e-01,7.945499999999999785e-01,2.701629999999999865e-01,1.499999999999999944e-01
