X0,X1,X2,X3,R
4.912020000000000275e-01,9.879679999999999573e-01,6.173589999999999911e-01,4.994890000000000163e-01,1.499999999999999944e-01
6.104729999999999879e-02,6.095810000000000395e-01,8.985840000000000494e-01,7.917499999999999538e-01,1.499999999999999944e-01
8.146569999999999645e-01,7.733649999999999691e-01,9.203529999999999767e-01,9.831250000000000266e-01,1.499999999999999944e-01
7.782090000000000396e-01,2.746799999999999797e-01,4.544569999999999999e-01,8.790090000000000403e-01,1.499999999999999944e-01
2.704420000000000157e-01,2.691299999999999942e-02,9.203400000000000469e-02,8.845100000000000184e-01,1.499999999999999944e-01
9.318589999999999859e-03,4.149530000000000163e-01,3.126780000000000115e-01,3.378269999999999884e-01,1.499999999999999944e-01
6.051910000000000345e-01,6.942760000000000042e-01,9.941400000000000237e-01,8.049129999999999896e-01,1.499999999999999944e-01
3.179930000000000256e-01,9.953250000000000153e-01,4.631419999999999981e-01,7.089210000000000234e-01,1.499999999999999944e-01
6.400940000000000518e-01,9.169209999999999861e-01,3.119299999999999851e-01,8.928500000000000325e-01,1.499999999999999944e-01
2.167949999999999877e-01,8.089499999999999469e-01,8.874520000000000186e-01,9.810119999999999951e-01,1.499999999999999944e-01
6.674959999999999782e-01,8.011519999999999753e-01,7.955750000000000322e-01,7.847210000000000019e-01,1.499999999999999944e-01
1.543539999999999912e-01,4.116609999999999991e-01,3.752309999999999812e-01,9.506040000000000045e-01,1.499999999999999944e-01
3.467810000000000059e-01,9.932269999999999710e-01,9.888200000000000323e-01,4.069260000000000238e-02,1.499999999999999944e-01
1.856299999999999895e-01,9.665040000000000298e-01,4.863450000000000273e-01,5.791060000000000096e-01,1.499999999999999944e-01
8.853959999999999608e-01,4.484480000000000133e-01,5.689990000000000325e-01,5.031499999999999861e-01,1.499999999999999944e-01
5.817290000000000516e-01,4.095400000000000151e-01,4.294529999999999736e-01,9.479170000000000096e-01,1.499999999999999944e-01
6.830589999999999717e-01,6.341790000000000482e-01,3.359150000000000191e-01,7.341910000000000380e-01,1.499999999999999944e-01
9.671980000000000022e-01,2.340639999999999943e-01,1.660609999999999864e-01,8.228280000000000038e-01,1.499999999999999944e-01
7.912639999999999674e-01,7.189799999999999525e-01,6.499319999999999542e-01,4.089889999999999914e-01,1.499999999999999944e-01
6.809460000000000512e-01,7.102819999999999689e-01,9.719069999999999654e-01,4.030869999999999731e-01,1.499999999999999944e-01
8.874159999999999826e-01,3.607429999999999803e-01,9.654760000000000009e-01,2.599719999999999809e-01,1.499999999999999944e-01
9.440530000000000310e-01,6.100609999999999644e-01,4.401410000000000045e-01,1.957710000000000006e-01,1.499999999999999944e-01
5.871189999999999465e-01,5.924760000000000026e-01,3.733380000000000032e-01,4.074510000000000076e-01,1.499999999999999944e-01
9.931360000000000188e-01,2.201279999999999903e-01,5.487480000000000135e-01,2.792819999999999747e-01,1.499999999999999944e-01
9.194440000000000390e-01,1.267050000000000034e-03,8.566770000000000218e-01,5.039289999999999603e-01,1.499999999999999944e-01
1.458349999999999924e-01,4.009380000000000166e-01,8.033580000000000165e-01,4.970939999999999803e-01,1.499999999999999944e-01
6.954919999999999991e-01,8.210009999999999808e-01,5.018629999999999480e-01,3.478219999999999923e-02,1.499999999999999944e-01
7.752860000000000307e-01,7.003910000000000691e-02,1.502610000000000057e-01,1.827229999999999965e-01,1.499999999999999944e-01
2.148699999999999916e-02,4.414089999999999958e-01,5.513200000000000323e-01,8.140920000000000378e-01,1.499999999999999944e-01
2.710179999999999811e-01,3.240230000000000055e-01,1.248549999999999938e-01,9.197530000000000427e-01,1.499999999999999944e-01
9.942270000000000274e-02,7.365359999999999685e-01,1.339339999999999975e-01,6.432200000000000140e-01,1.499999999999999944e-01
2.726259999999999795e-01,7.214059999999999917e-01,6.949650000000000549e-01,5.378460000000000463e-01,1.499999999999999944e-01
3.867360000000000242e-01,1.782880000000000020e-01,8.373439999999999772e-01,6.672869999999999635e-01,1.499999999999999944e-01
6.064549999999999663e-01,3.543319999999999803e-02,1.038079999999999975e-01,4.111270000000000202e-01,1.499999999999999944e-01
4.286059999999999870e-01,9.870809999999999862e-01,3.552359999999999962e-01,1.087729999999999947e-01,1.499999999999999944e-01
2.829160000000000008e-01,9.972649999999999570e-01,3.343120000000000119e-02,1.979509999999999881e-01,1.499999999999999944e-01
6.767149999999999554e-01,9.949289999999999523e-01,8.072380000000000111e-01,5.278610000000000246e-01,1.499999999999999944e-01
6.625820000000000043e-01,2.164369999999999905e-01,1.835430000000000117e-01,7.703159999999999478e-04,1.499999999999999944e-01
6.636919999999999487e-01,5.657240000000000046e-01,4.865940000000000265e-01,8.007179999999999159e-03,1.499999999999999944e-01
1.247899999999999981e-01,5.195500000000000118e-02,2.152769999999999961e-01,5.107009999999999605e-01,1.499999999999999944e-01
4.794100000000000028e-01,1.876859999999999917e-01,3.543049999999999811e-01,4.164349999999999996e-01,1.499999999999999944e-01
2.976159999999999917e-01,6.722120000000000317e-01,3.802200000000000024e-01,3.950679999999999747e-01,1.499999999999999944e-01
6.252680000000000460e-01,5.497699999999999809e-01,7.637589999999999657e-02,7.048740000000000006e-01,1.499999999999999944e-01
6.556889999999999663e-01,9.908879999999999910e-01,9.910229999999999873e-01,5.430319999999999592e-01,1.499999999999999944e-01
3.809980000000000033e-01,7.847729999999999984e-02,4.917779999999999929e-01,1.966980000000000117e-01,1.499999999999999944e-01
4.835679999999999978e-01,3.906979999999999897e-01,1.074309999999999987e-01,5.079839999999999911e-01,1.499999999999999944e-01
6.773900000000000476e-01,2.217459999999999987e-01,5.440720000000000001e-01,6.032220000000000359e-01,1.499999999999999944e-01
4.600750000000000117e-01,8.232220000000000093e-01,2.073659999999999948e-01,5.974329999999999918e-01,1.499999999999999944e-01
4.690250000000000252e-01,2.239800000000000124e-01,4.554300000000000015e-01,7.825889999999999791e-01,1.499999999999999944e-01
6.427599999999999980e-01,8.989120000000000443e-01,1.485710000000000086e-01,2.126450000000000007e-01,1.499999999999999944e-01
2.909349999999999992e-01,2.053200000000000025e-01,7.250830000000000330e-01,2.158029999999999948e-01,1.499999999999999944e-01
3.458729999999999860e-01,6.790359999999999729e-01,6.620099999999999874e-01,2.368610000000000160e-02,1.499999999999999944e-01
9.456059999999999466e-01,1.556819999999999871e-01,3.568299999999999805e-01,6.200849999999999973e-01,1.499999999999999944e-01
7.472820000000000018e-01,6.315669999999999618e-02,7.201349999999999696e-01,3.435779999999999945e-01,1.499999999999999944e-01
8.188490000000000490e-01,9.524160000000000403e-01,2.649830000000000241e-01,3.392619999999999664e-02,1.499999999999999944e-01
6.537220000000000530e-02,2.337740000000000096e-01,4.347960000000000158e-01,6.503590000000000204e-01,1.499999999999999944e-01
1.083680000000000060e-01,1.454799999999999982e-01,6.409209999999999630e-01,2.207330000000000056e-02,1.499999999999999944e-01
9.554700000000000415e-01,7.426190000000000291e-01,3.257669999999999733e-01,4.076989999999999781e-01,1.499999999999999944e-01
4.153540000000000010e-01,7.130159999999999831e-01,3.790430000000000188e-01,7.472380000000000688e-02,1.499999999999999944e-01
2.660919999999999952e-01,9.498799999999999466e-01,3.540880000000000138e-01,3.445829999999999727e-01,1.499999999999999944e-01
5.908689999999999835e-05,6.902580000000000382e-01,6.703000000000000069e-01,9.164579999999999949e-01,1.499999999999999944e-01
9.315919999999999757e-01,6.745640000000000525e-01,7.889460000000000361e-01,5.703289999999999749e-01,1.499999999999999944e-01
5.266800000000000370e-01,6.182199999999999918e-01,5.806829999999999492e-01,7.132380000000000386e-01,1.499999999999999944e-01
5.268760000000000110e-01,5.308899999999999730e-02,7.272320000000000173e-02,8.227360000000000229e-01,1.499999999999999944e-01
3.543629999999999836e-01,4.321139999999999981e-01,7.570350000000000135e-01,9.978979999999999517e-01,1.499999999999999944e-01
6.587239999999999762e-01,4.449600000000000222e-01,8.769329999999999625e-01,1.551119999999999929e-02,1.499999999999999944e-01
3.662380000000000080e-01,2.904270000000000115e-02,6.019020000000000481e-01,9.148309999999999498e-01,1.499999999999999944e-01
1.659410000000000052e-02,8.013930000000000220e-01,1.860310000000000019e-01,1.114559999999999995e-01,1.499999999999999944e-01
9.948059999999999681e-01,1.458009999999999862e-01,9.877000000000000224e-01,6.309259999999999868e-01,1.499999999999999944e-01
5.868560000000000443e-01,3.185939999999999883e-01,7.309120000000000061e-01,3.868150000000000199e-01,1.499999999999999944e-01
6.916099999999999470e-01,7.198620000000000192e-03,5.477009999999999934e-01,4.109950000000000235e-03,1.499999999999999944e-01
3.597689999999999916e-02,9.415350000000000108e-01,7.204019999999999868e-01,3.184779999999999833e-01,1.499999999999999944e-01
6.315669999999999895e-01,3.235140000000000238e-01,5.894789999999999752e-01,8.331669999999999354e-02,1.499999999999999944e-01
4.467800000000000105e-01,8.837000000000000410e-01,9.540530000000000399e-01,7.622949999999999449e-01,1.499999999999999944e-01
5.098570000000000046e-01,5.260679999999999801e-01,8.873210000000000264e-01,2.424719999999999931e-01,1.499999999999999944e-01
8.952020000000000532e-01,1.176549999999999957e-01,3.544920000000000015e-03,3.931270000000000042e-01,1.499999999999999944e-01
8.150509999999999700e-03,9.925239999999999618e-01,5.959449999999999470e-01,6.480049999999999699e-02,1.499999999999999944e-01
1.577020000000000088e-01,9.528079999999999883e-01,9.639969999999999928e-01,6.499530000000000030e-01,1.499999999999999944e-01
9.472289999999999877e-01,8.585669999999999691e-01,9.108420000000000405e-01,7.524859999999999882e-01,1.499999999999999944e-01
8.341030000000000388e-01,2.781100000000000239e-01,7.956149999999999611e-01,6.305749999999999966e-01,1.499999999999999944e-01
8.482340000000000435e-01,8.007819999999999938e-01,5.294709999999999694e-02,1.253459999999999991e-02,1.499999999999999944e-01
4.531540000000000012e-01,3.916120000000000156e-01,3.257889999999999953e-01,2.025849999999999873e-01,1.499999999999999944e-01
6.308240000000000514e-01,8.617259999999999920e-01,6.841999999999999471e-02,9.308330000000000215e-01,1.499999999999999944e-01
