X,Y,Z,W,R
0.471705,0.854471,0.4188,0.358304,0.15
0.861962,0.49951,0.847949,0.813682,0.15
0.0523804,0.730465,0.878031,0.0145338,0.15
0.827501,0.240748,0.410989,0.720473,0.15
0.127715,0.0884416,0.735161,0.0099335,0.15
0.0373673,0.382685,0.243543,0.429653,0.15
0.631831,0.810968,0.988365,0.907796,0.15
0.418201,0.0162599,0.723055,0.745257,0.15
0.798596,0.935456,0.381284,0.73617,0.15
0.236725,0.816674,0.666642,0.998985,0.15
0.566547,0.777688,0.541672,0.561591,0.15
0.284789,0.569326,0.232423,0.0603944,0.15
0.213456,0.0318565,0.000556787,0.912276,0.15
0.962417,0.849474,0.466455,0.487593,0.15
0.99342,0.319033,0.45151,0.424519,0.15
0.412002,0.12696,0.315383,0.0230957,0.15
0.691177,0.608647,0.263738,0.727267,0.15
0.92843,0.207025,0.937113,0.848443,0.15
0.683334,0.716805,0.511092,0.289773,0.15
0.718469,0.723956,0.884525,0.400559,0.15
0.834587,0.363681,0.888396,0.375732,0.15
0.959956,0.600651,0.38592,0.151583,0.15
0.564305,0.635908,0.280058,0.445419,0.15
0.952367,0.24844,0.405061,0.13403,0.15
0.19372,0.00547644,0.673767,0.542919,0.15
0.00397,0.411008,0.721671,0.449097,0.15
0.806212,0.731676,0.532049,0.0263184,0.15
0.673125,0.970182,0.967001,0.222499,0.15
0.024784,0.659522,0.426055,0.628527,0.15
0.143594,0.372279,0.941045,0.0532985,0.15
0.326795,0.886036,0.0364273,0.970381,0.15
0.267444,0.781971,0.562913,0.534677,0.15
0.632501,0.385073,0.682627,0.781849,0.15
0.396094,0.0553584,0.98189,0.536704,0.15
0.523898,0.992928,0.256972,0.829651,0.15
0.0438038,0.968829,0.682935,0.294878,0.15
0.817318,0.00545826,0.501207,0.387151,0.15
0.683912,0.269734,0.0135082,0.0206269,0.15
0.660453,0.482264,0.386699,0.00594131,0.15
0.879329,0.125126,0.852594,0.509982,0.15
0.592046,0.177281,0.313023,0.294301,0.15
0.266869,0.534983,0.187957,0.349594,0.15
0.888251,0.463852,0.995383,0.441448,0.15
0.793696,0.00110647,0.0454931,0.454514,0.15
0.30837,0.976025,0.500871,0.175016,0.15
0.389391,0.35986,0.975492,0.4772,0.15
0.569166,0.351931,0.46783,0.560957,0.15
0.564113,0.84787,0.0926822,0.611953,0.15
0.367722,0.277533,0.334916,0.70216,0.15
0.736869,0.842567,0.270403,0.303367,0.15
0.206632,0.234061,0.59631,0.31976,0.15
0.394329,0.741514,0.435366,0.0445658,0.15
0.882038,0.285163,0.194524,0.511215,0.15
0.478876,0.0659741,0.527237,0.460948,0.15
0.809905,0.081233,0.286884,0.943927,0.15
0.121299,0.217586,0.268716,0.606943,0.15
0.225187,0.080242,0.702924,0.927297,0.15
0.923295,0.800082,0.937621,0.341066,0.15
0.560936,0.730102,0.197855,0.0560295,0.15
0.264332,0.902994,0.260229,0.589676,0.15
0.994454,0.868188,0.536271,0.980998,0.15
0.978708,0.569785,0.625523,0.501309,0.15
0.397765,0.527212,0.444831,0.731825,0.15
0.664019,0.992993,0.0379317,0.0531284,0.15
0.398234,0.58867,0.597728,0.987394,0.15
0.703085,0.695952,0.80386,0.0132235,0.15
0.546031,0.0643623,0.561658,0.998387,0.15
0.015322,0.878823,0.0600594,0.0890009,0.15
0.059686,0.0157084,0.930192,0.76842,0.15
0.579751,0.356942,0.752679,0.40522,0.15
0.551743,0.959683,0.562614,0.0201317,0.15
0.96575,0.873522,0.656878,0.116411,0.15
0.631952,0.248116,0.571285,0.0930036,0.15
0.344167,0.00215846,0.914691,0.702002,0.15
0.377233,0.524134,0.81604,0.309235,0.15
0.603724,0.0324405,0.969265,0.52865,0.15
0.97724,0.934955,0.319248,0.141214,0.15
0.996286,0.768618,0.862406,0.820713,0.15
0.925507,0.830596,0.66039,0.68214,0.15
0.955486,0.304469,0.672626,0.710495,0.15
0.695603,0.131098,0.840198,0.20977,0.15
0.495978,0.411646,0.128377,0.133633,0.15
0.782385,0.0240576,0.964616,0.922194,0.15
0.647476,0.264161,0.0827977,0.764696,0.15
0.168747,0.760523,0.307246,0.0025625,0.15
0.00719863,0.447805,0.689711,0.953783,0.15
0.287239,0.466218,0.90768,0.732006,0.15
0.691951,0.511004,0.579383,0.977353,0.15
0.409748,0.971268,0.936817,0.277217,0.15
0.155287,0.00396391,0.286276,0.943916,0.15
0.86292,0.38052,0.185568,0.00307248,0.15
0.459333,0.745831,0.832903,0.19912,0.15
0.739209,0.561957,0.0466001,0.0346332,0.15
0.0143829,0.45025,0.438552,0.711173,0.15
0.136404,0.642247,0.804179,0.482548,0.15
0.37703,0.717659,0.000160994,0.140668,0.15
0.253033,0.558788,0.559662,0.224789,0.15
0.0265516,0.00350466,0.404214,0.688296,0.15
0.104465,0.983589,0.43072,0.854772,0.15
0.0224857,0.0216936,0.966797,0.372183,0.15
