X0,X1,X2,X3,R
3.042000000000000259e-01,9.562819999999999654e-01,6.312689999999999690e-01,4.434819999999999873e-01,1.499999999999999944e-01
4.850099999999999967e-01,6.072389999999999732e-01,1.192810000000000051e-02,7.732710000000000417e-01,1.499999999999999944e-01
9.734629999999999672e-01,2.301200000000000120e-02,1.236629999999999951e-01,5.677990000000000537e-01,1.499999999999999944e-01
1.673020000000000063e-01,3.098099999999999743e-01,6.399080000000000323e-01,7.686389999999999889e-02,1.499999999999999944e-01
4.023349999999999982e-01,8.569600000000000550e-01,7.026940000000000408e-01,7.042760000000000131e-01,1.499999999999999944e-01
9.618529999999999580e-01,3.089830000000000076e-01,3.427769999999999984e-01,4.160980000000000234e-01,1.499999999999999944e-01
3.195970000000000200e-01,3.566590000000000038e-01,1.102589999999999959e-01,6.245079999999999520e-01,1.499999999999999944e-01
6.108530000000000210e-02,4.876869999999999816e-01,1.930849999999999927e-02,1.087049999999999961e-01,1.499999999999999944e-01
9.709419999999999717e-01,8.137240000000000445e-03,2.671769999999999978e-01,6.003669999999999840e-02,1.499999999999999944e-01
9.461420000000000385e-01,7.690630000000000521e-01,4.213319999999999843e-01,1.823510000000000061e-02,1.499999999999999944e-01
9.754549999999999332e-02,7.443950000000000289e-01,4.191920000000000091e-01,8.857669999999999710e-01,1.499999999999999944e-01
5.234929999999999861e-01,4.500730000000000008e-01,8.071880000000000166e-01,7.005149999999999988e-01,1.499999999999999944e-01
3.179259999999999864e-01,7.942919999999999980e-01,9.722460000000000546e-01,6.665450000000000541e-01,1.499999999999999944e-01
1.016749999999999945e-02,8.162359999999999616e-01,8.551330000000000320e-01,4.624699999999999922e-01,1.499999999999999944e-01
8.167349999999999888e-01,3.779950000000000254e-01,8.181599999999999984e-01,7.543029999999999458e-01,1.499999999999999944e-01
2.274770000000000125e-01,7.017269999999999897e-01,6.423400000000000221e-01,9.990170000000000439e-01,1.499999999999999944e-01
7.384389999999999565e-01,9.188129999999999908e-01,6.754590000000000316e-01,5.587959999999999594e-01,1.499999999999999944e-01
8.274200000000000443e-01,3.260419999999999985e-01,1.428470000000000018e-01,6.431400000000000450e-01,1.499999999999999944e-01
4.982449999999999934e-01,5.923629999999999729e-01,7.433800000000000407e-01,3.461350000000000260e-01,1.499999999999999944e-01
6.767800000000000482e-01,6.779359999999999831e-01,2.204319999999999891e-01,5.776080000000000103e-01,1.499999999999999944e-01
9.716949999999999754e-01,5.837040000000000006e-01,1.680349999999999899e-01,6.712280000000000468e-01,1.499999999999999944e-01
8.035619999999999985e-01,8.179319999999999924e-01,3.128819999999999935e-01,3.190169999999999950e-01,1.499999999999999944e-01
9.907390000000000363e-01,5.864850000000000341e-01,6.207420000000000160e-01,6.606660000000000310e-02,1.499999999999999944e-01
