X0,X1,X2,X3,R
4.643379999999999730e-01,8.503340000000000343e-01,3.952649999999999775e-01,3.441440000000000055e-01,1.499999999999999944e-01
8.463530000000000220e-01,4.837540000000000173e-01,8.461920000000000552e-01,8.175130000000000452e-01,1.499999999999999944e-01
7.964459999999999595e-02,7.285970000000000502e-01,8.784530000000000394e-01,1.365410000000000061e-02,1.499999999999999944e-01
8.251129999999999853e-01,2.298939999999999872e-01,4.050570000000000004e-01,7.102079999999999504e-01,1.499999999999999944e-01
1.169130000000000030e-01,9.664599999999999580e-02,7.076919999999999877e-01,5.758410000000000264e-03,1.499999999999999944e-01
3.327209999999999890e-02,3.821320000000000272e-01,2.327089999999999992e-01,4.335060000000000024e-01,1.499999999999999944e-01
6.334440000000000071e-01,8.211289999999999978e-01,9.881309999999999816e-01,9.155870000000000397e-01,1.499999999999999944e-01
4.310510000000000175e-01,1.887809999999999835e-02,7.342379999999999463e-01,7.448770000000000113e-01,1.499999999999999944e-01
8.118189999999999573e-01,9.370880000000000321e-01,3.871310000000000029e-01,7.229670000000000263e-01,1.499999999999999944e-01
2.372420000000000084e-01,8.201389999999999514e-01,6.490609999999999991e-01,8.920939999999999599e-04,1.499999999999999944e-01
5.691899999999999737e-01,7.675640000000000240e-01,5.303620000000000001e-01,5.580779999999999630e-01,1.499999999999999944e-01
2.960169999999999746e-01,5.737959999999999727e-01,2.166849999999999887e-01,5.782380000000000159e-02,1.499999999999999944e-01
2.030720000000000025e-01,3.556030000000000302e-02,9.981929999999999970e-01,8.961799999999999766e-01,1.499999999999999944e-01
9.620330000000000270e-01,8.287069999999999714e-01,4.505469999999999753e-01,4.799140000000000073e-01,1.499999999999999944e-01
1.477620000000000018e-03,3.063910000000000244e-01,4.432980000000000254e-01,4.192069999999999963e-01,1.499999999999999944e-01
3.934400000000000119e-01,9.932820000000000538e-02,3.021440000000000237e-01,2.590929999999999969e-02,1.499999999999999944e-01
