X,Y,Z,W,R
0.393591,0.0861954,0.700433,0.515524,0.15
0.29379,0.513363,0.967897,0.763043,0.15
0.799152,0.871285,0.0799913,0.226843,0.15
0.937807,0.198824,0.483597,0.03354,0.15
0.326492,0.962594,0.435606,0.779583,0.15
0.970331,0.363953,0.299959,0.317274,0.15
0.583963,0.428885,0.999091,0.678824,0.15
0.165619,0.994239,0.975323,0.914427,0.15
0.338945,0.940864,0.421415,0.000352676,0.15
0.101351,0.722566,0.136015,0.0323112,0.15
0.864699,0.898465,0.97544,0.871758,0.15
0.198134,0.34177,0.539347,0.796287,0.15
0.42992,0.0470022,0.974928,0.789356,0.15
0.183349,0.0130553,0.613983,0.586675,0.15
0.74065,0.467238,0.678188,0.572846,0.15
0.45906,0.759803,0.463496,0.984995,0.15
0.731992,0.75466,0.428162,0.703935,0.15
0.936307,0.276776,0.244493,0.806627,0.15
0.679995,0.734338,0.665774,0.38921,0.15
0.625213,0.683607,0.0554374,0.409799,0.15
0.959779,0.550399,0.999873,0.00110459,0.15
0.793923,0.755837,0.415318,0.159449,0.15
0.698843,0.526043,0.444494,0.370302,0.15
0.0120593,0.237703,0.666693,0.329982,0.15
0.978123,0.985864,0.969965,0.592707,0.15
0.317674,0.337895,0.890851,0.556514,0.15
0.691698,0.178284,0.752709,0.992555,0.15
0.0995305,0.00759846,0.445566,0.033194,0.15
0.852726,0.142178,0.95216,0.953095,0.15
0.518014,0.18905,0.224757,0.916562,0.15
0.97969,0.686163,0.999096,0.175206,0.15
0.300128,0.660725,0.849237,0.543353,0.15
0.0793654,0.0374056,0.90537,0.464648,0.15
0.597026,0.0309653,0.234435,0.417321,0.15
0.538317,0.996921,0.482295,0.200502,0.15
0.261609,0.000717049,0.992977,0.317038,0.15
0.716882,0.994178,0.870081,0.686061,0.15
0.568053,0.163591,0.430464,0.0693571,0.15
0.680652,0.733999,0.85873,0.918468,0.15
0.542138,0.979577,0.741196,0.622526,0.15
0.459051,0.26439,0.34135,0.684074,0.15
0.293121,0.728873,0.56864,0.494776,0.15
0.299692,0.532396,0.143097,0.741789,0.15
0.582134,0.964758,0.258805,0.739255,0.15
0.365447,0.271396,0.697699,0.07951,0.15
0.611088,0.419037,0.233964,0.461636,0.15
0.740892,0.134829,0.5811,0.624924,0.15
0.403694,0.745583,0.30489,0.665356,0.15
0.58323,0.108849,0.58558,0.829567,0.15
0.523288,0.921422,0.0971661,0.271619,0.15
0.49906,0.0975073,0.00776167,0.302145,0.15
0.244463,0.641072,0.885007,0.98824,0.15
0.0606126,0.87582,0.560055,0.791601,0.15
0.0820874,0.0212537,0.903615,0.157997,0.15
0.95915,0.996741,0.192494,0.953691,0.15
0.996556,0.258338,0.560478,0.579708,0.15
0.0361599,0.355071,0.671593,0.993315,0.15
0.0500682,0.704605,0.751968,0.643234,0.15
0.113144,0.663002,0.568809,0.0583603,0.15
0.936085,0.00846642,0.728415,0.106093,0.15
0.00704806,0.609219,0.814897,0.991451,0.15
0.0450369,0.836346,0.159954,0.747469,0.15
0.552089,0.639363,0.756266,0.643734,0.15
0.480175,0.118396,0.995161,0.470966,0.15
0.27324,0.281706,0.922548,0.924503,0.15
0.668117,0.0666431,0.95509,0.0423885,0.15
0.229763,0.942386,0.908907,0.926897,0.15
0.0267107,0.751559,0.367598,0.217136,0.15
0.0049394,0.395071,0.123151,0.628516,0.15
0.606924,0.290185,0.683159,0.382619,0.15
0.821687,0.933422,0.579801,0.0125463,0.15
0.0937444,0.972814,0.817144,0.610611,0.15
0.638034,0.375743,0.65841,0.100778,0.15
0.373323,0.789959,0.00440678,0.756188,0.15
0.5805,0.540825,0.972537,0.28099,0.15
0.137335,0.130592,0.0529679,0.218284,0.15
0.0199291,0.0128279,0.774211,0.974702,0.15
0.279946,0.0765096,0.188356,0.577736,0.15
0.0126692,0.145592,0.26258,0.69819,0.15
0.669378,0.290075,0.918766,0.616596,0.15
0.026651,0.226237,0.946369,0.830617,0.15
0.427337,0.462359,0.477386,0.279391,0.15
0.317319,0.741292,0.990051,0.112913,0.15
0.655799,0.465569,0.303433,0.744204,0.15
0.753726,0.0282596,0.429733,0.89467,0.15
0.00460478,0.600313,0.0128007,0.1987,0.15
0.383772,0.979658,0.109476,0.036198,0.15
0.741838,0.457464,0.909727,0.0174766,0.15
0.221706,0.102437,0.331909,0.273728,0.15
0.212189,0.456217,0.378291,0.0551122,0.15
0.028376,0.701956,0.560806,0.00379299,0.15
0.772353,0.335122,0.031965,0.361093,0.15
0.81795,0.490677,0.262381,0.00791911,0.15
0.956124,0.710652,0.144852,0.576754,0.15
0.946775,0.0962792,0.293688,0.147923,0.15
0.179765,0.444357,0.163035,0.972218,0.15
0.301817,0.442179,0.774982,0.313386,0.15
0.948076,0.0245138,0.960696,0.0289262,0.15
0.666128,0.989152,0.563294,0.401042,0.15
0.984574,0.403201,0.629312,0.0863705,0.15
