X0,X1,X2,X3,R
4.879709999999999881e-01,9.790259999999999518e-01,6.023560000000000025e-01,4.978110000000000035e-01,1.499999999999999944e-01
4.224769999999999914e-02,6.139329999999999510e-01,8.886199999999999655e-01,7.911730000000000151e-01,1.499999999999999944e-01
8.218250000000000277e-01,7.644520000000000204e-01,9.154409999999999492e-01,9.867329999999999712e-01,1.499999999999999944e-01
7.818950000000000067e-01,2.771140000000000270e-01,4.514900000000000024e-01,8.658449999999999758e-01,1.499999999999999944e-01
2.548909999999999787e-01,2.787109999999999935e-02,5.953660000000000202e-02,9.117169999999999996e-01,1.499999999999999944e-01
1.191779999999999923e-02,4.183529999999999749e-01,3.127260000000000040e-01,3.391970000000000263e-01,1.499999999999999944e-01
6.070160000000000000e-01,7.076930000000000165e-01,9.907759999999999900e-01,8.140020000000000033e-01,1.499999999999999944e-01
3.307320000000000260e-01,9.922429999999999861e-01,4.897349999999999759e-01,6.967729999999999757e-01,1.499999999999999944e-01
6.531670000000000531e-01,9.176990000000000425e-01,3.124990000000000268e-01,8.809420000000000028e-01,1.499999999999999944e-01
2.176220000000000099e-01,8.094069999999999876e-01,8.688360000000000527e-01,9.821919999999999540e-01,1.499999999999999944e-01
6.496260000000000367e-01,7.974489999999999634e-01,7.673600000000000421e-01,7.619190000000000129e-01,1.499999999999999944e-01
1.631819999999999937e-01,4.278230000000000088e-01,3.664310000000000067e-01,9.695300000000000029e-01,1.499999999999999944e-01
3.345940000000000025e-01,9.943739999999999801e-01,9.923459999999999503e-01,5.462560000000000332e-02,1.499999999999999944e-01
1.728490000000000026e-01,9.595470000000000388e-01,4.871360000000000134e-01,5.742969999999999464e-01,1.499999999999999944e-01
8.963700000000000001e-01,4.458619999999999806e-01,5.621610000000000218e-01,4.996280000000000165e-01,1.499999999999999944e-01
5.800359999999999960e-01,4.017129999999999868e-01,4.261139999999999928e-01,9.547010000000000218e-01,1.499999999999999944e-01
6.826100000000000501e-01,6.288890000000000313e-01,3.289960000000000107e-01,7.382800000000000473e-01,1.499999999999999944e-01
9.591199999999999726e-01,2.288669999999999871e-01,1.477789999999999937e-01,8.263089999999999602e-01,1.499999999999999944e-01
7.868659999999999544e-01,7.186379999999999990e-01,6.414990000000000414e-01,4.058280000000000221e-01,1.499999999999999944e-01
6.846919999999999673e-01,7.116470000000000296e-01,9.654080000000000439e-01,4.027200000000000224e-01,1.499999999999999944e-01
8.830679999999999641e-01,3.476730000000000098e-01,9.612789999999999946e-01,2.768200000000000105e-01,1.499999999999999944e-01
9.593930000000000513e-01,5.983579999999999455e-01,4.370640000000000081e-01,1.960089999999999888e-01,1.499999999999999944e-01
5.804200000000000470e-01,5.979170000000000318e-01,3.663750000000000062e-01,4.092990000000000239e-01,1.499999999999999944e-01
9.895680000000000032e-01,2.247500000000000053e-01,5.378199999999999648e-01,2.712840000000000251e-01,1.499999999999999944e-01
9.399589999999999890e-01,9.995270000000000543e-01,8.488940000000000374e-01,4.886099999999999888e-01,1.499999999999999944e-01
1.342150000000000010e-01,4.023039999999999949e-01,7.972890000000000255e-01,4.931269999999999820e-01,1.499999999999999944e-01
7.015280000000000404e-01,8.072650000000000103e-01,5.017179999999999973e-01,3.404499999999999887e-02,1.499999999999999944e-01
7.569829999999999615e-01,6.667389999999999428e-02,1.358920000000000128e-01,1.894639999999999935e-01,1.499999999999999944e-01
2.122289999999999940e-02,4.589409999999999878e-01,5.419779999999999598e-01,7.983149999999999968e-01,1.499999999999999944e-01
2.646979999999999889e-01,3.296049999999999813e-01,1.068289999999999934e-01,9.229690000000000394e-01,1.499999999999999944e-01
1.175339999999999996e-01,7.480529999999999680e-01,1.275529999999999997e-01,6.705050000000000177e-01,1.499999999999999944e-01
2.710069999999999979e-01,7.280980000000000230e-01,6.838689999999999491e-01,5.376109999999999500e-01,1.499999999999999944e-01
4.106020000000000225e-01,1.985300000000000120e-01,8.210169999999999968e-01,6.786069999999999602e-01,1.499999999999999944e-01
6.058379999999999876e-01,3.507459999999999745e-02,9.483030000000000626e-02,4.126719999999999833e-01,1.499999999999999944e-01
