X,Y,Z,W,R
0.297101,0.986259,0.685206,0.516239,0.15
0.462715,0.598462,0.960515,0.76388,0.15
0.881528,0.944741,0.16515,0.448041,0.15
0.124363,0.263061,0.61331,0.100346,0.15
0.348917,0.903297,0.658035,0.773807,0.15
0.996486,0.357632,0.341207,0.418802,0.15
0.396267,0.374546,0.0993161,0.632879,0.15
0.0876999,0.343844,0.951224,0.103439,0.15
0.971275,0.00913822,0.297441,0.00239741,0.15
0.0144935,0.775545,0.384244,0.0846117,0.15
0.019306,0.857335,0.316855,0.875132,0.15
0.429464,0.409407,0.731898,0.717506,0.15
0.340946,0.857914,0.000447669,0.653555,0.15
0.0535543,0.87353,0.721555,0.561948,0.15
0.805342,0.399979,0.772083,0.693429,0.15
0.387317,0.817539,0.556547,0.999044,0.15
0.746485,0.886394,0.583735,0.654189,0.15
0.852955,0.276006,0.182364,0.703983,0.15
0.528568,0.62713,0.730348,0.369452,0.15
0.637122,0.710139,0.174594,0.540163,0.15
0.982506,0.576041,0.113226,0.735873,0.15
0.763908,0.866356,0.282883,0.256916,0.15
0.917365,0.557742,0.562594,0.206212,0.15
0.0116925,0.378977,0.77386,0.261862,0.15
0.048871,0.985308,0.230902,0.525384,0.15
0.320064,0.238039,0.925204,0.644575,0.15
0.726988,0.356293,0.114264,0.0146962,0.15
0.411765,0.0416949,0.789352,0.00404445,0.15
0.889683,0.0693357,0.308508,0.955698,0.15
0.705706,0.0629921,0.200268,0.0964388,0.15
0.99876,0.782348,0.0446761,0.0306646,0.15
0.225982,0.763502,0.0904461,0.427506,0.15
0.577813,0.987142,0.918225,0.381003,0.15
0.705384,0.981649,0.359952,0.535265,0.15
0.385176,0.955274,0.407391,0.282342,0.15
0.250781,0.0295118,0.995536,0.555652,0.15
0.916366,0.993514,0.765859,0.717497,0.15
0.483526,0.214595,0.571329,0.0757646,0.15
0.55299,0.882284,0.172343,0.73357,0.15
0.881755,0.999844,0.253754,0.723234,0.15
0.517451,0.413738,0.39339,0.643499,0.15
0.294625,0.657745,0.619643,0.484876,0.15
0.119122,0.414027,0.291062,0.576264,0.15
0.529585,0.00720248,0.410475,0.946541,0.15
0.331219,0.481947,0.889052,0.99161,0.15
0.587894,0.374828,0.248256,0.395985,0.15
0.76118,0.143072,0.615858,0.574899,0.15
0.402017,0.683844,0.395119,0.667889,0.15
0.190137,0.988522,0.884389,0.825312,0.15
0.416108,0.936836,0.184091,0.474129,0.15
0.659014,0.918665,0.112241,0.0153103,0.15
0.267791,0.472524,0.00329771,0.00483919,0.15
0.0714232,0.46248,0.494705,0.89629,0.15
0.411574,0.83307,0.924753,0.989863,0.15
0.148111,0.0447313,0.241159,0.794742,0.15
0.950592,0.407926,0.611517,0.422377,0.15
0.98235,0.259782,0.740224,0.925912,0.15
0.0721638,0.432481,0.0497598,0.659941,0.15
0.12871,0.671387,0.851767,0.166756,0.15
0.745403,0.0984401,0.897938,0.0337291,0.15
0.880322,0.555493,0.902032,0.939238,0.15
0.00628826,0.963119,0.451241,0.702031,0.15
0.621625,0.792075,0.929158,0.717404,0.15
0.622577,0.16021,0.0703704,0.320699,0.15
0.323257,0.203301,0.058701,0.866847,0.15
0.796769,0.888496,0.998586,0.23336,0.15
0.265029,0.87212,0.035068,0.000667217,0.15
0.994326,0.817723,0.483547,0.487604,0.15
0.991637,0.622343,0.314991,0.531579,0.15
0.68069,0.353524,0.556089,0.364852,0.15
0.72833,0.930869,0.670438,0.922429,0.15
0.27021,0.0244891,0.950143,0.823998,0.15
0.620213,0.575495,0.539434,0.00506036,0.15
0.232405,0.663747,0.0394557,0.775074,0.15
0.541998,0.490989,0.983678,0.346624,0.15
0.424082,0.111038,0.969543,0.0610252,0.15
0.028888,0.956084,0.507645,0.117687,0.15
0.446469,0.143876,0.365828,0.438791,0.15
0.997065,0.433458,0.543001,0.643314,0.15
0.596582,0.182691,0.941531,0.813767,0.15
0.966455,0.578981,0.625098,0.653082,0.15
0.427789,0.520365,0.449706,0.326958,0.15
0.171832,0.820318,0.969861,0.313346,0.15
0.733246,0.624223,0.392367,0.739286,0.15
0.631461,0.962903,0.48372,0.0746417,0.15
0.0203328,0.708309,0.266334,0.315441,0.15
0.397309,0.686825,0.298448,0.96095,0.15
0.888805,0.424747,0.139541,0.970703,0.15
0.136436,0.201719,0.321868,0.250698,0.15
0.252164,0.464098,0.400172,0.105361,0.15
0.947499,0.823013,0.736192,0.00626212,0.15
0.875679,0.490559,0.956891,0.24988,0.15
0.808683,0.480963,0.371979,0.0128185,0.15
0.00716275,0.820222,0.810164,0.571094,0.15
0.817564,0.21452,0.403132,0.0909576,0.15
0.106,0.258251,0.156393,0.0378168,0.15
0.245986,0.46035,0.0547165,0.379317,0.15
0.0389363,0.0308784,0.311737,0.0013168,0.15
0.587937,0.0815127,0.748714,0.311964,0.15
0.797587,0.233633,0.674577,0.0730346,0.15
