X,Y,Z,W,R
0.540612,0.987233,0.525267,0.0349324,0.15
0.718951,0.355818,0.340193,0.781639,0.15
0.528339,0.972331,0.0081948,0.0343663,0.15
0.294411,0.40572,0.00779694,0.909636,0.15
0.786309,0.695913,0.673564,0.275938,0.15
0.805626,0.225328,0.290047,0.0598005,0.15
0.325874,0.336844,0.077617,0.619258,0.15
0.038573,0.666913,0.391054,0.847855,0.15
0.985673,0.0358294,0.101149,0.269857,0.15
0.878035,0.0182162,0.938204,0.0320785,0.15
0.693254,0.333578,0.913946,0.81128,0.15
0.84098,0.812313,0.973594,0.471296,0.15
0.0390512,0.772285,0.000280239,0.502912,0.15
0.973508,0.466075,0.859967,0.311318,0.15
0.746087,0.156542,0.890599,0.559828,0.15
0.133442,0.653135,0.670001,0.234621,0.15
0.527133,0.400678,0.0732585,0.184019,0.15
0.789897,0.150983,0.86098,0.254202,0.15
0.198061,0.741842,0.355043,0.200468,0.15
0.809794,0.60238,0.234734,0.513862,0.15
0.209903,0.63222,0.254643,0.649464,0.15
0.694577,0.761403,0.461318,0.446511,0.15
0.017271,0.357374,0.74976,0.0169363,0.15
0.0463203,0.264512,0.840968,0.486238,0.15
0.701565,0.995818,0.314131,0.889524,0.15
0.435801,0.147242,0.0376956,0.875931,0.15
0.560173,0.646491,0.496722,0.967611,0.15
0.918853,0.982674,0.962634,0.404897,0.15
0.0619173,0.432041,0.458465,0.964416,0.15
0.903781,0.342389,0.00892809,0.0158119,0.15
0.0104722,0.79926,0.235227,0.0850131,0.15
0.964622,0.922777,0.683014,0.965831,0.15
0.240011,0.676716,0.145415,0.375394,0.15
0.615557,0.998285,0.302916,0.445654,0.15
0.934407,0.998179,0.430276,0.535718,0.15
0.496952,0.0272039,0.00752746,0.880856,0.15
0.321263,0.943879,0.999407,0.787266,0.15
0.436277,0.375208,0.59081,0.88854,0.15
0.899705,0.933483,0.845042,0.0801583,0.15
0.42583,0.992301,0.506197,0.92052,0.15
0.574517,0.562408,0.585147,0.564988,0.15
0.0892847,0.6672,0.678129,0.698429,0.15
0.010164,0.46588,0.58798,0.394805,0.15
0.354714,0.988696,0.301766,0.310635,0.15
0.361503,0.659874,0.101135,0.0994676,0.15
0.445113,0.542491,0.305477,0.291726,0.15
0.623721,0.96872,0.677061,0.516889,0.15
0.332027,0.689461,0.499009,0.829076,0.15
0.98157,0.979989,0.583495,0.141906,0.15
0.166584,0.0540635,0.38655,0.922304,0.15
0.89518,0.613928,0.269042,0.224751,0.15
0.360866,0.242921,0.343469,0.982951,0.15
0.893718,0.0904158,0.254789,0.814964,0.15
0.937019,0.448307,0.99377,0.632095,0.15
0.581943,0.0795635,0.233273,0.580852,0.15
0.927059,0.46073,0.561925,0.0817009,0.15
0.879168,0.231014,0.583188,0.306564,0.15
0.026977,0.931086,0.870715,0.312851,0.15
0.0206555,0.848003,0.039793,0.76827,0.15
0.671396,0.0634784,0.567143,0.88289,0.15
0.735065,0.871563,0.227545,0.631714,0.15
0.256284,0.181824,0.608529,0.791502,0.15
0.077606,0.159035,0.0239421,0.715574,0.15
0.38962,0.102892,0.965854,0.289955,0.15
0.342862,0.575644,0.0254626,0.848605,0.15
0.443005,0.795482,0.0948996,0.645173,0.15
0.501343,0.80617,0.226698,0.920916,0.15
0.891302,0.114988,0.0937836,0.0173154,0.15
0.119824,0.909342,0.409576,0.653695,0.15
0.706487,0.416114,0.434944,0.366343,0.15
0.889788,0.194919,0.686816,0.791935,0.15
0.286558,0.871573,0.680381,0.284198,0.15
0.37695,0.0679793,0.840463,0.995262,0.15
0.086542,0.375039,0.106093,0.0719465,0.15
0.404695,0.357571,0.493898,0.615151,0.15
0.655055,0.114132,0.140142,0.95124,0.15
0.999355,0.260887,0.366675,0.673238,0.15
0.548054,0.988919,0.931659,0.257657,0.15
0.946375,0.445464,0.186741,0.731569,0.15
0.0182765,0.347978,0.901291,0.0403877,0.15
0.00113337,0.109187,0.276743,0.461384,0.15
0.411705,0.777329,0.40292,0.551115,0.15
0.0177996,0.45277,0.324687,0.505693,0.15
0.0806766,0.749554,0.471401,0.425046,0.15
0.949555,0.965692,0.785666,0.612029,0.15
0.107202,0.985382,0.353921,0.297128,0.15
0.124769,0.15729,0.66136,0.141833,0.15
0.341027,0.422572,0.532105,0.167102,0.15
0.239587,0.973136,0.0793292,0.486021,0.15
0.174515,0.406501,0.0907851,0.360611,0.15
0.994827,0.0304821,0.681477,0.992544,0.15
0.529033,0.465739,0.748998,0.06143,0.15
0.817173,0.718884,0.497443,0.0383693,0.15
0.89407,0.600742,0.519011,0.00214013,0.15
0.652115,0.263094,0.570962,0.114463,0.15
0.082837,0.166698,0.0374093,0.244677,0.15
0.988837,0.563497,0.365317,0.201676,0.15
0.013213,0.00567436,0.590096,0.983974,0.15
0.148929,0.946238,0.0487982,0.941071,0.15
0.726988,0.999498,0.814167,0.993524,0.15
