X0,X1,X2,X3,R
3.501710000000000100e-01,8.240139999999999965e-02,7.302629999999999955e-01,5.336689999999999490e-01,1.499999999999999944e-01
3.414960000000000218e-01,4.825039999999999885e-01,9.499680000000000346e-01,7.382919999999999483e-01,1.499999999999999944e-01
8.379870000000000374e-01,8.743699999999999806e-01,1.016200000000000020e-01,3.113779999999999881e-01,1.499999999999999944e-01
2.410249999999999893e-02,2.061820000000000042e-01,5.279610000000000136e-01,7.059949999999999559e-02,1.499999999999999944e-01
3.233800000000000008e-01,9.318020000000000191e-01,5.059500000000000108e-01,7.938209999999999988e-01,1.499999999999999944e-01
9.561870000000000092e-01,3.493539999999999979e-01,2.884439999999999782e-01,3.133889999999999731e-01,1.499999999999999944e-01
5.265309999999999713e-01,4.108959999999999835e-01,4.320310000000000122e-02,6.553320000000000256e-01,1.499999999999999944e-01
1.486800000000000066e-01,7.424110000000000431e-02,9.285510000000000153e-01,1.562909999999999994e-02,1.499999999999999944e-01
1.797420000000000129e-01,9.745650000000000146e-01,3.838969999999999883e-01,3.885190000000000171e-03,1.499999999999999944e-01
7.940850000000000686e-02,7.167430000000000190e-01,2.330609999999999904e-01,6.902450000000000252e-02,1.499999999999999944e-01
9.118870000000000031e-01,8.987199999999999633e-01,8.762979999999999381e-02,8.635190000000000365e-01,1.499999999999999944e-01
2.824280000000000124e-01,3.631469999999999976e-01,5.880140000000000366e-01,7.641470000000000207e-01,1.499999999999999944e-01
3.899819999999999953e-01,2.387910000000000033e-02,9.823420000000000485e-01,6.709610000000000296e-01,1.499999999999999944e-01
1.633680000000000132e-01,9.719659999999999966e-01,6.294359999999999955e-01,6.095190000000000330e-01,1.499999999999999944e-01
7.539270000000000138e-01,4.264569999999999750e-01,7.220180000000000486e-01,6.108799999999999786e-01,1.499999999999999944e-01
4.476120000000000099e-01,8.049020000000000064e-01,4.856759999999999966e-01,9.958439999999999515e-01,1.499999999999999944e-01
7.255909999999999860e-01,7.954900000000000304e-01,4.693959999999999799e-01,7.018069999999999586e-01,1.499999999999999944e-01
8.985859999999999959e-01,2.847600000000000131e-01,2.322450000000000070e-01,7.965240000000000098e-01,1.499999999999999944e-01
6.317730000000000290e-01,6.997200000000000086e-01,6.842949999999999866e-01,3.812309999999999865e-01,1.499999999999999944e-01
6.134410000000000140e-01,6.763130000000000530e-01,8.245339999999999614e-02,4.257540000000000213e-01,1.499999999999999944e-01
8.765550000000000425e-03,5.727590000000000181e-01,9.863619999999999610e-01,8.524990000000000068e-01,1.499999999999999944e-01
7.648589999999999556e-01,8.097790000000000266e-01,3.776610000000000245e-01,1.838519999999999877e-01,1.499999999999999944e-01
7.741780000000000328e-01,5.464269999999999960e-01,4.814820000000000211e-01,3.266290000000000027e-01,1.499999999999999944e-01
1.236050000000000039e-03,2.862199999999999744e-01,6.846109999999999696e-01,3.115800000000000236e-01,1.499999999999999944e-01
2.552879999999999993e-03,9.816960000000000131e-01,3.571130000000000138e-02,6.035260000000000069e-01,1.499999999999999944e-01
3.632420000000000093e-01,2.614670000000000050e-01,9.138849999999999474e-01,5.788739999999999997e-01,1.499999999999999944e-01
7.250250000000000306e-01,2.781350000000000211e-01,8.979080000000000394e-01,9.975239999999999663e-01,1.499999999999999944e-01
1.772479999999999889e-01,1.171600000000000072e-02,5.633730000000000127e-01,9.946939999999999671e-01,1.499999999999999944e-01
7.670150000000000023e-01,9.926559999999999551e-02,1.592149999999999954e-01,9.654220000000000024e-01,1.499999999999999944e-01
6.343809999999999727e-01,1.219319999999999987e-01,1.944009999999999905e-01,9.933670000000000000e-01,1.499999999999999944e-01
9.606010000000000382e-01,7.281549999999999967e-01,9.712979999999999947e-01,1.130840000000000040e-01,1.499999999999999944e-01
3.014260000000000272e-01,6.898729999999999585e-01,9.213099999999999623e-01,5.203400000000000247e-01,1.499999999999999944e-01
9.177929999999999700e-01,2.412709999999999855e-02,8.970399999999999485e-01,4.244970000000000132e-01,1.499999999999999944e-01
6.139850000000000030e-01,1.743120000000000086e-02,3.172840000000000105e-01,4.260669999999999735e-01,1.499999999999999944e-01
5.478830000000000089e-01,9.750220000000000553e-01,4.824539999999999940e-01,2.625910000000000188e-01,1.499999999999999944e-01
2.645080000000000209e-01,9.988139999999999796e-01,9.907019999999999715e-01,4.058709999999999818e-01,1.499999999999999944e-01
8.124259999999999815e-01,1.330530000000000081e-02,8.432429999999999648e-01,7.111600000000000144e-01,1.499999999999999944e-01
5.406239999999999934e-01,1.839790000000000036e-01,4.837210000000000121e-01,7.138919999999999988e-02,1.499999999999999944e-01
6.320270000000000055e-01,7.803569999999999673e-01,9.737369999999999637e-01,8.675270000000000481e-01,1.499999999999999944e-01
6.931319999999999704e-01,9.878240000000000354e-01,9.190599999999999881e-01,6.561960000000000015e-01,1.499999999999999944e-01
4.525859999999999883e-01,3.284630000000000050e-01,3.643600000000000172e-01,6.756809999999999761e-01,1.499999999999999944e-01
2.960709999999999731e-01,7.057510000000000172e-01,5.823329999999999895e-01,4.960019999999999984e-01,1.499999999999999944e-01
2.669440000000000146e-01,5.121229999999999949e-01,1.963199999999999945e-01,7.015369999999999662e-01,1.499999999999999944e-01
5.581239999999999535e-01,9.617580000000000018e-01,3.466839999999999922e-01,8.077490000000000503e-01,1.499999999999999944e-01
3.445489999999999942e-01,3.559169999999999834e-01,7.871449999999999836e-01,3.507180000000000020e-02,1.499999999999999944e-01
6.187329999999999774e-01,4.102779999999999760e-01,2.223440000000000139e-01,4.355530000000000235e-01,1.499999999999999944e-01
7.434319999999999817e-01,1.454719999999999902e-01,5.984819999999999585e-01,6.065209999999999768e-01,1.499999999999999944e-01
3.938369999999999926e-01,7.252399999999999958e-01,3.434130000000000238e-01,6.673499999999999988e-01,1.499999999999999944e-01
4.943520000000000136e-01,6.064909999999999746e-02,6.468450000000000033e-01,8.408149999999999791e-01,1.499999999999999944e-01
4.938859999999999917e-01,9.225999999999999757e-01,1.152279999999999971e-01,3.305779999999999830e-01,1.499999999999999944e-01
5.628119999999999790e-01,4.960760000000000169e-02,6.958689999999999320e-02,2.364549999999999985e-01,1.499999999999999944e-01
2.400309999999999944e-01,5.806750000000000522e-01,9.218279999999999808e-01,9.966549999999999576e-01,1.499999999999999944e-01
9.324150000000000493e-02,7.970920000000000227e-01,5.502529999999999921e-01,8.683309999999999640e-01,1.499999999999999944e-01
1.784870000000000068e-01,1.176869999999999999e-02,9.243350000000000177e-01,7.528319999999999457e-02,1.499999999999999944e-01
4.406329999999999969e-02,1.426310000000000078e-02,1.442559999999999953e-01,8.847270000000000412e-01,1.499999999999999944e-01
9.689889999999999892e-01,2.998370000000000202e-01,5.910429999999999851e-01,5.087850000000000428e-01,1.499999999999999944e-01
1.358460000000000049e-02,3.392060000000000075e-01,7.062530000000000197e-01,9.718820000000000237e-01,1.499999999999999944e-01
4.221919999999999840e-02,6.052680000000000282e-01,9.029970000000000496e-01,7.233289999999999997e-01,1.499999999999999944e-01
1.328670000000000129e-01,6.382079999999999975e-01,6.351120000000000099e-01,8.783330000000000304e-02,1.499999999999999944e-01
8.632680000000000353e-01,3.730660000000000226e-02,8.026820000000000066e-01,8.094719999999999693e-02,1.499999999999999944e-01
9.644880000000000120e-01,5.890030000000000543e-01,8.558379999999999876e-01,9.937179999999999902e-01,1.499999999999999944e-01
3.875350000000000322e-02,8.773969999999999825e-01,2.826960000000000028e-01,7.187999999999999945e-01,1.499999999999999944e-01
5.305739999999999901e-01,6.828650000000000553e-01,8.314880000000000049e-01,6.479310000000000347e-01,1.499999999999999944e-01
4.848959999999999937e-01,1.500529999999999919e-01,9.980830000000000535e-01,4.629920000000000146e-01,1.499999999999999944e-01
2.770179999999999865e-01,2.559250000000000136e-01,9.631729999999999459e-01,9.026340000000000474e-01,1.499999999999999944e-01
7.392560000000000242e-01,9.901739999999999986e-01,9.667270000000000030e-01,9.435699999999999643e-02,1.499999999999999944e-01
2.339880000000000015e-01,9.206950000000000411e-01,9.468870000000000342e-01,9.443639999999999812e-01,1.499999999999999944e-01
6.454460000000000405e-03,7.617559999999999887e-01,4.033979999999999788e-01,2.862469999999999737e-01,1.499999999999999944e-01
1.048349999999999976e-03,4.903029999999999888e-01,1.710190000000000043e-01,5.856689999999999952e-01,1.499999999999999944e-01
