X0,X1,X2,X3,R
4.956130000000000257e-01,6.807230000000000225e-02,5.433799999999999741e-01,7.852539999999999867e-03,1.499999999999999944e-01
7.455899999999999750e-01,3.982359999999999789e-01,4.512970000000000037e-01,7.314540000000000486e-01,1.499999999999999944e-01
5.729670000000000041e-01,9.152409999999999712e-01,7.416899999999999882e-02,9.647409999999999597e-01,1.499999999999999944e-01
3.159730000000000039e-01,4.186420000000000141e-01,9.076130000000000309e-02,8.803370000000000362e-01,1.499999999999999944e-01
8.651170000000000249e-01,6.519890000000000407e-01,7.098400000000000265e-01,1.855640000000000067e-01,1.499999999999999944e-01
8.218490000000000517e-01,3.006550000000000056e-01,4.069269999999999832e-01,3.963360000000000082e-04,1.499999999999999944e-01
3.444169999999999732e-01,3.620849999999999902e-01,4.315220000000000167e-02,5.852060000000000040e-01,1.499999999999999944e-01
3.558639999999999720e-02,6.988900000000000112e-01,4.028720000000000079e-01,7.608730000000000215e-01,1.499999999999999944e-01
9.679569999999999563e-01,2.947750000000000023e-02,2.924610000000000057e-02,2.942830000000000168e-01,1.499999999999999944e-01
8.904609999999999470e-01,1.090919999999999945e-01,1.672850000000000086e-04,9.854910000000000059e-01,1.499999999999999944e-01
7.335239999999999538e-01,3.208110000000000128e-01,9.210249999999999826e-01,7.767249999999999988e-01,1.499999999999999944e-01
8.216809999999999947e-01,7.833520000000000483e-01,9.929599999999999538e-01,4.487169999999999770e-01,1.499999999999999944e-01
1.577479999999999855e-02,7.441799999999999526e-01,8.684980000000000130e-03,4.267650000000000055e-01,1.499999999999999944e-01
9.439429999999999765e-01,4.526140000000000163e-01,8.448379999999999779e-01,3.075339999999999741e-01,1.499999999999999944e-01
7.468749999999999556e-01,1.500400000000000067e-01,8.901179999999999648e-01,5.181789999999999452e-01,1.499999999999999944e-01
1.466739999999999988e-01,6.266180000000000083e-01,6.942359999999999642e-01,2.545620000000000105e-01,1.499999999999999944e-01
5.444590000000000263e-01,4.705090000000000106e-01,7.272049999999999348e-02,2.041540000000000021e-01,1.499999999999999944e-01
8.214040000000000230e-01,1.835209999999999897e-01,8.102789999999999715e-01,2.380339999999999956e-01,1.499999999999999944e-01
1.689440000000000108e-01,8.169859999999999900e-01,2.901250000000000218e-01,1.619780000000000109e-01,1.499999999999999944e-01
7.977750000000000119e-01,6.320580000000000087e-01,2.293949999999999878e-01,5.243649999999999700e-01,1.499999999999999944e-01
2.338449999999999973e-01,6.210160000000000124e-01,2.681760000000000255e-01,6.169390000000000152e-01,1.499999999999999944e-01
7.397270000000000234e-01,7.617890000000000494e-01,4.852909999999999724e-01,5.221189999999999998e-01,1.499999999999999944e-01
1.366670000000000038e-02,3.458030000000000270e-01,9.196269999999999722e-01,2.371919999999999931e-02,1.499999999999999944e-01
9.986230000000000384e-01,2.631769999999999943e-01,8.522480000000000055e-01,4.896099999999999897e-01,1.499999999999999944e-01
6.640260000000000051e-01,9.988070000000000004e-01,3.735080000000000067e-01,9.565479999999999539e-01,1.499999999999999944e-01
4.419879999999999920e-01,1.441099999999999881e-01,1.236609999999999931e-01,8.523359999999999825e-01,1.499999999999999944e-01
6.350749999999999451e-01,7.543400000000000105e-01,6.379700000000000371e-01,9.660260000000000513e-01,1.499999999999999944e-01
3.883790000000000159e-02,5.815300000000000330e-02,9.350600000000000023e-01,4.236860000000000070e-01,1.499999999999999944e-01
1.059510000000000035e-01,3.930879999999999930e-01,5.006099999999999994e-01,9.218539999999999512e-01,1.499999999999999944e-01
9.141930000000000334e-01,3.220569999999999822e-01,8.967879999999999255e-03,2.095740000000000103e-02,1.499999999999999944e-01
9.825110000000000232e-01,8.684790000000000010e-01,1.879300000000000137e-01,9.584510000000000252e-02,1.499999999999999944e-01
9.369840000000000391e-01,9.741330000000000267e-01,7.755370000000000319e-01,7.668369999999999909e-01,1.499999999999999944e-01
1.837789999999999979e-01,6.338219999999999965e-01,1.576869999999999938e-01,3.538089999999999846e-01,1.499999999999999944e-01
5.869830000000000325e-01,3.827980000000000033e-04,3.282979999999999787e-01,3.105700000000000127e-01,1.499999999999999944e-01
8.847270000000000412e-01,9.985260000000000247e-01,4.589019999999999766e-01,6.900450000000000195e-01,1.499999999999999944e-01
5.456879999999999509e-01,9.827329999999999677e-01,8.958019999999999872e-01,9.174579999999999957e-01,1.499999999999999944e-01
2.239819999999999867e-01,9.257560000000000233e-01,9.604439999999999644e-01,7.549770000000000092e-01,1.499999999999999944e-01
4.352779999999999982e-01,3.567239999999999855e-01,5.973610000000000309e-01,8.035449999999999537e-01,1.499999999999999944e-01
9.686599999999999655e-01,9.848810000000000064e-01,8.400130000000000097e-01,1.764900000000000080e-01,1.499999999999999944e-01
4.600040000000000240e-01,9.988460000000000116e-01,5.009569999999999856e-01,9.228650000000000464e-01,1.499999999999999944e-01
5.199310000000000320e-01,5.819060000000000343e-01,6.189449999999999674e-01,5.661230000000000429e-01,1.499999999999999944e-01
8.015179999999999527e-02,7.134200000000000541e-01,6.864249999999999519e-01,7.216620000000000257e-01,1.499999999999999944e-01
9.893180000000000307e-01,4.886699999999999933e-01,5.924749999999999739e-01,4.653610000000000246e-01,1.499999999999999944e-01
3.038429999999999742e-01,9.398549999999999960e-01,2.779590000000000116e-01,3.712260000000000004e-01,1.499999999999999944e-01
3.398729999999999807e-01,6.729039999999999466e-01,1.023939999999999989e-01,1.226359999999999950e-01,1.499999999999999944e-01
3.992040000000000033e-01,5.425240000000000062e-01,2.956670000000000131e-01,2.900519999999999765e-01,1.499999999999999944e-01
5.944439999999999724e-01,9.290829999999999922e-01,6.641209999999999614e-01,5.136140000000000150e-01,1.499999999999999944e-01
2.725139999999999785e-01,6.948140000000000427e-01,5.911229999999999540e-01,8.850259999999999794e-01,1.499999999999999944e-01
8.655359999999999721e-01,9.714570000000000149e-01,5.129399999999999515e-01,9.738189999999999902e-01,1.499999999999999944e-01
1.929520000000000124e-01,2.951339999999999866e-02,5.010890000000000066e-01,8.228580000000000616e-02,1.499999999999999944e-01
8.597500000000000142e-01,6.549049999999999594e-01,2.841500000000000137e-01,2.455219999999999902e-01,1.499999999999999944e-01
3.530170000000000252e-01,1.956670000000000076e-01,3.997249999999999970e-01,2.166180000000000189e-03,1.499999999999999944e-01
8.445810000000000262e-01,1.177720000000000017e-01,2.415259999999999907e-01,8.056250000000000355e-01,1.499999999999999944e-01
3.310079999999999967e-02,4.471390000000000087e-01,5.987659999999999684e-03,5.328979999999999828e-01,1.499999999999999944e-01
5.644169999999999465e-01,1.261670000000000014e-01,3.008480000000000043e-01,5.762610000000000232e-01,1.499999999999999944e-01
8.627380000000000049e-01,3.738079999999999736e-01,4.883120000000000238e-01,4.340630000000000183e-02,1.499999999999999944e-01
8.347350000000000048e-01,2.444179999999999964e-01,5.809830000000000272e-01,3.556130000000000124e-01,1.499999999999999944e-01
4.199930000000000330e-02,8.247050000000000214e-01,9.531619999999999537e-01,2.616890000000000049e-01,1.499999999999999944e-01
9.512129999999999752e-01,8.221220000000000194e-01,4.882840000000000270e-03,7.200299999999999478e-01,1.499999999999999944e-01
7.025200000000000333e-01,1.158470000000000055e-01,6.438129999999999686e-01,8.097729999999999650e-01,1.499999999999999944e-01
