X0,X1,X2,X3,R
5.318370000000000042e-01,3.706880000000000071e-03,5.291639999999999677e-01,2.971520000000000064e-02,1.499999999999999944e-01
7.315610000000000168e-01,3.645680000000000032e-01,3.576920000000000099e-01,7.707810000000000494e-01,1.499999999999999944e-01
5.371249999999999636e-01,9.605770000000000142e-01,2.197520000000000029e-02,2.025829999999999992e-02,1.499999999999999944e-01
3.017639999999999767e-01,4.188209999999999988e-01,2.333520000000000039e-02,9.001270000000000104e-01,1.499999999999999944e-01
8.019549999999999734e-01,6.878149999999999542e-01,6.791669999999999652e-01,2.561990000000000101e-01,1.499999999999999944e-01
8.111439999999999761e-01,2.382189999999999863e-01,3.100249999999999950e-01,4.802449999999999775e-02,1.499999999999999944e-01
3.276479999999999948e-01,3.426139999999999741e-01,7.079100000000000670e-02,6.110799999999999566e-01,1.499999999999999944e-01
3.967570000000000124e-02,6.706149999999999611e-01,3.933729999999999727e-01,8.304240000000000510e-01,1.499999999999999944e-01
9.797559999999999603e-01,3.577729999999999799e-02,8.787340000000000428e-02,2.645179999999999754e-01,1.499999999999999944e-01
8.804290000000000171e-01,3.759640000000000204e-02,9.465630000000000432e-01,2.587789999999999882e-02,1.499999999999999944e-01
7.012669999999999737e-01,3.310560000000000169e-01,9.156109999999999527e-01,8.043730000000000047e-01,1.499999999999999944e-01
8.371210000000000040e-01,8.065210000000000434e-01,9.776669999999999527e-01,4.667799999999999727e-01,1.499999999999999944e-01
3.495720000000000077e-02,7.725619999999999710e-01,9.976760000000000073e-01,4.787049999999999916e-01,1.499999999999999944e-01
9.673659999999999481e-01,4.628129999999999744e-01,8.572100000000000275e-01,3.093409999999999771e-01,1.499999999999999944e-01
7.478409999999999780e-01,1.542850000000000055e-01,8.911210000000000520e-01,5.505679999999999463e-01,1.499999999999999944e-01
1.367819999999999869e-01,6.497640000000000082e-01,6.736499999999999710e-01,2.409530000000000005e-01,1.499999999999999944e-01
5.302029999999999799e-01,4.149079999999999990e-01,7.401380000000000459e-02,1.883170000000000122e-01,1.499999999999999944e-01
7.990460000000000340e-01,1.536990000000000023e-01,8.537559999999999594e-01,2.505049999999999777e-01,1.499999999999999944e-01
1.754930000000000101e-01,7.550170000000000492e-01,3.347040000000000015e-01,1.932999999999999996e-01,1.499999999999999944e-01
8.074390000000000178e-01,6.082760000000000389e-01,2.338320000000000121e-01,5.158909999999999885e-01,1.499999999999999944e-01
2.137850000000000028e-01,6.308150000000000146e-01,2.585790000000000033e-01,6.442449999999999566e-01,1.499999999999999944e-01
7.019279999999999964e-01,7.598179999999999934e-01,4.677359999999999851e-01,4.624849999999999794e-01,1.499999999999999944e-01
1.827360000000000095e-02,3.519530000000000158e-01,7.818380000000000329e-01,2.035210000000000144e-02,1.499999999999999944e-01
3.763319999999999860e-02,2.633590000000000098e-01,8.484859999999999625e-01,4.904819999999999736e-01,1.499999999999999944e-01
6.959629999999999983e-01,9.973729999999999540e-01,3.253489999999999993e-01,9.012550000000000283e-01,1.499999999999999944e-01
4.449770000000000114e-01,1.450750000000000095e-01,5.776239999999999847e-02,8.753600000000000270e-01,1.499999999999999944e-01
5.721990000000000132e-01,6.680190000000000294e-01,5.248009999999999620e-01,9.658719999999999528e-01,1.499999999999999944e-01
