X0,X1,X2,X3,R
4.272000000000000242e-01,1.127979999999999955e-01,5.762819999999999609e-01,9.491680000000000117e-01,1.499999999999999944e-01
7.091849999999999543e-01,4.522430000000000061e-01,6.616499999999999604e-01,6.631380000000000052e-01,1.499999999999999944e-01
6.398179999999999978e-01,8.446609999999999951e-01,1.519119999999999915e-01,8.720059999999999478e-01,1.499999999999999944e-01
3.383220000000000116e-01,4.213089999999999891e-01,2.075770000000000115e-01,8.495899999999999563e-01,1.499999999999999944e-01
9.773549999999999738e-01,6.176059999999999883e-01,7.442990000000000439e-01,3.502659999999999801e-02,1.499999999999999944e-01
7.864079999999999959e-01,2.959890000000000021e-01,4.385800000000000254e-01,8.592220000000000413e-01,1.499999999999999944e-01
4.010090000000000043e-01,3.622000000000000219e-01,9.264930000000000110e-01,5.623569999999999958e-01,1.499999999999999944e-01
9.953990000000000338e-01,7.274540000000000450e-01,3.942320000000000269e-01,6.777410000000000379e-01,1.499999999999999944e-01
9.558470000000000022e-01,2.134849999999999942e-02,9.516599999999999504e-01,4.692149999999999932e-01,1.499999999999999944e-01
9.072430000000000216e-01,2.146760000000000057e-01,6.812350000000000350e-02,9.340049999999999741e-01,1.499999999999999944e-01
7.345350000000000490e-01,3.095229999999999926e-01,9.758689999999999864e-01,7.326470000000000482e-01,1.499999999999999944e-01
7.158590000000000231e-01,7.714140000000000441e-01,9.974039999999999573e-01,4.279859999999999776e-01,1.499999999999999944e-01
3.226230000000000070e-02,6.914730000000000043e-01,9.905589999999999673e-01,3.966600000000000126e-01,1.499999999999999944e-01
8.970989999999999798e-01,4.933069999999999955e-01,8.548000000000000043e-01,3.041889999999999872e-01,1.499999999999999944e-01
6.830979999999999830e-01,1.229399999999999937e-01,8.956049999999999844e-01,4.721569999999999934e-01,1.499999999999999944e-01
1.656930000000000069e-01,5.840619999999999701e-01,7.323420000000000485e-01,2.722140000000000115e-01,1.499999999999999944e-01
5.879529999999999479e-01,5.577830000000000288e-01,3.655830000000000191e-02,2.199109999999999954e-01,1.499999999999999944e-01
8.337520000000000486e-01,1.771010000000000084e-01,7.994679999999999565e-01,2.504680000000000240e-01,1.499999999999999944e-01
1.897729999999999972e-01,9.436510000000000176e-01,2.696509999999999740e-01,6.054480000000000278e-02,1.499999999999999944e-01
7.733839999999999604e-01,6.553879999999999706e-01,2.188890000000000002e-01,5.665900000000000380e-01,1.499999999999999944e-01
2.743740000000000068e-01,5.813599999999999879e-01,2.424010000000000054e-01,6.011300000000000532e-01,1.499999999999999944e-01
8.150610000000000355e-01,7.611539999999999973e-01,5.103379999999999583e-01,6.205950000000000077e-01,1.499999999999999944e-01
7.806060000000000082e-03,3.396330000000000182e-01,7.758760000000000656e-02,9.732129999999999947e-01,1.499999999999999944e-01
9.831330000000000346e-01,2.442280000000000006e-01,7.648819999999999508e-01,4.951380000000000225e-01,1.499999999999999944e-01
5.794259999999999966e-01,1.078999999999999924e-02,3.657949999999999813e-01,2.194619999999999904e-02,1.499999999999999944e-01
4.262009999999999965e-01,1.422889999999999988e-01,2.323369999999999880e-01,8.043829999999999592e-01,1.499999999999999944e-01
6.806710000000000260e-01,7.825630000000000086e-01,6.546469999999999789e-01,9.229659999999999531e-01,1.499999999999999944e-01
2.540259999999999740e-01,8.287440000000000084e-02,9.065389999999999837e-01,4.072370000000000156e-01,1.499999999999999944e-01
1.674219999999999875e-01,3.342890000000000028e-01,5.577959999999999585e-01,8.636490000000000000e-01,1.499999999999999944e-01
9.141930000000000334e-01,3.220569999999999822e-01,1.596790000000000015e-02,2.095740000000000103e-02,1.499999999999999944e-01
9.018310000000000493e-01,8.999049999999999550e-01,1.754729999999999901e-01,1.378020000000000078e-01,1.499999999999999944e-01
9.103259999999999685e-01,6.104239999999999666e-02,8.517900000000000471e-01,5.798769999999999758e-01,1.499999999999999944e-01
1.423699999999999966e-01,6.222769999999999690e-01,1.623290000000000011e-01,3.461699999999999777e-01,1.499999999999999944e-01
5.634439999999999449e-01,9.986129999999999729e-01,3.693859999999999921e-01,1.611190000000000122e-01,1.499999999999999944e-01
8.604650000000000354e-01,1.638099999999999973e-02,5.041309999999999958e-01,8.176269999999999927e-01,1.499999999999999944e-01
5.242980000000000418e-01,2.531110000000000044e-03,8.318670000000000231e-01,9.216870000000000340e-01,1.499999999999999944e-01
1.036699999999999983e-01,8.726030000000000175e-01,9.682190000000000518e-01,7.651740000000000208e-01,1.499999999999999944e-01
4.410979999999999901e-01,3.371979999999999977e-01,6.307949999999999946e-01,7.182960000000000456e-01,1.499999999999999944e-01
4.878819999999999685e-02,9.743230000000000501e-01,8.560550000000000104e-01,2.768709999999999782e-01,1.499999999999999944e-01
4.585890000000000244e-01,9.952950000000000408e-01,5.144739999999999869e-01,9.193930000000000158e-01,1.499999999999999944e-01
4.397389999999999910e-01,6.061039999999999761e-01,6.723649999999999904e-01,5.699640000000000262e-01,1.499999999999999944e-01
2.091329999999999925e-02,7.275599999999999845e-01,7.183239999999999625e-01,7.123429999999999485e-01,1.499999999999999944e-01
9.460049999999999848e-01,5.207460000000000422e-01,6.407840000000000202e-01,5.531049999999999578e-01,1.499999999999999944e-01
1.913160000000000138e-01,8.974010000000000042e-01,2.210199999999999942e-01,4.705820000000000003e-01,1.499999999999999944e-01
3.510909999999999864e-01,6.837820000000000009e-01,8.207299999999999318e-02,1.241759999999999947e-01,1.499999999999999944e-01
3.747710000000000208e-01,5.284440000000000248e-01,3.425690000000000124e-01,2.955499999999999794e-01,1.499999999999999944e-01
5.761349999999999527e-01,8.801619999999999999e-01,6.676800000000000512e-01,5.256279999999999841e-01,1.499999999999999944e-01
2.360490000000000088e-01,6.950859999999999816e-01,6.920250000000000012e-01,1.433970000000000036e-02,1.499999999999999944e-01
7.663360000000000172e-01,9.867799999999999905e-01,4.327070000000000083e-01,7.853189999999999893e-01,1.499999999999999944e-01
2.455179999999999862e-01,9.070350000000000357e-01,6.414570000000000549e-01,2.240850000000000064e-01,1.499999999999999944e-01
8.221720000000000139e-01,6.778450000000000308e-01,2.804559999999999831e-01,3.049000000000000044e-01,1.499999999999999944e-01
3.612270000000000203e-01,2.026159999999999906e-01,4.209140000000000104e-01,1.128340000000000072e-02,1.499999999999999944e-01
7.567540000000000378e-01,1.234399999999999942e-01,2.264180000000000081e-01,7.509879999999999889e-01,1.499999999999999944e-01
9.921550000000000091e-01,5.006869999999999932e-01,8.674140000000000322e-03,5.221090000000000453e-01,1.499999999999999944e-01
5.447659999999999725e-01,1.904710000000000014e-01,3.929139999999999855e-01,6.168150000000000022e-01,1.499999999999999944e-01
