X0,X1,X2,X3,R
3.410529999999999951e-01,8.925210000000000088e-01,5.065800000000000303e-01,2.347279999999999922e-01,1.499999999999999944e-01
5.619180000000000286e-01,4.961300000000000154e-01,2.078710000000000002e-01,7.698810000000000375e-01,1.499999999999999944e-01
2.432590000000000030e-01,5.516709999999999670e-02,1.929350000000000162e-02,8.373040000000000482e-01,1.499999999999999944e-01
1.131540000000000046e-01,2.849110000000000253e-01,7.819930000000000492e-01,9.858010000000000383e-01,1.499999999999999944e-01
5.986780000000000435e-01,7.854560000000000430e-01,7.232840000000000380e-01,4.845409999999999995e-01,1.499999999999999944e-01
7.746560000000000112e-01,1.848470000000000113e-01,2.724520000000000275e-01,2.962859999999999938e-01,1.499999999999999944e-01
3.111749999999999794e-01,3.125399999999999845e-01,1.369120000000000059e-01,6.720460000000000322e-01,1.499999999999999944e-01
2.825840000000000036e-03,7.507129999999999637e-01,3.034080000000000110e-01,3.348000000000000281e-02,1.499999999999999944e-01
9.897780000000000467e-01,7.179190000000000224e-04,1.796230000000000049e-01,1.977230000000000099e-01,1.499999999999999944e-01
8.497289999999999566e-01,9.143520000000000536e-01,2.316120000000000123e-01,9.629879999999999551e-01,1.499999999999999944e-01
4.139669999999999739e-01,4.448409999999999864e-01,8.094729999999999981e-01,9.071850000000000191e-01,1.499999999999999944e-01
7.212190000000000545e-01,5.723219999999999974e-01,9.175389999999999935e-01,6.240609999999999769e-01,1.499999999999999944e-01
1.408270000000000077e-01,7.131819999999999826e-01,9.677980000000000471e-01,6.349139999999999784e-01,1.499999999999999944e-01
5.089230000000000143e-02,5.466649999999999565e-01,1.930120000000000099e-02,4.092620000000000147e-01,1.499999999999999944e-01
7.746669999999999945e-01,2.511720000000000064e-01,8.800989999999999647e-01,7.683529999999999527e-01,1.499999999999999944e-01
1.159030000000000060e-01,6.680930000000000479e-01,7.081779999999999742e-01,8.482059999999999600e-02,1.499999999999999944e-01
6.116829999999999767e-01,1.111499999999999988e-01,9.791879999999999473e-01,2.542039999999999855e-01,1.499999999999999944e-01
7.169280000000000097e-01,3.142179999999999973e-01,9.760180000000000522e-01,4.666359999999999952e-01,1.499999999999999944e-01
4.697149999999999936e-01,5.880640000000000311e-01,6.482719999999999594e-01,2.325740000000000030e-01,1.499999999999999944e-01
7.033660000000000467e-01,5.737510000000000110e-01,2.135140000000000093e-01,5.062969999999999970e-01,1.499999999999999944e-01
4.958039999999999670e-02,6.078440000000000509e-01,1.728889999999999871e-01,6.386669999999999847e-01,1.499999999999999944e-01
6.916710000000000358e-01,7.824989999999999446e-01,3.188099999999999823e-01,3.185729999999999951e-01,1.499999999999999944e-01
9.898160000000000291e-01,4.163089999999999846e-01,1.209680000000000061e-01,9.137840000000000407e-01,1.499999999999999944e-01
1.535299999999999998e-01,3.627270000000000216e-01,8.261199999999999655e-01,5.106340000000000323e-01,1.499999999999999944e-01
8.778489999999999904e-01,9.955829999999999957e-01,3.830120000000000191e-01,6.974519999999999609e-01,1.499999999999999944e-01
2.733760000000000079e-01,3.156999999999999806e-01,9.179680000000000062e-01,7.147689999999999877e-01,1.499999999999999944e-01
5.968390000000000084e-01,4.250309999999999921e-01,2.065170000000000061e-01,3.098849999999999869e-02,1.499999999999999944e-01
7.149529999999999497e-01,9.686179999999999790e-01,2.184180000000000149e-02,1.701660000000000117e-01,1.499999999999999944e-01
9.478870000000000351e-01,2.651439999999999908e-01,3.956040000000000112e-01,9.974560000000000093e-01,1.499999999999999944e-01
7.724429999999999907e-01,6.420329999999999648e-01,1.079159999999999980e-01,2.849890000000000062e-02,1.499999999999999944e-01
2.322419999999999953e-03,6.856809999999999850e-01,2.947219999999999840e-01,9.512429999999999497e-01,1.499999999999999944e-01
1.280489999999999962e-01,8.480529999999999458e-01,3.968119999999999981e-01,2.534910000000000219e-01,1.499999999999999944e-01
3.330699999999999772e-01,8.320610000000000506e-01,1.042949999999999988e-01,3.759529999999999816e-01,1.499999999999999944e-01
7.149879999999999569e-01,2.049300000000000080e-02,3.379220000000000002e-01,5.110179999999999723e-01,1.499999999999999944e-01
7.084830000000000294e-02,2.304900000000000004e-02,4.208489999999999731e-01,2.266739999999999866e-01,1.499999999999999944e-01
8.306940000000000435e-01,9.901330000000000409e-01,6.818639999999999424e-02,6.878100000000000325e-01,1.499999999999999944e-01
1.916869999999999963e-01,9.574489999999999945e-01,9.035189999999999610e-01,7.649550000000000516e-01,1.499999999999999944e-01
4.898549999999999849e-01,3.606179999999999941e-01,6.190499999999999892e-01,6.800390000000000601e-02,1.499999999999999944e-01
6.692409999999999748e-01,3.931799999999999740e-01,5.965129999999999599e-01,8.988739999999999508e-01,1.499999999999999944e-01
2.498700000000000088e-01,9.376590000000000202e-01,5.011919999999999709e-01,9.015030000000000543e-01,1.499999999999999944e-01
7.451649999999999663e-01,5.010520000000000529e-01,5.075389999999999624e-01,5.669300000000000450e-01,1.499999999999999944e-01
1.134730000000000044e-01,5.764869999999999717e-01,6.564210000000000322e-01,5.802399999999999780e-01,1.499999999999999944e-01
9.760630000000000139e-01,3.943490000000000051e-01,5.484980000000000411e-01,4.427740000000000009e-01,1.499999999999999944e-01
