X0,X1,X2,X3,R
4.760659999999999892e-01,8.085100000000000620e-02,5.532810000000000228e-01,9.910860000000000225e-01,1.499999999999999944e-01
7.362319999999999975e-01,4.146159999999999846e-01,5.090500000000000025e-01,7.126799999999999802e-01,1.499999999999999944e-01
5.920670000000000099e-01,8.950749999999999540e-01,9.688120000000000065e-02,9.382449999999999957e-01,1.499999999999999944e-01
3.230770000000000031e-01,4.185530000000000084e-01,1.238739999999999980e-01,8.704420000000000490e-01,1.499999999999999944e-01
8.961919999999999886e-01,6.354149999999999521e-01,7.255850000000000355e-01,1.506119999999999959e-01,1.499999999999999944e-01
8.114580000000000126e-01,2.996440000000000214e-01,4.167649999999999966e-01,9.593279999999999585e-01,1.499999999999999944e-01
3.684509999999999730e-01,3.663199999999999790e-01,3.063209999999999891e-02,5.816700000000000204e-01,1.499999999999999944e-01
2.348369999999999971e-02,7.091990000000000238e-01,4.082600000000000118e-01,7.338529999999999776e-01,1.499999999999999944e-01
9.664040000000000408e-01,2.580620000000000136e-02,9.959860000000000380e-01,3.347060000000000035e-01,1.499999999999999944e-01
8.946469999999999700e-01,1.443309999999999871e-01,3.231969999999999982e-02,9.626120000000000232e-01,1.499999999999999944e-01
7.428010000000000446e-01,3.172139999999999960e-01,9.296579999999999844e-01,7.634050000000000002e-01,1.499999999999999944e-01
8.157940000000000191e-01,7.711580000000000101e-01,4.013700000000000145e-04,4.408929999999999794e-01,1.499999999999999944e-01
9.951940000000000230e-01,7.284880000000000244e-01,1.074750000000000011e-02,4.179260000000000197e-01,1.499999999999999944e-01
9.344440000000000524e-01,4.552640000000000020e-01,8.394390000000000462e-01,3.150100000000000122e-01,1.499999999999999944e-01
7.390660000000000007e-01,1.466020000000000101e-01,8.893990000000000506e-01,5.036669999999999758e-01,1.499999999999999944e-01
1.521079999999999932e-01,6.144589999999999774e-01,7.056230000000000002e-01,2.596049999999999747e-01,1.499999999999999944e-01
5.564249999999999474e-01,4.955849999999999977e-01,6.372440000000000049e-02,2.090210000000000123e-01,1.499999999999999944e-01
8.290960000000000552e-01,1.877260000000000040e-01,8.006010000000000071e-01,2.349509999999999932e-01,1.499999999999999944e-01
1.791359999999999897e-01,8.541400000000000103e-01,2.810830000000000273e-01,1.409279999999999977e-01,1.499999999999999944e-01
7.930070000000000174e-01,6.417380000000000306e-01,2.240129999999999899e-01,5.318079999999999474e-01,1.499999999999999944e-01
2.446520000000000084e-01,6.079120000000000079e-01,2.622499999999999831e-01,6.028569999999999762e-01,1.499999999999999944e-01
7.640930000000000222e-01,7.602910000000000501e-01,4.889350000000000085e-01,5.514719999999999622e-01,1.499999999999999944e-01
1.080200000000000084e-02,3.437250000000000028e-01,9.887019999999999698e-01,2.472390000000000004e-02,1.499999999999999944e-01
9.808769999999999989e-01,2.721049999999999858e-01,8.306850000000000067e-01,4.808410000000000184e-01,1.499999999999999944e-01
6.397669999999999746e-01,9.944469999999999699e-01,3.860350000000000170e-01,9.945690000000000364e-01,1.499999999999999944e-01
4.371519999999999850e-01,1.443270000000000108e-01,1.550400000000000111e-01,8.388640000000000541e-01,1.499999999999999944e-01
6.603080000000000060e-01,7.835100000000000398e-01,6.774369999999999559e-01,9.637919999999999821e-01,1.499999999999999944e-01
8.972579999999999445e-02,6.244539999999999813e-02,9.226760000000000517e-01,4.084610000000000185e-01,1.499999999999999944e-01
1.237169999999999936e-01,3.762960000000000194e-01,5.171310000000000073e-01,9.054459999999999731e-01,1.499999999999999944e-01
9.141930000000000334e-01,3.220569999999999822e-01,1.146789999999999962e-02,2.095740000000000103e-02,1.499999999999999944e-01
9.586050000000000404e-01,8.838420000000000165e-01,1.774169999999999914e-01,1.022659999999999958e-01,1.499999999999999944e-01
9.252470000000000416e-01,9.952889999999999793e-01,8.016790000000000305e-01,7.147069999999999812e-01,1.499999999999999944e-01
1.666009999999999991e-01,6.223459999999999548e-01,1.683360000000000134e-01,3.509470000000000089e-01,1.499999999999999944e-01
5.869900000000000118e-01,9.989050000000000429e-01,3.441069999999999962e-01,2.376330000000000109e-01,1.499999999999999944e-01
8.640729999999999800e-01,9.974180000000000268e-01,4.723450000000000149e-01,7.652910000000000545e-01,1.499999999999999944e-01
5.481920000000000126e-01,9.787230000000000096e-01,8.697279999999999456e-01,9.225989999999999469e-01,1.499999999999999944e-01
1.783599999999999908e-01,9.198720000000000230e-01,9.390469999999999651e-01,7.430839999999999668e-01,1.499999999999999944e-01
4.369709999999999983e-01,3.510619999999999852e-01,6.072990000000000332e-01,7.791449999999999765e-01,1.499999999999999944e-01
9.965159999999999574e-01,5.035969999999999856e-03,8.472009999999999819e-01,2.171180000000000054e-01,1.499999999999999944e-01
4.655569999999999986e-01,9.968029999999999946e-01,5.033389999999999809e-01,9.229540000000000521e-01,1.499999999999999944e-01
4.970189999999999886e-01,5.888200000000000101e-01,6.347080000000000499e-01,5.672209999999999752e-01,1.499999999999999944e-01
6.995010000000000117e-02,7.312180000000000346e-01,6.947879999999999612e-01,7.244779999999999553e-01,1.499999999999999944e-01
9.771879999999999455e-01,4.976679999999999993e-01,6.086479999999999668e-01,4.885289999999999910e-01,1.499999999999999944e-01
2.732120000000000104e-01,9.221570000000000045e-01,2.657800000000000162e-01,3.957410000000000094e-01,1.499999999999999944e-01
3.355520000000000169e-01,6.805900000000000283e-01,9.688499999999999890e-02,1.222059999999999952e-01,1.499999999999999944e-01
3.847280000000000144e-01,5.396940000000000071e-01,3.077860000000000040e-01,2.926199999999999912e-01,1.499999999999999944e-01
5.777400000000000313e-01,9.185299999999999576e-01,6.638180000000000192e-01,5.118139999999999912e-01,1.499999999999999944e-01
2.546809999999999907e-01,6.962650000000000228e-01,6.236890000000000489e-01,9.131470000000000420e-01,1.499999999999999944e-01
8.365160000000000373e-01,9.830480000000000329e-01,4.830269999999999841e-01,8.875570000000000404e-01,1.499999999999999944e-01
2.070359999999999978e-01,9.990459999999999896e-01,5.397760000000000336e-01,1.286920000000000008e-01,1.499999999999999944e-01
8.447050000000000392e-01,6.679079999999999462e-01,2.903930000000000122e-01,2.540160000000000196e-01,1.499999999999999944e-01
3.537150000000000016e-01,1.957480000000000053e-01,4.075190000000000201e-01,5.900449999999999792e-03,1.499999999999999944e-01
8.264620000000000299e-01,1.230060000000000042e-01,2.251730000000000120e-01,8.017760000000000442e-01,1.499999999999999944e-01
2.304760000000000142e-02,4.588420000000000276e-01,7.821979999999999211e-03,5.304860000000000131e-01,1.499999999999999944e-01
5.551479999999999748e-01,1.529699999999999949e-01,3.247329999999999939e-01,5.884310000000000374e-01,1.499999999999999944e-01
8.562720000000000331e-01,3.722090000000000121e-01,4.943000000000000171e-01,4.455139999999999795e-02,1.499999999999999944e-01
8.201070000000000304e-01,2.512300000000000089e-01,5.670760000000000245e-01,3.817440000000000278e-01,1.499999999999999944e-01
4.873670000000000085e-02,7.935229999999999784e-01,9.766629999999999479e-01,2.241670000000000051e-01,1.499999999999999944e-01
9.214090000000000336e-01,8.088170000000000082e-01,9.922220000000000484e-01,6.974540000000000184e-01,1.499999999999999944e-01
7.078060000000000462e-01,1.323840000000000017e-01,6.733209999999999473e-01,7.812919999999999865e-01,1.499999999999999944e-01
7.195629999999999526e-01,9.293289999999999607e-01,2.291519999999999946e-01,5.683359999999999523e-01,1.499999999999999944e-01
2.741930000000000200e-01,9.984399999999999942e-01,6.670369999999999910e-01,8.250410000000000244e-01,1.499999999999999944e-01
6.126800000000000301e-02,1.988439999999999930e-01,4.053489999999999871e-03,6.158569999999999878e-01,1.499999999999999944e-01
4.430330000000000101e-01,9.245009999999999339e-02,9.686430000000000318e-01,3.118850000000000233e-01,1.499999999999999944e-01
3.608569999999999833e-01,5.349939999999999696e-01,8.823569999999999469e-01,8.425019999999999731e-01,1.499999999999999944e-01
4.092450000000000254e-01,7.594279999999999919e-01,9.731140000000000623e-02,6.735400000000000276e-01,1.499999999999999944e-01
4.684400000000000230e-01,6.970349999999999602e-01,3.014519999999999977e-01,8.722990000000000466e-01,1.499999999999999944e-01
9.647999999999999909e-01,9.553859999999999575e-01,5.738580000000000070e-02,9.942950000000000399e-01,1.499999999999999944e-01
1.700859999999999872e-01,9.591079999999999606e-01,4.295900000000000274e-01,6.756929999999999881e-01,1.499999999999999944e-01
7.079269999999999730e-01,4.051310000000000189e-01,3.619319999999999760e-01,4.625349999999999739e-01,1.499999999999999944e-01
