X,Y,Z,W,R
0.553349,0.914923,0.496911,0.0735959,0.15
0.638201,0.369737,0.257122,0.814292,0.15
0.421055,0.0325213,0.959386,0.00966749,0.15
0.16073,0.336276,0.866971,0.0268411,0.15
0.700713,0.737391,0.688398,0.371951,0.15
0.731504,0.177844,0.227009,0.164566,0.15
0.310926,0.301058,0.125522,0.668415,0.15
0.0281902,0.697087,0.354979,0.940429,0.15
0.0131794,0.0248302,0.168597,0.261297,0.15
0.851475,0.98996,0.0563023,0.00164759,0.15
0.611635,0.342384,0.889955,0.872339,0.15
0.799995,0.692554,0.957698,0.56476,0.15
0.0771485,0.736908,0.995644,0.569338,0.15
0.0153638,0.498411,0.909034,0.349205,0.15
0.736865,0.178061,0.891181,0.628346,0.15
0.105172,0.640858,0.674688,0.164212,0.15
0.506974,0.30082,0.0646404,0.153481,0.15
0.764666,0.177602,0.895966,0.337897,0.15
0.33908,0.673838,0.479025,0.222684,0.15
0.774469,0.586994,0.235326,0.50322,0.15
0.151563,0.635869,0.226878,0.657331,0.15
0.649141,0.759429,0.372187,0.35577,0.15
0.00567092,0.415775,0.465311,0.972714,0.15
0.121359,0.285876,0.794386,0.479726,0.15
0.753505,0.9928,0.295458,0.838717,0.15
0.35727,0.259769,0.953577,0.832236,0.15
0.523032,0.522211,0.286751,0.00875691,0.15
0.831886,0.997,0.0343817,0.285003,0.15
0.0104803,0.380304,0.428878,0.0141224,0.15
0.835019,0.467002,0.0493816,0.995865,0.15
0.9903,0.73863,0.257543,0.0199789,0.15
0.0379185,0.859611,0.500703,0.196328,0.15
0.312749,0.755637,0.124045,0.406096,0.15
0.662487,0.00260602,0.318924,0.490931,0.15
0.00411443,0.997777,0.386184,0.319687,0.15
0.610742,0.994697,0.0898755,0.798973,0.15
0.317565,0.957899,0.981613,0.791842,0.15
0.453128,0.402848,0.607124,0.0263795,0.15
0.790252,0.69693,0.776025,0.997742,0.15
0.381869,0.971546,0.503952,0.920056,0.15
0.649744,0.535877,0.554751,0.566008,0.15
0.10185,0.602538,0.6623,0.665694,0.15
0.00367311,0.391237,0.60955,0.34471,0.15
0.454407,0.051631,0.317256,0.229634,0.15
0.391544,0.640129,0.0930913,0.0648538,0.15
0.514515,0.533434,0.308104,0.299122,0.15
0.660589,0.0196562,0.685143,0.518511,0.15
0.366147,0.681067,0.394459,0.776106,0.15
0.145469,0.0199668,0.564591,0.380796,0.15
0.167762,0.0679555,0.251601,0.708344,0.15
0.823457,0.604567,0.118644,0.226104,0.15
0.377074,0.317082,0.248417,0.955929,0.15
0.0118788,0.00212843,0.271948,0.803945,0.15
0.811932,0.485356,0.990116,0.769421,0.15
0.578985,0.0683644,0.0771952,0.680475,0.15
0.0353469,0.408649,0.742673,0.132649,0.15
0.957211,0.198879,0.582789,0.256245,0.15
0.988753,0.0916505,0.798679,0.359447,0.15
0.0357071,0.859141,0.0991586,0.835863,0.15
0.620469,0.989452,0.475808,0.992503,0.15
0.787822,0.760676,0.182313,0.71091,0.15
0.174432,0.312225,0.583904,0.784675,0.15
0.0768279,0.153773,0.0218853,0.830658,0.15
0.238716,0.170054,0.980242,0.302366,0.15
0.36495,0.727027,0.131078,0.8314,0.15
0.513503,0.812723,0.0895381,0.573799,0.15
0.525801,0.839266,0.220892,0.0337803,0.15
0.911214,0.124718,0.984409,0.951687,0.15
0.078566,0.888561,0.376517,0.660622,0.15
0.711695,0.444547,0.494024,0.293079,0.15
0.840033,0.115814,0.62117,0.805559,0.15
0.299858,0.854141,0.713444,0.188561,0.15
0.332638,0.0621804,0.754131,0.972629,0.15
0.117544,0.400551,0.0740405,0.976772,0.15
0.389541,0.338791,0.673888,0.545073,0.15
0.654195,0.147434,0.151853,0.917709,0.15
0.0468271,0.199225,0.523009,0.537257,0.15
0.557344,0.0550012,0.852881,0.232425,0.15
0.951841,0.492182,0.0720825,0.740598,0.15
0.293852,0.336656,0.988731,0.0535365,0.15
0.990587,0.17093,0.240436,0.560627,0.15
0.398425,0.766217,0.438475,0.493824,0.15
0.0129263,0.425726,0.187058,0.463007,0.15
0.0196779,0.756588,0.468205,0.419345,0.15
0.900166,0.970593,0.761651,0.507094,0.15
0.0334887,0.962084,0.272218,0.280108,0.15
0.156101,0.141847,0.627137,0.102612,0.15
0.30187,0.414463,0.477961,0.0930862,0.15
0.186522,0.056676,0.17428,0.486594,0.15
0.260956,0.35555,0.183627,0.229041,0.15
0.0479008,0.0375331,0.751129,0.982009,0.15
0.592856,0.460171,0.754121,0.0998049,0.15
0.752265,0.755365,0.498606,0.0556951,0.15
0.954177,0.600798,0.534929,0.927754,0.15
0.691719,0.234938,0.555142,0.10039,0.15
0.951484,0.146627,0.966729,0.128447,0.15
0.044389,0.570621,0.40044,0.223827,0.15
0.927711,0.946859,0.495574,0.992561,0.15
0.190967,0.0664347,0.0757832,0.0667014,0.15
0.734443,0.176515,0.850088,0.996358,0.15
