X0,X1,X2,X3,R
3.838869999999999783e-01,1.420909999999999951e-01,5.906869999999999621e-01,9.148690000000000433e-01,1.499999999999999944e-01
6.581989999999999785e-01,4.831159999999999899e-01,7.913970000000000171e-01,6.229890000000000150e-01,1.499999999999999944e-01
6.789199999999999680e-01,8.040180000000000105e-01,1.953539999999999999e-01,8.167710000000000248e-01,1.499999999999999944e-01
3.381990000000000274e-01,4.253930000000000211e-01,2.603050000000000086e-01,8.448170000000000401e-01,1.499999999999999944e-01
7.127989999999999327e-02,5.834489999999999954e-01,7.489959999999999951e-01,9.297140000000000404e-01,1.499999999999999944e-01
7.594389999999999752e-01,2.834149999999999725e-01,4.548329999999999873e-01,7.733769999999999811e-01,1.499999999999999944e-01
4.179800000000000182e-01,3.533419999999999894e-01,8.191279999999999673e-01,5.410150000000000237e-01,1.499999999999999944e-01
2.885230000000000086e-02,7.576370000000000049e-01,3.322069999999999745e-01,6.489829999999999766e-01,1.499999999999999944e-01
1.851900000000000074e-03,9.686620000000000230e-01,9.957329999999999792e-01,5.065159999999999663e-01,1.499999999999999944e-01
8.954210000000000225e-01,2.212929999999999897e-01,6.768580000000000430e-02,9.190700000000000536e-01,1.499999999999999944e-01
7.282849999999999602e-01,3.149879999999999902e-01,3.584860000000000130e-02,7.080579999999999652e-01,1.499999999999999944e-01
7.012100000000000000e-01,7.767650000000000388e-01,2.501190000000000010e-02,3.839480000000000115e-01,1.499999999999999944e-01
5.035309999999999786e-02,6.898699999999999832e-01,9.554420000000000135e-01,3.901939999999999853e-01,1.499999999999999944e-01
8.589879999999999738e-01,5.374780000000000113e-01,8.725680000000000103e-01,2.822680000000000189e-01,1.499999999999999944e-01
5.918999999999999817e-01,1.262270000000000059e-01,8.899169999999999581e-01,4.712100000000000177e-01,1.499999999999999944e-01
1.728260000000000074e-01,5.486079999999999846e-01,7.546040000000000525e-01,2.975050000000000194e-01,1.499999999999999944e-01
6.232450000000000490e-01,6.033519999999999994e-01,1.061149999999999941e-02,2.326259999999999994e-01,1.499999999999999944e-01
8.406780000000000364e-01,1.676570000000000005e-01,7.921989999999999865e-01,2.320760000000000045e-01,1.499999999999999944e-01
1.978290000000000048e-01,1.736450000000000146e-02,2.668360000000000176e-01,9.969609999999999861e-01,1.499999999999999944e-01
7.455659999999999510e-01,6.975869999999999571e-01,2.168200000000000127e-01,6.326730000000000409e-01,1.499999999999999944e-01
2.740839999999999943e-01,5.749579999999999691e-01,2.430960000000000065e-01,6.058750000000000524e-01,1.499999999999999944e-01
7.958899999999999864e-01,7.697519999999999918e-01,5.623989999999999823e-01,6.514360000000000150e-01,1.499999999999999944e-01
2.641550000000000148e-02,4.064880000000000160e-01,9.291549999999999809e-02,9.527149999999999785e-01,1.499999999999999944e-01
9.969240000000000324e-01,2.773280000000000189e-01,6.739370000000000083e-01,4.948799999999999866e-01,1.499999999999999944e-01
5.346649999999999459e-01,3.853639999999999843e-02,3.515179999999999971e-01,9.679740000000000011e-01,1.499999999999999944e-01
4.044639999999999902e-01,1.265550000000000008e-01,2.808470000000000133e-01,7.932960000000000012e-01,1.499999999999999944e-01
6.975829999999999531e-01,7.817300000000000360e-01,6.341029999999999722e-01,8.888660000000000450e-01,1.499999999999999944e-01
3.598939999999999917e-01,1.088100000000000039e-01,8.858960000000000168e-01,4.339959999999999929e-01,1.499999999999999944e-01
2.111049999999999871e-01,2.915269999999999806e-01,5.710600000000000120e-01,8.421959999999999447e-01,1.499999999999999944e-01
9.141930000000000334e-01,3.220569999999999822e-01,1.776789999999999967e-02,2.095740000000000103e-02,1.499999999999999944e-01
8.592910000000000270e-01,9.151679999999999815e-01,1.674940000000000040e-01,1.688030000000000086e-01,1.499999999999999944e-01
9.046030000000000459e-01,8.353850000000000164e-02,8.438689999999999802e-01,5.691559999999999953e-01,1.499999999999999944e-01
1.518309999999999937e-01,6.185960000000000347e-01,1.708330000000000126e-01,3.519740000000000091e-01,1.499999999999999944e-01
5.262959999999999861e-01,1.006010000000000107e-03,3.804130000000000011e-01,1.770559999999999912e-01,1.499999999999999944e-01
8.651910000000000434e-01,3.382059999999999927e-02,5.290629999999999500e-01,8.443190000000000417e-01,1.499999999999999944e-01
5.074349999999999694e-01,1.927589999999999859e-02,8.041009999999999547e-01,9.209239999999999648e-01,1.499999999999999944e-01
7.759870000000000656e-02,8.264960000000000084e-01,3.577550000000000174e-02,7.302089999999999970e-01,1.499999999999999944e-01
4.546339999999999826e-01,2.894430000000000058e-01,6.225950000000000095e-01,6.478310000000000457e-01,1.499999999999999944e-01
6.868489999999999318e-02,9.327229999999999688e-01,8.637939999999999507e-01,3.086900000000000199e-01,1.499999999999999944e-01
4.585890000000000244e-01,9.952950000000000408e-01,5.162740000000000107e-01,9.193930000000000158e-01,1.499999999999999944e-01
3.955060000000000242e-01,6.272729999999999695e-01,7.004799999999999915e-01,5.585539999999999949e-01,1.499999999999999944e-01
9.848940000000000472e-01,7.244180000000000064e-01,7.407660000000000355e-01,7.147630000000000372e-01,1.499999999999999944e-01
9.444230000000000125e-01,5.347629999999999884e-01,6.520340000000000025e-01,5.887999999999999901e-01,1.499999999999999944e-01
1.238009999999999944e-01,8.774990000000000290e-01,1.807799999999999963e-01,5.346300000000000496e-01,1.499999999999999944e-01
3.709419999999999940e-01,6.769319999999999782e-01,7.885970000000000479e-02,1.321229999999999905e-01,1.499999999999999944e-01
3.688100000000000267e-01,5.308559999999999945e-01,3.397240000000000260e-01,2.971249999999999725e-01,1.499999999999999944e-01
5.898980000000000334e-01,8.447289999999999521e-01,6.687349999999999683e-01,5.427959999999999452e-01,1.499999999999999944e-01
2.282520000000000104e-01,6.903550000000000519e-01,7.373199999999999754e-01,9.766750000000000431e-02,1.499999999999999944e-01
6.970570000000000377e-01,9.891649999999999610e-01,3.851859999999999729e-01,7.197500000000000009e-01,1.499999999999999944e-01
2.832129999999999925e-01,8.341089999999999893e-01,7.238569999999999727e-01,3.102730000000000210e-01,1.499999999999999944e-01
8.152279999999999527e-01,6.809460000000000512e-01,2.717459999999999876e-01,3.223889999999999811e-01,1.499999999999999944e-01
3.693159999999999776e-01,2.067019999999999968e-01,4.296670000000000211e-01,1.592570000000000097e-02,1.499999999999999944e-01
6.756689999999999641e-01,1.094699999999999979e-01,2.483809999999999907e-01,6.749119999999999564e-01,1.499999999999999944e-01
9.676879999999999926e-01,5.155250000000000110e-01,9.942790000000000239e-01,5.035410000000000164e-01,1.499999999999999944e-01
5.479190000000000449e-01,2.248229999999999951e-01,4.709160000000000013e-01,6.258310000000000262e-01,1.499999999999999944e-01
8.529640000000000555e-01,3.716679999999999984e-01,5.032919999999999616e-01,4.485669999999999935e-02,1.499999999999999944e-01
7.652419999999999778e-01,2.694270000000000276e-01,4.864519999999999955e-01,5.259070000000000134e-01,1.499999999999999944e-01
4.315449999999999842e-02,6.620289999999999786e-01,5.940820000000000128e-02,1.899119999999999975e-02,1.499999999999999944e-01
8.035590000000000233e-01,7.151669999999999972e-01,9.638579999999999925e-01,6.229019999999999557e-01,1.499999999999999944e-01
6.876659999999999995e-01,2.045770000000000088e-01,7.547239999999999505e-01,6.731350000000000389e-01,1.499999999999999944e-01
7.083319999999999617e-01,1.989649999999999926e-03,2.173960000000000059e-01,5.055979999999999919e-01,1.499999999999999944e-01
2.815940000000000110e-01,7.664910000000000334e-01,7.760399999999999521e-01,8.080829999999999957e-01,1.499999999999999944e-01
7.196389999999999731e-02,2.091119999999999923e-01,4.340200000000000308e-02,6.466619999999999591e-01,1.499999999999999944e-01
5.299509999999999499e-01,7.604479999999999573e-02,1.808320000000000066e-02,3.749580000000000135e-01,1.499999999999999944e-01
3.429820000000000091e-01,5.365959999999999619e-01,7.363020000000000120e-01,7.938760000000000261e-01,1.499999999999999944e-01
3.781930000000000014e-01,7.417780000000000484e-01,9.703929999999999501e-01,6.909490000000000354e-01,1.499999999999999944e-01
4.453199999999999936e-01,5.418770000000000531e-01,4.649479999999999724e-01,8.662830000000000252e-01,1.499999999999999944e-01
9.947629999999999528e-01,8.328989999999999450e-01,8.959070000000000089e-01,8.248159999999999936e-01,1.499999999999999944e-01
2.595310000000000117e-01,6.737680000000000058e-02,4.484130000000000060e-01,6.953620000000000356e-01,1.499999999999999944e-01
6.876309999999999922e-01,3.653120000000000256e-01,2.366860000000000075e-01,5.775700000000000278e-01,1.499999999999999944e-01
1.412539999999999907e-01,4.818299999999999805e-01,7.599890000000000256e-01,7.465349999999999486e-01,1.499999999999999944e-01
3.472469999999999724e-01,1.324919999999999987e-01,6.255899999999999794e-01,5.360390000000000432e-01,1.499999999999999944e-01
3.978970000000000007e-01,7.161820000000000686e-02,8.871090000000000364e-01,6.453789999999999527e-02,1.499999999999999944e-01
2.806519999999999848e-02,3.886149999999999882e-01,1.878620000000000012e-01,1.465309999999999946e-01,1.499999999999999944e-01
5.730079999999999618e-01,5.054210000000000091e-01,9.797989999999999755e-01,5.874160000000000492e-01,1.499999999999999944e-01
6.625879999999999548e-01,3.291580000000000113e-03,1.114219999999999933e-01,2.912540000000000129e-01,1.499999999999999944e-01
1.803410000000000013e-01,2.057670000000000055e-01,2.456389999999999962e-01,8.546259999999999968e-01,1.499999999999999944e-01
5.665299999999999780e-01,7.083319999999999617e-01,8.965919999999999446e-01,5.030639999999999556e-01,1.499999999999999944e-01
1.532949999999999938e-02,6.439430000000000431e-01,1.151409999999999934e-01,8.013299999999999867e-01,1.499999999999999944e-01
5.036699999999999511e-01,4.858049999999999868e-01,6.497049999999999770e-01,8.817850000000000410e-01,1.499999999999999944e-01
8.862820000000000142e-01,9.006300000000000416e-02,3.082019999999999760e-01,4.693579999999999974e-01,1.499999999999999944e-01
5.446459999999999635e-01,8.839069999999999983e-01,4.036339999999999928e-01,6.167610000000000037e-01,1.499999999999999944e-01
1.345639999999999892e-01,3.393519999999999870e-01,5.054459999999999509e-01,5.901429999999999731e-01,1.499999999999999944e-01
1.866589999999999916e-01,7.096710000000000518e-01,5.672160000000000535e-01,4.980459999999999887e-01,1.499999999999999944e-01
1.220900000000000041e-01,1.575179999999999914e-01,6.785179999999999545e-01,5.939360000000000195e-01,1.499999999999999944e-01
2.859579999999999900e-01,1.649060000000000109e-02,4.401120000000000032e-01,2.801629999999999954e-01,1.499999999999999944e-01
1.273239999999999927e-01,2.976679999999999882e-01,7.330780000000000074e-01,2.647510000000000141e-01,1.499999999999999944e-01
3.829230000000000134e-01,4.196639999999999815e-01,6.715879999999999628e-01,3.830069999999999864e-01,1.499999999999999944e-01
3.663100000000000245e-01,7.907769999999999522e-01,8.100810000000000510e-01,4.262230000000000185e-01,1.499999999999999944e-01
1.264290000000000136e-01,4.809410000000000074e-01,8.265670000000000517e-01,4.974020000000000108e-01,1.499999999999999944e-01
9.236229999999999718e-01,5.456930000000000114e-02,6.836240000000000094e-01,1.186420000000000009e-02,1.499999999999999944e-01
4.331619999999999915e-01,5.000280000000000280e-01,7.578289999999999749e-01,6.144319999999999990e-03,1.499999999999999944e-01
7.512060000000000404e-01,7.933670000000000444e-01,3.720209999999999906e-01,9.972450000000000481e-01,1.499999999999999944e-01
8.858570000000000055e-01,5.390669999999999629e-01,5.186589999999999812e-01,8.305719999999999770e-01,1.499999999999999944e-01
5.512209999999999610e-01,3.124410000000000243e-01,5.973129999999999828e-01,1.262399999999999911e-01,1.499999999999999944e-01
4.970120000000000093e-01,1.199599999999999972e-01,2.052910000000000013e-01,5.687860000000000138e-01,1.499999999999999944e-01
9.800309999999999855e-01,3.627960000000000074e-01,5.046690000000000342e-01,4.153560000000000030e-01,1.499999999999999944e-01
4.728969999999999702e-02,1.159710000000000081e-02,5.960609999999999520e-01,9.717249999999999499e-01,1.499999999999999944e-01
1.982309999999999905e-01,7.871479999999999588e-01,9.325930000000000053e-01,1.025359999999999900e-03,1.499999999999999944e-01
7.565950000000000175e-01,6.856480000000000352e-01,8.241140000000000132e-01,1.176989999999999981e-01,1.499999999999999944e-01
