X0,X1,X2,X3,R
5.062410000000000521e-01,5.505999999999999783e-02,5.405619999999999870e-01,1.456580000000000027e-02,1.499999999999999944e-01
7.502069999999999572e-01,3.900959999999999983e-01,4.222199999999999842e-01,7.405040000000000511e-01,1.499999999999999944e-01
5.636879999999999669e-01,9.258429999999999715e-01,6.210229999999999917e-02,9.782300000000000439e-01,1.499999999999999944e-01
3.124210000000000043e-01,4.186869999999999759e-01,7.405480000000000396e-02,8.852849999999999886e-01,1.499999999999999944e-01
8.490710000000000202e-01,6.617290000000000116e-01,7.008529999999999482e-01,2.020419999999999994e-01,1.499999999999999944e-01
8.219170000000000087e-01,2.905190000000000272e-01,3.892439999999999789e-01,1.437160000000000000e-02,1.499999999999999944e-01
3.358039999999999914e-01,3.588620000000000143e-01,4.989529999999999660e-02,5.885540000000000216e-01,1.499999999999999944e-01
3.876219999999999666e-02,6.917560000000000375e-01,3.993140000000000023e-01,7.764159999999999950e-01,1.499999999999999944e-01
9.687329999999999552e-01,3.131310000000000343e-02,4.572640000000000038e-02,2.740719999999999823e-01,1.499999999999999944e-01
8.883199999999999985e-01,9.146749999999999325e-02,9.841189999999999660e-01,9.967909999999999826e-01,1.499999999999999944e-01
7.257249999999999535e-01,3.232949999999999990e-01,9.195590000000000153e-01,7.836180000000000367e-01,1.499999999999999944e-01
8.255409999999999693e-01,7.891439999999999566e-01,9.892859999999999987e-01,4.532329999999999970e-01,1.499999999999999944e-01
2.213590000000000002e-02,7.545789999999999997e-01,3.993789999999999667e-03,4.328620000000000245e-01,1.499999999999999944e-01
9.493409999999999904e-01,4.536080000000000112e-01,8.483709999999999862e-01,3.049609999999999821e-01,1.499999999999999944e-01
7.481750000000000345e-01,1.505450000000000121e-01,8.907659999999999467e-01,5.257279999999999731e-01,1.499999999999999944e-01
1.439570000000000016e-01,6.326969999999999539e-01,6.883920000000000039e-01,2.520399999999999863e-01,1.499999999999999944e-01
5.399159999999999515e-01,4.573090000000000210e-01,7.489160000000000261e-02,2.008949999999999902e-01,1.499999999999999944e-01
8.167649999999999633e-01,1.758270000000000111e-01,8.197830000000000394e-01,2.414119999999999877e-01,1.499999999999999944e-01
1.619089999999999974e-01,7.988070000000000448e-01,2.959999999999999853e-01,1.690629999999999911e-01,1.499999999999999944e-01
8.002470000000000416e-01,6.261849999999999916e-01,2.308880000000000099e-01,5.218679999999999986e-01,1.499999999999999944e-01
2.283119999999999872e-01,6.253649999999999487e-01,2.682169999999999832e-01,6.250259999999999705e-01,1.499999999999999944e-01
7.289700000000000069e-01,7.612139999999999462e-01,4.822989999999999777e-01,5.075920000000000432e-01,1.499999999999999944e-01
1.509910000000000072e-02,3.468419999999999837e-01,8.849390000000000311e-01,2.321679999999999924e-02,1.499999999999999944e-01
1.078540000000000054e-02,2.572079999999999922e-01,8.623520000000000074e-01,4.967010000000000036e-01,1.499999999999999944e-01
6.768910000000000204e-01,1.572229999999999982e-03,3.598770000000000024e-01,9.393449999999999855e-01,1.499999999999999944e-01
4.444069999999999965e-01,1.440009999999999901e-01,1.078210000000000002e-01,8.590719999999999468e-01,1.499999999999999944e-01
