X0,X1,X2,X3,R
3.223059999999999814e-01,9.153959999999999875e-01,5.469439999999999857e-01,3.032210000000000183e-01,1.499999999999999944e-01
5.405680000000000485e-01,5.360230000000000272e-01,1.472459999999999880e-01,7.624530000000000474e-01,1.499999999999999944e-01
1.567359999999999864e-01,5.596740000000000048e-02,5.295529999999999682e-02,7.481659999999999977e-01,1.499999999999999944e-01
1.520910000000000040e-01,3.575260000000000105e-01,7.240879999999999539e-01,2.037900000000000128e-02,1.499999999999999944e-01
5.412909999999999666e-01,8.124890000000000168e-01,7.381119999999999903e-01,5.475630000000000219e-01,1.499999999999999944e-01
8.450199999999999934e-01,2.164830000000000088e-01,3.191899999999999737e-01,3.446779999999999844e-01,1.499999999999999944e-01
3.128580000000000250e-01,3.273599999999999843e-01,1.304720000000000046e-01,6.555400000000000116e-01,1.499999999999999944e-01
1.114010000000000000e-02,6.831049999999999622e-01,2.208060000000000023e-01,5.695920000000000150e-02,1.499999999999999944e-01
9.834990000000000121e-01,3.191030000000000082e-03,2.113079999999999958e-01,1.518279999999999907e-01,1.499999999999999944e-01
8.524359999999999715e-01,8.878220000000000001e-01,3.059970000000000190e-01,9.618959999999999733e-01,1.499999999999999944e-01
2.786339999999999928e-01,5.491859999999999520e-01,6.801869999999999861e-01,8.860799999999999788e-01,1.499999999999999944e-01
6.643999999999999906e-01,5.247969999999999580e-01,8.840409999999999657e-01,6.514550000000000063e-01,1.499999999999999944e-01
2.025609999999999911e-01,7.342899999999999983e-01,9.658109999999999751e-01,6.551150000000000029e-01,1.499999999999999944e-01
4.811830000000000274e-02,6.662930000000000241e-01,3.708560000000000328e-02,3.909150000000000125e-01,1.499999999999999944e-01
8.201110000000000344e-01,2.968759999999999732e-01,8.693840000000000456e-01,8.228239999999999998e-01,1.499999999999999944e-01
1.358310000000000073e-01,6.277829999999999799e-01,7.111929999999999641e-01,4.918270000000000280e-02,1.499999999999999944e-01
6.611209999999999587e-01,1.433660000000000012e-03,8.822309999999999874e-01,3.735310000000000019e-01,1.499999999999999944e-01
7.538890000000000313e-01,3.615650000000000253e-01,5.583540000000000031e-02,5.301000000000000156e-01,1.499999999999999944e-01
5.042450000000000543e-01,5.649640000000000217e-01,7.188980000000000370e-01,2.699520000000000253e-01,1.499999999999999944e-01
7.038480000000000292e-01,5.836360000000000436e-01,2.027720000000000078e-01,5.326659999999999728e-01,1.499999999999999944e-01
9.907089999999999508e-01,5.938320000000000265e-01,1.587349999999999872e-01,6.586410000000000320e-01,1.499999999999999944e-01
7.452889999999999793e-01,7.799880000000000146e-01,3.194879999999999942e-01,3.444539999999999824e-01,1.499999999999999944e-01
9.875629999999999686e-01,4.497169999999999779e-01,9.295750000000000401e-01,9.223719999999999697e-01,1.499999999999999944e-01
1.147620000000000029e-01,4.013610000000000233e-01,8.301650000000000418e-01,4.429330000000000211e-01,1.499999999999999944e-01
9.564759999999999929e-01,9.975699999999999568e-01,3.841809999999999947e-01,6.095789999999999820e-01,1.499999999999999944e-01
2.681080000000000130e-01,3.154179999999999762e-01,9.306839999999999558e-01,7.087419999999999831e-01,1.499999999999999944e-01
6.419169999999999598e-01,4.071739999999999804e-01,2.230949999999999878e-01,3.005220000000000113e-02,1.499999999999999944e-01
6.633090000000000375e-01,9.683950000000000058e-01,9.612009999999999721e-01,1.121629999999999988e-01,1.499999999999999944e-01
9.354900000000000437e-01,2.167060000000000097e-01,3.491299999999999959e-01,9.718179999999999596e-01,1.499999999999999944e-01
7.609179999999999833e-01,7.514880000000000448e-01,1.341160000000000130e-01,5.415890000000000287e-02,1.499999999999999944e-01
2.940509999999999999e-02,6.944770000000000110e-01,2.817700000000000204e-01,9.502880000000000216e-01,1.499999999999999944e-01
1.204250000000000043e-01,8.021880000000000122e-01,2.835799999999999987e-01,3.224560000000000204e-01,1.499999999999999944e-01
3.310850000000000182e-01,8.733360000000000012e-01,8.517800000000000371e-02,3.801430000000000087e-01,1.499999999999999944e-01
7.260079999999999867e-01,9.931540000000000853e-03,3.496730000000000116e-01,5.298800000000000177e-01,1.499999999999999944e-01
9.784539999999999904e-02,9.966139999999999999e-01,3.902950000000000030e-01,1.808970000000000022e-01,1.499999999999999944e-01
9.629750000000000254e-01,9.918209999999999527e-01,5.405719999999999970e-02,6.340770000000000017e-01,1.499999999999999944e-01
1.247420000000000057e-01,9.816249999999999698e-01,8.493920000000000359e-01,7.624649999999999483e-01,1.499999999999999944e-01
4.828259999999999774e-01,3.240720000000000267e-01,6.232889999999999819e-01,7.163579999999999948e-02,1.499999999999999944e-01
6.146200000000000552e-01,2.625350000000000183e-01,4.700489999999999946e-01,8.413359999999999728e-01,1.499999999999999944e-01
1.395919999999999939e-01,9.059279999999999555e-01,4.898170000000000024e-01,8.984529999999999461e-01,1.499999999999999944e-01
7.393250000000000099e-01,4.733820000000000250e-01,4.756580000000000252e-01,5.842749999999999888e-01,1.499999999999999944e-01
1.202619999999999939e-01,5.985570000000000057e-01,6.426039999999999530e-01,5.223370000000000513e-01,1.499999999999999944e-01
4.440829999999999778e-03,3.973030000000000173e-01,4.986099999999999977e-01,4.992170000000000218e-01,1.499999999999999944e-01
4.934950000000000170e-01,8.241070000000000340e-02,3.895140000000000269e-01,1.177990000000000009e-01,1.499999999999999944e-01
3.290879999999999916e-01,6.158660000000000245e-01,9.450410000000000199e-01,4.006470000000000170e-02,1.499999999999999944e-01
5.571270000000000389e-01,4.229020000000000001e-01,2.325949999999999962e-01,3.278699999999999948e-01,1.499999999999999944e-01
7.511569999999999636e-01,9.299720000000000208e-02,6.407690000000000330e-01,5.648919999999999497e-01,1.499999999999999944e-01
4.173520000000000008e-01,6.641089999999999494e-01,3.904560000000000253e-01,7.117989999999999595e-01,1.499999999999999944e-01
5.601380000000000248e-01,9.900039999999999951e-01,3.514100000000000001e-01,7.613529999999999465e-01,1.499999999999999944e-01
2.715859999999999941e-01,2.274810000000000026e-02,2.910070000000000157e-01,6.099949999999999539e-01,1.499999999999999944e-01
6.961479999999999890e-01,7.596760000000000179e-01,9.614770000000000261e-01,4.621069999999999900e-01,1.499999999999999944e-01
3.428129999999999789e-01,3.689939999999999887e-01,1.608169999999999877e-01,9.899550000000000294e-01,1.499999999999999944e-01
8.651870000000000394e-02,6.727139999999999509e-02,3.876720000000000166e-01,1.033749999999999947e-02,1.499999999999999944e-01
6.900300000000000322e-01,5.340519999999999712e-01,9.521990000000000176e-01,9.617440000000000433e-01,1.499999999999999944e-01
3.340609999999999968e-01,5.198579999999999868e-02,6.452719999999999567e-01,6.917470000000000008e-01,1.499999999999999944e-01
9.295780000000000154e-01,3.802479999999999749e-01,7.472950000000000426e-01,2.902890000000000192e-01,1.499999999999999944e-01
9.696150000000000047e-01,1.755349999999999966e-01,7.106609999999999872e-01,2.609099999999999961e-02,1.499999999999999944e-01
9.838209999999999456e-01,1.871410000000000018e-01,8.467080000000000162e-01,5.342280000000000362e-01,1.499999999999999944e-01
5.926180000000000336e-02,7.593769999999999687e-01,9.777390000000000247e-01,6.929209999999999536e-02,1.499999999999999944e-01
7.626589999999999758e-01,1.014119999999999952e-02,2.427600000000000036e-01,9.909660000000000135e-01,1.499999999999999944e-01
8.304160000000000430e-01,6.341839999999999700e-01,6.283320000000000571e-02,8.241340000000000332e-01,1.499999999999999944e-01
4.212230000000000141e-02,3.071900000000000186e-01,5.615520000000000511e-01,7.621310000000000029e-01,1.499999999999999944e-01
9.500809999999999533e-01,1.848720000000000085e-01,3.925909999999999817e-02,7.878560000000000008e-01,1.499999999999999944e-01
8.884220000000000450e-01,2.425730000000000108e-01,8.051489999999999689e-03,2.921259999999999968e-01,1.499999999999999944e-01
4.091670000000000029e-01,2.671600000000000016e-02,1.317790000000000072e-01,8.460779999999999967e-01,1.499999999999999944e-01
7.384619999999999518e-01,8.267269999999999897e-01,4.323629999999999834e-02,4.393909999999999760e-01,1.499999999999999944e-01
4.437740000000000018e-01,8.624530000000000252e-01,1.333779999999999966e-01,1.216610000000000053e-01,1.499999999999999944e-01
9.418249999999999539e-03,4.627819999999999850e-02,7.356899999999999551e-01,7.705330000000000235e-01,1.499999999999999944e-01
4.044470000000000010e-02,7.441719999999999446e-01,4.423799999999999955e-01,5.128629999999999578e-01,1.499999999999999944e-01
7.260299999999999532e-01,4.339299999999999824e-01,5.536159999999999970e-01,2.851620000000000266e-01,1.499999999999999944e-01
7.231490000000000418e-01,5.765759999999999766e-04,6.318869999999999765e-01,8.756340000000000234e-01,1.499999999999999944e-01
3.352530000000000232e-01,9.115469999999999962e-01,8.533009999999999762e-01,1.421110000000000081e-02,1.499999999999999944e-01
4.480310000000000126e-01,9.217899999999999983e-01,5.128470000000000528e-01,8.932480000000000420e-01,1.499999999999999944e-01
1.499000000000000055e-01,5.176819999999999755e-01,3.460949999999999964e-03,8.118149999999999533e-01,1.499999999999999944e-01
5.074589999999999934e-01,3.770430000000000170e-01,9.012409999999999588e-01,3.876859999999999751e-01,1.499999999999999944e-01
6.035629999999999606e-01,1.401560000000000028e-01,1.001009999999999955e-01,2.855289999999999911e-02,1.499999999999999944e-01
9.932469999999999910e-01,1.467120000000000091e-01,6.160010000000000208e-01,3.986020000000000119e-01,1.499999999999999944e-01
5.220000000000000195e-01,1.123299999999999993e-01,5.929020000000000401e-01,3.151120000000000032e-01,1.499999999999999944e-01
3.751859999999999917e-02,4.841949999999999865e-01,7.791040000000000187e-01,7.347169999999999535e-01,1.499999999999999944e-01
5.099050000000000527e-01,2.637530000000000152e-01,9.924910000000000121e-01,9.288680000000000270e-01,1.499999999999999944e-01
9.581469999999999709e-01,2.956269999999999731e-01,2.809960000000000235e-01,6.929920000000000524e-01,1.499999999999999944e-01
4.097850000000000104e-01,6.609589999999999632e-01,4.464810000000000167e-01,4.252929999999999766e-01,1.499999999999999944e-01
1.261839999999999906e-01,2.586629999999999763e-01,9.850480000000000347e-01,3.997769999999999935e-01,1.499999999999999944e-01
8.889829999999999677e-01,7.165080000000000338e-01,4.589989999999999903e-01,6.611169999999999547e-01,1.499999999999999944e-01
7.924780000000000157e-01,9.906540000000000346e-01,6.817220000000000502e-01,3.099279999999999813e-01,1.499999999999999944e-01
6.951539999999999976e-03,8.364260000000000028e-01,7.362330000000000263e-01,2.950679999999999970e-01,1.499999999999999944e-01
2.755239999999999911e-01,2.880809999999999760e-01,4.882909999999999751e-01,9.783800000000000274e-01,1.499999999999999944e-01
7.296840000000000270e-02,4.337199999999999944e-01,3.551839999999999997e-01,9.774019999999999930e-01,1.499999999999999944e-01
1.558380000000000043e-01,2.001840000000000008e-01,2.613030000000000075e-01,3.295540000000000136e-01,1.499999999999999944e-01
3.355770000000000142e-01,3.419119999999999937e-01,3.289509999999999934e-01,1.494389999999999885e-01,1.499999999999999944e-01
