X,Y,Z,W,R
0.463769,0.0703454,0.68501,0.499428,0.15
0.237049,0.558362,0.00284747,0.781255,0.15
0.796518,0.859659,0.0386857,0.11545,0.15
0.861079,0.196831,0.473608,0.958585,0.15
0.313071,0.0146797,0.35033,0.735661,0.15
0.985926,0.384353,0.307746,0.325495,0.15
0.604269,0.531675,0.988457,0.747537,0.15
0.221673,0.984094,0.165986,0.82943,0.15
0.50302,0.935571,0.403697,0.978809,0.15
0.156233,0.751332,0.0432094,0.973075,0.15
0.835274,0.893336,0.882272,0.888216,0.15
0.142297,0.330653,0.454616,0.847632,0.15
0.464312,0.064962,0.964738,0.926105,0.15
0.177901,0.0113749,0.553731,0.57675,0.15
0.786203,0.472014,0.625554,0.534446,0.15
0.507517,0.624581,0.448343,0.96698,0.15
0.734509,0.704317,0.382675,0.707663,0.15
0.982563,0.269316,0.254734,0.817319,0.15
0.740554,0.728469,0.660116,0.3966,0.15
0.646629,0.697175,0.0254926,0.405545,0.15
0.926542,0.478374,0.998754,0.10834,0.15
0.82624,0.682903,0.446526,0.145463,0.15
0.647391,0.542953,0.431965,0.390781,0.15
0.0233646,0.183586,0.6406,0.347592,0.15
0.92755,0.990646,0.918371,0.563888,0.15
0.250686,0.389986,0.853123,0.532868,0.15
0.666632,0.0494509,0.597123,0.0286057,0.15
0.974118,0.0396718,0.315533,0.10552,0.15
0.941074,0.261166,0.763274,0.917122,0.15
0.387102,0.253253,0.223873,0.900707,0.15
0.0218385,0.704966,0.0597518,0.355639,0.15
0.286925,0.659905,0.790382,0.539811,0.15
0.214357,0.0652875,0.893129,0.552185,0.15
0.595983,0.0353769,0.175695,0.418903,0.15
0.498921,0.998323,0.461747,0.129744,0.15
0.307273,0.000446003,0.0259986,0.244578,0.15
0.628094,0.989569,0.899466,0.645528,0.15
0.610238,0.183893,0.33965,0.0385,0.15
0.714284,0.659114,0.703095,0.985062,0.15
0.336389,0.986518,0.517528,0.571561,0.15
0.445091,0.202199,0.345592,0.605875,0.15
0.289744,0.743584,0.512857,0.475326,0.15
0.36751,0.558429,0.0788017,0.744314,0.15
0.613284,0.97555,0.148393,0.660158,0.15
0.381192,0.166497,0.588617,0.132027,0.15
0.551863,0.39801,0.200533,0.502751,0.15
0.785868,0.156779,0.555082,0.610315,0.15
0.4227,0.758965,0.254102,0.646212,0.15
0.535078,0.157055,0.53105,0.806545,0.15
0.56204,0.91773,0.0943198,0.238758,0.15
0.409504,0.164639,0.891761,0.254785,0.15
0.306297,0.684923,0.82578,0.00608448,0.15
0.0181466,0.99818,0.508334,0.692124,0.15
0.924305,0.0405924,0.848688,0.209591,0.15
0.870669,0.971513,0.267372,0.0203465,0.15
0.996243,0.229625,0.51876,0.62872,0.15
0.0696135,0.298705,0.637184,0.998131,0.15
0.0217946,0.727686,0.582309,0.534716,0.15
0.221989,0.672964,0.512048,0.06718,0.15
0.0584005,0.980584,0.573355,0.192729,0.15
0.990136,0.601284,0.748616,0.954845,0.15
0.00919838,0.750014,0.0334204,0.723606,0.15
0.557131,0.628783,0.671509,0.670627,0.15
0.492874,0.0687469,0.991354,0.581115,0.15
0.311942,0.318906,0.869015,0.973856,0.15
0.580814,0.164628,0.939275,0.990761,0.15
0.285331,0.959694,0.783573,0.919919,0.15
0.0398494,0.752811,0.290447,0.166057,0.15
0.0055564,0.290363,0.0674001,0.642899,0.15
0.594718,0.284991,0.711532,0.378019,0.15
0.786298,0.974063,0.531883,0.0081661,0.15
0.0955662,0.00867778,0.706189,0.495416,0.15
0.635834,0.343518,0.651609,0.119739,0.15
0.441441,0.859443,0.97144,0.749351,0.15
0.567334,0.527061,0.934176,0.238147,0.15
0.0359729,0.123459,0.0505979,0.284105,0.15
0.971964,0.974322,0.750473,0.00641952,0.15
0.236959,0.0491618,0.099592,0.618553,0.15
0.983389,0.0167244,0.163161,0.739405,0.15
0.727552,0.278631,0.875583,0.567672,0.15
0.0112546,0.511312,0.0390457,0.869187,0.15
0.422925,0.434039,0.446672,0.246948,0.15
0.424982,0.769488,0.995163,0.0324125,0.15
0.649329,0.409129,0.254341,0.781274,0.15
0.883137,0.969045,0.348141,0.864841,0.15
0.00498968,0.563632,0.926482,0.140505,0.15
0.347059,0.0975852,0.0362522,0.0377008,0.15
0.704131,0.513435,0.857166,0.00203195,0.15
0.260703,0.059097,0.329835,0.300194,0.15
0.232599,0.395709,0.332064,0.0353876,0.15
0.984995,0.648023,0.425149,0.965559,0.15
0.696299,0.180466,0.990153,0.343019,0.15
0.797448,0.518555,0.251769,0.0254278,0.15
0.946094,0.709139,0.217718,0.665825,0.15
0.962796,0.979714,0.164639,0.212106,0.15
0.187962,0.502312,0.185539,0.0083125,0.15
0.296265,0.439343,0.687906,0.274935,0.15
0.926273,0.00553164,0.8315,0.971821,0.15
0.773282,0.988214,0.584572,0.522314,0.15
0.993999,0.613367,0.700111,0.135237,0.15
