X,Y,Z,W,R
0.446746,0.100019,0.567382,0.965935,0.15
0.72098,0.439265,0.599123,0.685711,0.15
0.620718,0.864827,0.1302,0.898502,0.15
0.334616,0.418359,0.173488,0.853728,0.15
0.940186,0.624349,0.739873,0.0847698,0.15
0.796432,0.297435,0.430095,0.899245,0.15
0.392158,0.366436,0.978947,0.571741,0.15
0.998376,0.717132,0.405361,0.698348,0.15
0.95848,0.0240188,0.96948,0.414888,0.15
0.908574,0.200732,0.0637495,0.942747,0.15
0.738729,0.3123,0.956331,0.744822,0.15
0.755029,0.769885,0.0013593,0.435276,0.15
0.0218473,0.696255,0.00909791,0.397876,0.15
0.914933,0.472156,0.844242,0.312863,0.15
0.713551,0.132813,0.891079,0.482365,0.15
0.160259,0.596221,0.721954,0.267171,0.15
0.575611,0.532744,0.0476784,0.215665,0.15
0.831437,0.182332,0.80064,0.249341,0.15
0.185745,0.906794,0.270459,0.0923365,0.15
0.783841,0.647368,0.218235,0.55066,0.15
0.26628,0.588083,0.246733,0.598728,0.15
0.801757,0.759008,0.497722,0.596217,0.15
0.998926,0.328438,0.0571254,0.998699,0.15
0.976497,0.264471,0.79339,0.481954,0.15
0.601783,0.997102,0.371537,0.0493796,0.15
0.429927,0.144563,0.201368,0.818644,0.15
0.672526,0.782942,0.664063,0.939296,0.15
0.181146,0.0709523,0.909283,0.3983,0.15
0.150366,0.351108,0.541161,0.880834,0.15
0.914193,0.322057,0.0144679,0.0209574,0.15
0.92463,0.893534,0.176427,0.123619,0.15
0.90917,0.0373708,0.829625,0.636225,0.15
0.14008,0.621271,0.161345,0.349063,0.15
0.581364,0.997458,0.363434,0.153431,0.15
0.858347,0.00727825,0.491217,0.804652,0.15
0.533856,0.993008,0.847312,0.922052,0.15
0.129721,0.89669,0.940221,0.752341,0.15
0.43951,0.34257,0.621456,0.742545,0.15
0.0375645,0.995506,0.852633,0.261132,0.15
0.458589,0.995295,0.512974,0.919393,0.15
0.462651,0.599191,0.657602,0.568867,0.15
0.0419663,0.735822,0.711774,0.71716,0.15
0.95955,0.511732,0.629223,0.52571,0.15
0.224482,0.906802,0.239695,0.440277,0.15
0.336591,0.689306,0.0844511,0.118009,0.15
0.377213,0.530674,0.334834,0.294495,0.15
0.570424,0.898036,0.66585,0.51747,0.15
0.243563,0.699208,0.666407,0.969572,0.15
0.797969,0.986805,0.453635,0.818255,0.15
0.230125,0.943839,0.601085,0.185928,0.15
0.828767,0.677247,0.287769,0.280306,0.15
0.358222,0.199869,0.415856,0.0091302,0.15
0.791635,0.127446,0.216105,0.781645,0.15
0.00549083,0.489452,0.00985227,0.522958,0.15
0.54846,0.176449,0.365587,0.605341,0.15
0.852964,0.371668,0.499992,0.0448567,0.15
0.799651,0.263157,0.532732,0.429693,0.15
0.0588427,0.74675,0.0111648,0.167884,0.15
0.87757,0.777681,0.984393,0.664158,0.15
0.711816,0.157727,0.715605,0.739777,0.15
0.715816,0.95355,0.2261,0.547381,0.15
0.269323,0.914586,0.710024,0.824021,0.15
0.0651867,0.206824,0.0209371,0.627709,0.15
0.468714,0.0890657,0.973141,0.335054,0.15
0.370198,0.523206,0.818854,0.837932,0.15
0.395382,0.749213,0.0607662,0.676237,0.15
0.458145,0.642741,0.352041,0.869773,0.15
0.986935,0.913839,0.00552733,0.925148,0.15
0.199039,0.994768,0.437564,0.681847,0.15
0.703569,0.404875,0.319584,0.502625,0.15
0.0168397,0.361025,0.758236,0.729861,0.15
0.354095,0.0155443,0.638357,0.44016,0.15
0.397897,0.0716182,0.883809,0.0645379,0.15
0.0294174,0.385472,0.16762,0.131302,0.15
0.471235,0.431215,0.161566,0.605965,0.15
0.651803,0.0474965,0.120219,0.162722,0.15
0.0822968,0.254151,0.260265,0.800724,0.15
0.62584,0.80525,0.946874,0.413148,0.15
0.965782,0.557713,0.172848,0.735927,0.15
0.701685,0.399597,0.745391,0.985387,0.15
0.938995,0.0908702,0.306379,0.455136,0.15
0.466146,0.835287,0.379051,0.584899,0.15
0.10757,0.424037,0.43688,0.55368,0.15
0.13296,0.70613,0.51686,0.489905,0.15
0.0723534,0.0219194,0.765819,0.659522,0.15
0.222566,0.0152227,0.43398,0.286688,0.15
0.118775,0.203114,0.712026,0.216065,0.15
0.381962,0.426622,0.587466,0.284237,0.15
0.335545,0.853101,0.925654,0.469346,0.15
0.113611,0.457909,0.923784,0.504182,0.15
0.949286,0.0457647,0.706981,0.0278746,0.15
0.445525,0.489724,0.759248,0.998892,0.15
0.768396,0.791343,0.39871,0.0529627,0.15
0.888725,0.564693,0.511829,0.867902,0.15
0.579681,0.306578,0.599823,0.117638,0.15
0.339174,0.146314,0.14431,0.446551,0.15
0.0237699,0.449083,0.335094,0.284872,0.15
0.0472897,0.0115971,0.592761,0.971725,0.15
0.183424,0.818776,0.00649192,0.0120519,0.15
0.725705,0.766277,0.76868,0.0302441,0.15
