X,Y,Z,W,R
0.479471,0.0412991,0.672493,0.50354,0.15
0.178447,0.580636,0.969648,0.789561,0.15
0.796831,0.831595,0.989949,0.053291,0.15
0.827354,0.215969,0.475044,0.936104,0.15
0.29884,0.0163049,0.295247,0.747737,0.15
0.993723,0.394553,0.31029,0.329606,0.15
0.610008,0.586775,0.987515,0.776519,0.15
0.258517,0.995623,0.255638,0.789332,0.15
0.565536,0.932864,0.381906,0.954138,0.15
0.187338,0.777702,0.993111,0.971256,0.15
0.785995,0.85906,0.866614,0.869267,0.15
0.132435,0.335211,0.389236,0.868166,0.15
0.418723,0.0256854,0.971053,0.956049,0.15
0.203076,0.998652,0.502531,0.57984,0.15
0.819553,0.463963,0.607927,0.52428,0.15
0.536634,0.546083,0.441422,0.957027,0.15
0.711482,0.67891,0.37817,0.714862,0.15
0.00599283,0.270726,0.257875,0.822893,0.15
0.770274,0.726811,0.657207,0.398099,0.15
0.658237,0.701745,0.00863049,0.404965,0.15
0.9135,0.439164,0.988561,0.158884,0.15
0.847245,0.658037,0.466672,0.14949,0.15
0.627309,0.559832,0.413012,0.396367,0.15
0.0145474,0.192393,0.612213,0.327268,0.15
0.90228,0.993034,0.891245,0.549467,0.15
0.21555,0.392736,0.837669,0.520895,0.15
0.658432,0.974196,0.5267,0.0432677,0.15
0.911412,0.0557084,0.249167,0.141683,0.15
0.975175,0.34685,0.681493,0.890376,0.15
0.325316,0.283433,0.214676,0.90337,0.15
0.0448979,0.716816,0.0883013,0.450051,0.15
0.282341,0.681255,0.759446,0.539258,0.15
0.273484,0.0862923,0.900031,0.596241,0.15
0.599474,0.0353957,0.152633,0.416311,0.15
0.496195,0.995163,0.450966,0.114866,0.15
0.300791,0.999271,0.032422,0.230015,0.15
0.626634,0.00355491,0.891611,0.60762,0.15
0.630206,0.198784,0.286124,0.021307,0.15
0.717443,0.632846,0.613878,0.0155685,0.15
0.263054,0.0185902,0.407319,0.549021,0.15
0.447279,0.190569,0.350258,0.542046,0.15
0.292027,0.72279,0.469162,0.447291,0.15
0.459993,0.56173,0.0790632,0.732061,0.15
0.628789,0.980862,0.0918614,0.62059,0.15
0.382087,0.122804,0.53894,0.160155,0.15
0.526091,0.397198,0.170876,0.513045,0.15
0.770142,0.172421,0.548454,0.612461,0.15
0.434868,0.777359,0.23698,0.631393,0.15
0.512069,0.178629,0.506008,0.79928,0.15
0.58426,0.916641,0.104149,0.230966,0.15
0.364876,0.198042,0.831903,0.218822,0.15
0.319361,0.67964,0.766779,0.0129449,0.15
0.983613,0.0602241,0.463484,0.663586,0.15
0.853643,0.0513255,0.81667,0.257302,0.15
0.833305,0.962648,0.296841,0.0250635,0.15
0.015355,0.233495,0.490294,0.643014,0.15
0.0829723,0.24773,0.639541,0.00654156,0.15
0.991245,0.729141,0.503954,0.481933,0.15
0.287344,0.688806,0.474882,0.0689151,0.15
0.132916,0.969705,0.498971,0.244626,0.15
0.991302,0.599779,0.717838,0.936096,0.15
0.981412,0.724393,0.957787,0.674627,0.15
0.554823,0.627232,0.629559,0.686144,0.15
0.503871,0.0511493,0.996493,0.655036,0.15
0.329487,0.338031,0.840952,0.998191,0.15
0.600991,0.261233,0.917436,0.00353406,0.15
0.311441,0.982671,0.71851,0.913968,0.15
0.0461141,0.753771,0.25002,0.140887,0.15
0.00391084,0.237094,0.0445959,0.632844,0.15
0.592639,0.297179,0.717679,0.376626,0.15
0.750674,0.992386,0.526468,0.996319,0.15
0.07467,0.989069,0.708094,0.432169,0.15
0.634607,0.340362,0.632854,0.110008,0.15
0.444617,0.871564,0.966365,0.761412,0.15
0.550519,0.522955,0.919168,0.234121,0.15
0.985292,0.119893,0.048063,0.317015,0.15
0.983371,0.952561,0.704701,0.0435819,0.15
0.223753,0.0356916,0.0417943,0.629264,0.15
0.96415,0.955704,0.0951469,0.753407,0.15
0.763044,0.277189,0.847383,0.588931,0.15
0.95604,0.611416,0.0640048,0.913135,0.15
0.427609,0.417079,0.403897,0.225295,0.15
0.497362,0.796437,0.0237256,0.995814,0.15
0.647412,0.381454,0.229645,0.805405,0.15
0.932556,0.915327,0.31726,0.851063,0.15
0.00530525,0.547085,0.895357,0.113831,0.15
0.332063,0.165818,0.999259,0.0185607,0.15
0.699375,0.531192,0.839994,0.981194,0.15
0.280134,0.0379839,0.325561,0.309454,0.15
0.251732,0.332985,0.345437,0.0282162,0.15
0.96339,0.621593,0.354212,0.946519,0.15
0.658562,0.0975794,0.988076,0.301156,0.15
0.781564,0.521818,0.242008,0.0257439,0.15
0.963107,0.702714,0.244404,0.700884,0.15
0.993559,0.935755,0.103436,0.271638,0.15
0.199773,0.558375,0.179208,0.0390121,0.15
0.279178,0.437368,0.671895,0.259174,0.15
0.923965,0.00247725,0.761343,0.931166,0.15
0.821948,0.974417,0.593934,0.56862,0.15
0.981777,0.721057,0.729149,0.174827,0.15
