X,Y,Z,W,R
0.32277,0.0424568,0.72028,0.529827,0.15
0.398639,0.509354,0.94596,0.747489,0.15
0.863161,0.89902,0.129723,0.379456,0.15
0.103369,0.20812,0.568221,0.0886808,0.15
0.35552,0.928765,0.571342,0.793706,0.15
0.969405,0.350025,0.316493,0.353606,0.15
0.466451,0.392916,0.0812599,0.636638,0.15
0.118445,0.20736,0.942309,0.0585666,0.15
0.0441565,0.00152833,0.318181,0.00455791,0.15
0.0617002,0.727102,0.31743,0.078227,0.15
0.95917,0.897902,0.200628,0.863441,0.15
0.362127,0.384983,0.645238,0.735389,0.15
0.35505,0.94266,0.994503,0.639644,0.15
0.102864,0.927414,0.631532,0.608007,0.15
0.781376,0.40635,0.748087,0.649437,0.15
0.446686,0.838982,0.503995,0.0231828,0.15
0.733772,0.827422,0.521172,0.690078,0.15
0.873748,0.274242,0.210249,0.755265,0.15
0.580369,0.663447,0.708581,0.375253,0.15
0.621451,0.69944,0.130132,0.48034,0.15
0.997737,0.573917,0.0464247,0.789855,0.15
0.733611,0.859227,0.328536,0.206761,0.15
0.856343,0.565351,0.518827,0.277389,0.15
0.00592557,0.331324,0.723729,0.285622,0.15
0.00713275,0.981571,0.13106,0.578865,0.15
0.34646,0.271298,0.916097,0.626075,0.15
0.729489,0.324239,0.0108786,0.00601326,0.15
0.276968,0.0525872,0.668481,0.00297005,0.15
0.797625,0.0588696,0.287101,0.965422,0.15
0.669316,0.0886723,0.195043,0.0607677,0.15
0.943761,0.787612,0.966732,0.0780395,0.15
0.245526,0.73977,0.00930437,0.445584,0.15
0.73707,0.0134874,0.877155,0.392789,0.15
0.638345,0.999461,0.353468,0.461454,0.15
0.501468,0.949962,0.438764,0.254486,0.15
0.283875,0.994462,0.00394303,0.489393,0.15
0.860528,0.00749718,0.806825,0.714505,0.15
0.51079,0.197904,0.53108,0.0728269,0.15
0.578716,0.8253,0.0843044,0.813903,0.15
0.815209,0.996341,0.0949327,0.691432,0.15
0.445825,0.382353,0.377188,0.66183,0.15
0.299005,0.682625,0.59356,0.497201,0.15
0.225025,0.454887,0.263746,0.642171,0.15
0.544188,0.978831,0.404668,0.89212,0.15
0.333644,0.428122,0.859365,0.994055,0.15
0.598923,0.392606,0.231,0.423362,0.15
0.745472,0.148233,0.612362,0.572755,0.15
0.39312,0.702464,0.378241,0.661075,0.15
0.335668,0.0213555,0.767318,0.839838,0.15
0.456987,0.934798,0.134781,0.394546,0.15
0.625425,0.977855,0.105746,0.157563,0.15
0.254523,0.522798,0.945913,0.00635075,0.15
0.0820097,0.629485,0.523847,0.881209,0.15
0.293225,0.923954,0.925043,0.0306653,0.15
0.130085,0.0286478,0.113153,0.821115,0.15
0.953287,0.355252,0.601504,0.462335,0.15
0.991662,0.320968,0.736999,0.950279,0.15
0.0600245,0.523665,0.982612,0.701265,0.15
0.137327,0.646325,0.751806,0.119649,0.15
0.804688,0.0688366,0.850096,0.0575768,0.15
0.926077,0.547991,0.870003,0.965293,0.15
0.0335704,0.915848,0.409843,0.692923,0.15
0.567864,0.727564,0.883847,0.685669,0.15
0.55659,0.150204,0.03834,0.382972,0.15
0.294757,0.231417,0.00953864,0.884223,0.15
0.78715,0.915968,0.994046,0.148569,0.15
0.24908,0.893313,0.992721,0.967955,0.15
0.988201,0.775231,0.449705,0.377047,0.15
0.995686,0.563586,0.234546,0.552424,0.15
0.662423,0.331245,0.601599,0.366579,0.15
0.764144,0.921728,0.62837,0.944246,0.15
0.172966,0.0184135,0.00359065,0.793076,0.15
0.625322,0.499763,0.581374,0.0524577,0.15
0.270661,0.692757,0.0378935,0.76551,0.15
0.548901,0.517106,0.992484,0.337559,0.15
0.307941,0.139926,0.0210638,0.103335,0.15
0.0465175,0.974563,0.562345,0.0496991,0.15
0.403277,0.115906,0.311797,0.483076,0.15
0.0036729,0.337593,0.449059,0.662202,0.15
0.636187,0.213537,0.921307,0.743177,0.15
0.96278,0.792067,0.737996,0.708727,0.15
0.427746,0.501055,0.461463,0.311231,0.15
0.16864,0.753306,0.00767096,0.307143,0.15
0.707083,0.591679,0.379336,0.735661,0.15
0.648991,0.989569,0.411655,0.987153,0.15
0.0271519,0.668175,0.132427,0.313271,0.15
0.411784,0.794479,0.226186,0.969184,0.15
0.83267,0.418421,0.0608224,0.984192,0.15
0.15815,0.173541,0.350606,0.238317,0.15
0.209477,0.504434,0.393054,0.0866616,0.15
0.962997,0.79099,0.744339,0.0152331,0.15
0.887529,0.491967,0.0243964,0.289971,0.15
0.81854,0.458535,0.318908,0.998332,0.15
0.996133,0.755215,0.968649,0.500365,0.15
0.876214,0.196353,0.362399,0.115648,0.15
0.154129,0.303553,0.150536,0.0252156,0.15
0.277334,0.457688,0.965344,0.358053,0.15
0.0293357,0.017917,0.284341,0.0100174,0.15
0.621899,0.0412469,0.680369,0.352413,0.15
0.867281,0.268862,0.63651,0.0880934,0.15
