X,Y,Z,W,R
0.332015,0.896745,0.511682,0.248703,0.15
0.557748,0.505945,0.197784,0.765783,0.15
0.226412,0.05522,0.026568,0.819488,0.15
0.123797,0.301073,0.766357,0.991843,0.15
0.587341,0.790797,0.72666,0.497051,0.15
0.787922,0.189313,0.282586,0.308143,0.15
0.311512,0.315504,0.135824,0.668745,0.15
0.996868,0.753319,0.295001,0.0371942,0.15
0.988522,0.00121254,0.18616,0.188544,0.15
0.848212,0.911562,0.245994,0.963497,0.15
0.384672,0.466314,0.781698,0.902923,0.15
0.709989,0.561092,0.911824,0.627779,0.15
0.152898,0.718477,0.96676,0.641589,0.15
0.0501775,0.570336,0.0254613,0.409458,0.15
0.781869,0.26136,0.876953,0.784297,0.15
0.116678,0.670467,0.711465,0.0759687,0.15
0.621571,0.0892068,0.959997,0.278069,0.15
0.72173,0.327569,0.99141,0.480236,0.15
0.482455,0.581968,0.666826,0.238154,0.15
0.701305,0.57312,0.210213,0.51236,0.15
0.0384562,0.604268,0.167393,0.639401,0.15
0.702354,0.78211,0.318459,0.324097,0.15
0.98838,0.412072,0.0824903,0.908706,0.15
0.145932,0.370907,0.827659,0.497926,0.15
0.893615,0.993506,0.384155,0.679308,0.15
0.270224,0.318236,0.921298,0.714147,0.15
0.605956,0.41843,0.209037,0.0305993,0.15
0.702031,0.967234,0.0117706,0.158375,0.15
0.945407,0.255456,0.386509,0.992329,0.15
0.772035,0.664394,0.114689,0.0336551,0.15
0.0103685,0.680056,0.298887,0.949875,0.15
0.125887,0.850174,0.382365,0.267838,0.15
0.335332,0.84055,0.101601,0.372601,0.15
0.717999,0.0202417,0.339885,0.512612,0.15
0.0811849,0.00623264,0.41038,0.224779,0.15
0.85715,0.990471,0.0655606,0.677063,0.15
0.178116,0.959395,0.893816,0.76303,0.15
0.492247,0.351346,0.620293,0.0681885,0.15
0.658316,0.367051,0.57142,0.887367,0.15
0.234343,0.933544,0.50072,0.901249,0.15
0.7515,0.496445,0.501698,0.568409,0.15
0.114178,0.580237,0.654375,0.568475,0.15
0.976631,0.394597,0.539452,0.456079,0.15
0.482727,0.0967438,0.364037,0.146476,0.15
0.346124,0.647935,0.970448,0.0489145,0.15
0.539165,0.447275,0.252417,0.315333,0.15
0.720802,0.0729473,0.65818,0.542837,0.15
0.416575,0.65491,0.379164,0.72272,0.15
0.427871,0.989684,0.432151,0.69112,0.15
0.241799,0.040011,0.277042,0.634519,0.15
0.721287,0.66825,0.955945,0.348773,0.15
0.358274,0.355971,0.163579,0.97429,0.15
0.0850854,0.0476156,0.366641,0.943785,0.15
0.694727,0.500111,0.972072,0.924857,0.15
0.415643,0.0580476,0.771897,0.694644,0.15
0.92543,0.374951,0.768454,0.253721,0.15
0.981739,0.157431,0.657297,0.0971145,0.15
0.984569,0.171313,0.789868,0.453683,0.15
0.0514762,0.80037,0.0103076,0.0017996,0.15
0.743701,0.00178854,0.312015,0.00897267,0.15
0.829489,0.662069,0.100135,0.803458,0.15
0.0823982,0.349401,0.551579,0.814309,0.15
0.992466,0.221954,0.0625257,0.80405,0.15
0.982272,0.246609,0.97705,0.296072,0.15
0.395852,0.941504,0.136276,0.840345,0.15
0.680423,0.823058,0.0645028,0.48483,0.15
0.498826,0.86137,0.156669,0.139947,0.15
0.00592473,0.0869258,0.810345,0.842378,0.15
0.0586562,0.790845,0.41831,0.541068,0.15
0.740604,0.458502,0.56534,0.258604,0.15
0.759915,0.0257912,0.602471,0.847591,0.15
0.32857,0.868461,0.824122,0.0610273,0.15
0.351176,0.0212693,0.546577,0.919294,0.15
0.140434,0.478195,0.0127361,0.841663,0.15
0.501197,0.357389,0.862085,0.433669,0.15
0.623566,0.145562,0.126918,0.0166551,0.15
0.00447333,0.178678,0.650018,0.448041,0.15
0.536488,0.0948288,0.66523,0.299185,0.15
0.024969,0.512751,0.881055,0.727972,0.15
0.50083,0.327476,0.989855,0.952738,0.15
0.975442,0.247794,0.190354,0.713987,0.15
0.399037,0.706332,0.449345,0.443636,0.15
0.089325,0.349134,0.0223128,0.405828,0.15
0.914488,0.72088,0.463672,0.59155,0.15
0.831839,0.980036,0.713216,0.361924,0.15
0.000926339,0.893929,0.882614,0.248782,0.15
0.255023,0.176869,0.536674,0.98307,0.15
0.120657,0.434921,0.39863,0.982548,0.15
0.166389,0.162081,0.243886,0.338876,0.15
0.338781,0.322074,0.293228,0.182114,0.15
0.0469638,0.920706,0.77996,0.0306236,0.15
0.706569,0.509799,0.830573,0.176155,0.15
0.770043,0.64266,0.478096,0.0680521,0.15
0.0122551,0.650672,0.53088,0.831579,0.15
0.72846,0.219425,0.535786,0.0769574,0.15
0.94606,0.18881,0.926163,0.0471138,0.15
0.106942,0.532718,0.323905,0.296258,0.15
0.945608,0.883854,0.36602,0.0298059,0.15
0.336152,0.15569,0.994277,0.198747,0.15
0.705261,0.291186,0.801391,0.00479152,0.15
