X,Y,Z,W,R
0.531837,0.00370688,0.529164,0.0297152,0.15
0.731561,0.364568,0.357692,0.770781,0.15
0.537125,0.960577,0.0219752,0.0202583,0.15
0.301764,0.418821,0.0233352,0.900127,0.15
0.801955,0.687815,0.679167,0.256199,0.15
0.811144,0.238219,0.310025,0.0480245,0.15
0.327648,0.342614,0.070791,0.61108,0.15
0.0396757,0.670615,0.393373,0.830424,0.15
0.979756,0.0357773,0.0878734,0.264518,0.15
0.880429,0.0375964,0.946563,0.0258779,0.15
0.701267,0.331056,0.915611,0.804373,0.15
0.837121,0.806521,0.977667,0.46678,0.15
0.0349572,0.772562,0.997676,0.478705,0.15
0.967366,0.462813,0.85721,0.309341,0.15
0.747841,0.154285,0.891121,0.550568,0.15
0.136782,0.649764,0.67365,0.240953,0.15
0.530203,0.414908,0.0740138,0.188317,0.15
0.799046,0.153699,0.853756,0.250505,0.15
0.175493,0.755017,0.334704,0.1933,0.15
0.807439,0.608276,0.233832,0.515891,0.15
0.213785,0.630815,0.258579,0.644245,0.15
0.701928,0.759818,0.467736,0.462485,0.15
0.0182736,0.351953,0.781838,0.0203521,0.15
0.0376332,0.263359,0.848486,0.490482,0.15
0.695963,0.997373,0.325349,0.901255,0.15
0.444977,0.145075,0.0577624,0.87536,0.15
0.572199,0.668019,0.524801,0.965872,0.15
0.939334,0.0022833,0.955172,0.408296,0.15
0.0704188,0.426673,0.46637,0.95467,0.15
0.913793,0.335298,0.998713,0.0197733,0.15
0.0161697,0.808653,0.233141,0.0939585,0.15
0.953808,0.933561,0.704825,0.923564,0.15
0.226796,0.664586,0.148681,0.368806,0.15
0.606243,0.00268038,0.302962,0.431311,0.15
0.924449,0.998236,0.436175,0.566579,0.15
0.50382,0.0193353,0.98095,0.891632,0.15
0.301807,0.940254,0.991815,0.780808,0.15
0.433754,0.368935,0.589618,0.866757,0.15
0.913746,0.944218,0.837421,0.0985578,0.15
0.431278,0.995178,0.506184,0.920397,0.15
0.563696,0.56619,0.589533,0.564887,0.15
0.0874897,0.676438,0.67999,0.703105,0.15
0.00801093,0.470782,0.5817,0.411049,0.15
0.343376,0.979724,0.298668,0.322759,0.15
0.356969,0.662339,0.101666,0.104519,0.15
0.435752,0.542504,0.302649,0.291251,0.15
0.618007,0.96063,0.6745,0.516244,0.15
0.322911,0.690287,0.517722,0.841637,0.15
0.957006,0.975239,0.575539,0.109494,0.15
0.168774,0.0505106,0.41616,0.954045,0.15
0.888348,0.622419,0.272001,0.228838,0.15
0.356996,0.23025,0.356316,0.986283,0.15
0.88667,0.101874,0.256534,0.810242,0.15
0.958461,0.445121,0.995335,0.610164,0.15
0.580344,0.0829745,0.250826,0.569745,0.15
0.913829,0.442612,0.546538,0.073581,0.15
0.869788,0.234326,0.582437,0.316454,0.15
0.0297556,0.903685,0.892184,0.311446,0.15
0.0104017,0.84508,0.0333175,0.763351,0.15
0.678763,0.0745113,0.582382,0.868192,0.15
0.730657,0.881597,0.229476,0.61901,0.15
0.261614,0.157189,0.61449,0.799455,0.15
0.0727444,0.166729,0.015043,0.692046,0.15
0.397252,0.101411,0.966586,0.29317,0.15
0.342175,0.558569,0.00666323,0.851643,0.15
0.43881,0.790229,0.0974642,0.651169,0.15
0.49707,0.792361,0.235478,0.912023,0.15
0.902434,0.096878,0.0936681,0.030453,0.15
0.126289,0.914466,0.413008,0.655939,0.15
0.707557,0.413465,0.4259,0.379575,0.15
0.89573,0.207714,0.695761,0.788118,0.15
0.293397,0.882788,0.676736,0.299936,0.15
0.383312,0.0668681,0.85003,0.999899,0.15
0.0807542,0.372678,0.110513,0.0805635,0.15
0.412829,0.364999,0.4656,0.619206,0.15
0.646283,0.109163,0.135131,0.967411,0.15
0.991775,0.268908,0.343528,0.693352,0.15
0.557552,0.969891,0.934154,0.273752,0.15
0.945097,0.437884,0.20335,0.731057,0.15
0.979242,0.348901,0.89927,0.04091,0.15
0.00276203,0.101701,0.284938,0.45185,0.15
0.412601,0.780968,0.396485,0.554281,0.15
0.0263034,0.453468,0.346372,0.507128,0.15
0.0868033,0.743731,0.475837,0.429766,0.15
0.958255,0.96623,0.783303,0.632198,0.15
0.117674,0.991344,0.358965,0.299129,0.15
0.123348,0.160775,0.665857,0.14491,0.15
0.345581,0.423295,0.53866,0.178127,0.15
0.248712,0.961103,0.0649434,0.48636,0.15
0.163325,0.413877,0.0774105,0.383177,0.15
0.988266,0.0336198,0.690357,0.996971,0.15
0.520668,0.466862,0.748703,0.0563997,0.15
0.815044,0.731092,0.491229,0.0431868,0.15
0.893424,0.597061,0.518797,0.988581,0.15
0.643678,0.265195,0.573939,0.111873,0.15
0.108108,0.174457,0.0495982,0.264568,0.15
0.000199762,0.560883,0.357332,0.207917,0.15
0.0256913,0.00849257,0.583164,0.981547,0.15
0.148574,0.930731,0.0449692,0.943118,0.15
0.725561,0.974531,0.80295,0.986819,0.15
