X,Y,Z,W,R
0.523584,0.0214051,0.53317,0.0248825,0.15
0.744398,0.372669,0.375609,0.759766,0.15
0.545911,0.948823,0.0356556,0.0061503,0.15
0.305316,0.418777,0.0403417,0.89518,0.15
0.817576,0.67964,0.685008,0.236843,0.15
0.814296,0.254774,0.335515,0.0367043,0.15
0.328907,0.348608,0.0638857,0.602188,0.15
0.0402373,0.677381,0.39481,0.811621,0.15
0.97454,0.0351719,0.0744458,0.261299,0.15
0.883457,0.0560709,0.955546,0.0179251,0.15
0.709281,0.328534,0.917176,0.797465,0.15
0.833261,0.800729,0.98164,0.462265,0.15
0.0309192,0.771425,0.996108,0.456299,0.15
0.96125,0.459292,0.854449,0.306753,0.15
0.749261,0.152293,0.891431,0.541557,0.15
0.138874,0.644115,0.67799,0.245414,0.15
0.533142,0.429316,0.0749866,0.192759,0.15
0.806411,0.159091,0.843787,0.247223,0.15
0.160478,0.767293,0.315991,0.18316,0.15
0.805085,0.614173,0.23283,0.51792,0.15
0.21828,0.629714,0.262622,0.638688,0.15
0.709948,0.759169,0.473464,0.477963,0.15
0.0179638,0.348919,0.815264,0.0222121,0.15
0.028946,0.262206,0.855905,0.494726,0.15
0.691189,0.999782,0.336842,0.912942,0.15
0.449243,0.143783,0.075842,0.872544,0.15
0.587745,0.689232,0.552881,0.965887,0.15
0.961538,0.0201282,0.948725,0.413008,0.15
0.0793018,0.418277,0.47508,0.946466,0.15
0.914005,0.326171,0.0032869,0.0205699,0.15
0.0180097,0.819345,0.228496,0.100499,0.15
0.945485,0.943898,0.725464,0.880606,0.15
0.214998,0.65347,0.151139,0.362788,0.15
0.599312,0.999689,0.307704,0.404232,0.15
0.914491,0.998294,0.441973,0.597441,0.15
0.515123,0.00971769,0.959089,0.898424,0.15
0.28235,0.93663,0.984122,0.774351,0.15
0.432907,0.364617,0.58872,0.846828,0.15
0.927327,0.954623,0.832483,0.116841,0.15
0.436727,0.998056,0.506071,0.920274,0.15
0.553267,0.570452,0.59528,0.564899,0.15
0.0856946,0.685675,0.681752,0.707782,0.15
0.00517607,0.47502,0.576489,0.427392,0.15
0.337871,0.970451,0.293912,0.335494,0.15
0.352204,0.664808,0.10218,0.110039,0.15
0.426195,0.542531,0.299162,0.290755,0.15
0.612294,0.952539,0.671839,0.515599,0.15
0.310274,0.691427,0.536234,0.852444,0.15
0.932901,0.97082,0.564699,0.0771971,0.15
0.172006,0.046161,0.442881,0.985117,0.15
0.881515,0.63091,0.274859,0.232925,0.15
0.354701,0.219084,0.368561,0.989886,0.15
0.877979,0.110721,0.25682,0.807347,0.15
0.979903,0.441934,0.9968,0.588233,0.15
0.576362,0.0937727,0.263481,0.571374,0.15
0.900599,0.424495,0.53105,0.0654611,0.15
0.860274,0.237249,0.582604,0.32608,0.15
0.0324781,0.877698,0.912418,0.308238,0.15
0.995605,0.83934,0.0263588,0.752521,0.15
0.685668,0.0852604,0.597279,0.853665,0.15
0.726249,0.891631,0.231307,0.606307,0.15
0.265443,0.130701,0.62073,0.806674,0.15
0.0678829,0.174424,0.00604395,0.668518,0.15
0.404885,0.0999291,0.967217,0.296385,0.15
0.345288,0.55464,0.986196,0.850119,0.15
0.434615,0.784977,0.0999289,0.657165,0.15
0.491968,0.777698,0.243783,0.903176,0.15
0.915234,0.075655,0.0878937,0.0410155,0.15
0.132921,0.920309,0.416075,0.659136,0.15
0.708521,0.410933,0.416654,0.392848,0.15
0.9013,0.22236,0.704897,0.782249,0.15
0.302154,0.896855,0.673029,0.316396,0.15
0.385241,0.0675058,0.85468,0.00851985,0.15
0.0746756,0.372424,0.115481,0.0872241,0.15
0.419798,0.370992,0.435709,0.622404,0.15
0.642421,0.103318,0.131907,0.985828,0.15
0.985613,0.277036,0.324085,0.7113,0.15
0.567049,0.950864,0.936549,0.289848,0.15
0.943818,0.433456,0.216897,0.731039,0.15
0.94998,0.352119,0.882165,0.0452079,0.15
0.00439069,0.0942144,0.293033,0.442316,0.15
0.413041,0.784264,0.389634,0.557653,0.15
0.0349292,0.454051,0.366389,0.509203,0.15
0.0917144,0.737273,0.481507,0.436452,0.15
0.966955,0.966769,0.780841,0.652368,0.15
0.121567,0.00064722,0.365779,0.301881,0.15
0.12324,0.161873,0.668806,0.149543,0.15
0.350134,0.424018,0.545115,0.189152,0.15
0.257837,0.94907,0.0504576,0.4867,0.15
0.152582,0.420912,0.0635859,0.407436,0.15
0.982539,0.0351887,0.699088,0.00327992,0.15
0.51233,0.467941,0.748271,0.0513815,0.15
0.812938,0.743378,0.484577,0.0476213,0.15
0.892778,0.59338,0.518482,0.975023,0.15
0.63469,0.266116,0.576643,0.108886,0.15
0.133264,0.178349,0.0608351,0.285544,0.15
0.00917149,0.555621,0.349557,0.214357,0.15
0.0354809,0.0105212,0.57927,0.979636,0.15
0.152762,0.918041,0.0414233,0.951077,0.15
0.721644,0.950012,0.792702,0.980804,0.15
