X,Y,Z,W,R
0.468015,0.923475,0.516844,0.430893,0.15
0.954717,0.602835,0.856529,0.790847,0.15
0.888258,0.730748,0.888364,0.00915785,0.15
0.817816,0.278312,0.437335,0.792267,0.15
0.193142,0.0404177,0.899021,0.0294385,0.15
0.0262687,0.42189,0.300342,0.360399,0.15
0.621544,0.751115,0.98889,0.860131,0.15
0.390527,0.992033,0.600551,0.719195,0.15
0.719252,0.925668,0.3441,0.815393,0.15
0.222556,0.8118,0.774922,0.988368,0.15
0.581922,0.810822,0.643841,0.647955,0.15
0.214936,0.499684,0.313075,0.0506792,0.15
0.277362,0.0100259,0.00301871,0.00819739,0.15
0.0540101,0.923134,0.505291,0.548579,0.15
0.947154,0.40347,0.508915,0.469275,0.15
0.516564,0.288205,0.386076,0.997832,0.15
0.684002,0.614883,0.306642,0.748023,0.15
0.921606,0.201502,0.0555055,0.842653,0.15
0.733488,0.729842,0.572094,0.357282,0.15
0.703419,0.718472,0.931417,0.400885,0.15
0.864797,0.333894,0.932172,0.332958,0.15
0.00812777,0.565701,0.417412,0.192566,0.15
0.573138,0.620721,0.330778,0.421323,0.15
0.971725,0.247863,0.481683,0.231295,0.15
0.0532637,0.998095,0.779271,0.47166,0.15
0.0761191,0.409139,0.765446,0.473292,0.15
0.735382,0.750038,0.502356,0.0313685,0.15
0.702716,0.0298616,0.064379,0.207502,0.15
0.0224511,0.546041,0.490613,0.722502,0.15
0.231744,0.358824,0.0186608,0.939674,0.15
0.212653,0.810772,0.0876322,0.806813,0.15
0.265966,0.757714,0.630018,0.535992,0.15
0.528559,0.299951,0.740532,0.736932,0.15
0.575355,0.0278387,0.0412621,0.464748,0.15
0.44915,0.0225558,0.298277,0.984851,0.15
0.181837,0.00713725,0.863088,0.203902,0.15
0.720454,0.998157,0.636182,0.459203,0.15
0.676668,0.248456,0.107311,0.0191965,0.15
0.64601,0.553367,0.406095,0.999979,0.15
0.985296,0.0855275,0.0312822,0.487627,0.15
0.531356,0.182284,0.338212,0.345469,0.15
0.282225,0.596272,0.289102,0.348315,0.15
0.763563,0.481969,0.061607,0.580251,0.15
0.658886,0.000669396,0.0337422,0.477133,0.15
0.377773,0.00632086,0.481408,0.217862,0.15
0.436397,0.375767,0.0427847,0.492065,0.15
0.609354,0.272596,0.531534,0.580259,0.15
0.496799,0.856891,0.164582,0.57948,0.15
0.397697,0.252536,0.3973,0.734681,0.15
0.674177,0.844695,0.231583,0.236899,0.15
0.242386,0.208662,0.670383,0.261309,0.15
0.370935,0.712219,0.548903,0.0356269,0.15
0.906201,0.242373,0.260238,0.56368,0.15
0.644229,0.0634118,0.619762,0.422087,0.15
0.825757,0.00722307,0.280047,0.00199495,0.15
0.117851,0.220889,0.366864,0.642662,0.15
0.16407,0.102971,0.66803,0.979807,0.15
0.931172,0.775414,0.132221,0.378262,0.15
0.536017,0.698169,0.29294,0.0714165,0.15
0.311977,0.91789,0.31241,0.484391,0.15
0.00231311,0.800679,0.601082,0.91141,0.15
0.948719,0.608145,0.688885,0.528337,0.15
0.463599,0.576724,0.527715,0.735511,0.15
0.590613,0.0342406,0.0970841,0.957093,0.15
0.38005,0.512154,0.672231,0.980523,0.15
0.713576,0.591596,0.828327,0.0013671,0.15
0.445802,0.05003,0.572299,0.949656,0.15
0.002641,0.847218,0.12411,0.0957742,0.15
0.0261336,0.0775341,0.955446,0.69153,0.15
0.578469,0.344653,0.743101,0.395444,0.15
0.620609,0.997965,0.557499,0.0158831,0.15
0.998326,0.902135,0.699503,0.21312,0.15
0.619819,0.27087,0.56099,0.0767594,0.15
0.395673,0.942287,0.936447,0.732016,0.15
0.455006,0.551076,0.855771,0.273822,0.15
0.775527,0.0843406,0.976414,0.459465,0.15
0.984492,0.974136,0.446777,0.0927837,0.15
0.074024,0.856257,0.915027,0.722534,0.15
0.949895,0.80619,0.764845,0.737051,0.15
0.893019,0.290872,0.730718,0.671911,0.15
0.779348,0.95254,0.951613,0.108433,0.15
0.475887,0.388885,0.2392,0.158238,0.15
0.724587,0.965383,0.0223541,0.917663,0.15
0.658121,0.294466,0.126086,0.801882,0.15
0.0852535,0.810279,0.330618,0.945789,0.15
0.0065675,0.480898,0.761859,0.00713201,0.15
0.271024,0.358767,0.958459,0.890104,0.15
0.690277,0.531267,0.724242,0.963278,0.15
0.370554,0.955197,0.0641933,0.244487,0.15
0.270962,0.0817175,0.330874,0.967949,0.15
0.880402,0.468067,0.228167,0.985454,0.15
0.480913,0.840926,0.918513,0.226277,0.15
0.730731,0.530223,0.157436,0.0297149,0.15
0.990075,0.516449,0.377513,0.673285,0.15
0.0936437,0.756696,0.890051,0.444203,0.15
0.32716,0.673475,0.0805246,0.107574,0.15
0.203093,0.524626,0.552007,0.219191,0.15
0.999584,0.0217175,0.511324,0.761633,0.15
0.0119361,0.929265,0.539808,0.759173,0.15
0.987867,0.955959,0.88744,0.346852,0.15
