X,Y,Z,W,R
0.305181,0.952407,0.621614,0.428763,0.15
0.490552,0.600113,0.0259041,0.772208,0.15
0.991846,0.0366772,0.111974,0.586442,0.15
0.174009,0.316918,0.644908,0.0725124,0.15
0.41353,0.851512,0.71237,0.688163,0.15
0.951568,0.299649,0.34431,0.41186,0.15
0.315886,0.354036,0.112581,0.625829,0.15
0.0559186,0.50517,0.0403934,0.102818,0.15
0.972198,0.00764262,0.26204,0.0692158,0.15
0.936628,0.779909,0.417987,0.00396405,0.15
0.112363,0.725427,0.443437,0.885675,0.15
0.540677,0.455578,0.815311,0.697034,0.15
0.30954,0.789709,0.966653,0.665389,0.15
0.00282296,0.805514,0.882812,0.444391,0.15
0.817699,0.371096,0.824903,0.762832,0.15
0.19859,0.679459,0.65327,0.00554684,0.15
0.730882,0.924215,0.697342,0.541702,0.15
0.823392,0.334789,0.13595,0.633044,0.15
0.498897,0.588815,0.742264,0.338916,0.15
0.682633,0.6696,0.222188,0.576812,0.15
0.969266,0.582065,0.170415,0.665655,0.15
0.803825,0.811021,0.316396,0.327306,0.15
0.0114654,0.584825,0.647476,0.0480011,0.15
0.0336812,0.4486,0.817583,0.314337,0.15
0.0955203,0.996806,0.354117,0.462017,0.15
0.295643,0.26925,0.929141,0.674082,0.15
0.712905,0.383669,0.228264,0.027696,0.15
0.579388,0.972629,0.83926,0.00831111,0.15
0.925892,0.140926,0.332085,0.928931,0.15
0.728791,0.945686,0.166979,0.100202,0.15
0.0477373,0.744024,0.178961,0.962511,0.15
0.17396,0.762425,0.175288,0.38186,0.15
0.365761,0.952282,0.00398031,0.405118,0.15
0.723791,0.984782,0.360762,0.567853,0.15
0.200793,0.978262,0.364275,0.338601,0.15
0.171205,0.00349429,0.0222134,0.559743,0.15
0.00501102,0.0346845,0.742682,0.762712,0.15
0.456583,0.258527,0.602717,0.088431,0.15
0.549217,0.0314272,0.283742,0.722787,0.15
0.973164,0.950812,0.370789,0.844982,0.15
0.632827,0.442376,0.427858,0.619532,0.15
0.23291,0.629363,0.646526,0.480112,0.15
0.0629953,0.408447,0.377161,0.542618,0.15
0.51252,0.0458476,0.409831,0.0236945,0.15
0.316965,0.542426,0.914706,0.018501,0.15
0.580746,0.38026,0.229643,0.358265,0.15
0.789547,0.128833,0.614407,0.593493,0.15
0.41363,0.673248,0.398445,0.691407,0.15
0.915779,0.998725,0.098974,0.818514,0.15
0.357163,0.975795,0.267979,0.536897,0.15
0.663434,0.859732,0.054172,0.760873,0.15
0.306701,0.405521,0.0931375,0.993657,0.15
0.0668941,0.227649,0.440183,0.954785,0.15
0.607283,0.679252,0.93121,0.97701,0.15
0.170362,0.0536789,0.417861,0.730103,0.15
0.953008,0.409556,0.700605,0.358283,0.15
0.971348,0.18641,0.734532,0.912144,0.15
0.0435893,0.27432,0.0279209,0.630166,0.15
0.0863288,0.652841,0.915853,0.167631,0.15
0.705677,0.0792821,0.0419282,0.98826,0.15
0.809084,0.58073,0.949725,0.905758,0.15
0.00298386,0.108866,0.505346,0.738661,0.15
0.787471,0.989177,0.968901,0.735415,0.15
0.706107,0.199179,0.07356,0.278197,0.15
0.379844,0.164714,0.109492,0.857625,0.15
0.83367,0.843524,0.995802,0.340071,0.15
0.331986,0.86372,0.0831227,0.052829,0.15
0.00700662,0.918135,0.586051,0.607295,0.15
0.984891,0.678371,0.378393,0.505835,0.15
0.671853,0.386852,0.501136,0.340866,0.15
0.67719,0.962186,0.71373,0.936803,0.15
0.351136,0.0071288,0.912876,0.909411,0.15
0.60439,0.692741,0.496734,0.937887,0.15
0.180606,0.615278,0.0457513,0.811244,0.15
0.540746,0.435029,0.00354722,0.357229,0.15
0.551944,0.124274,0.0228463,0.0543588,0.15
0.0138845,0.0323207,0.511518,0.251399,0.15
0.493749,0.156147,0.455162,0.380572,0.15
0.0179091,0.451996,0.609887,0.673646,0.15
0.536394,0.16253,0.969922,0.888968,0.15
0.955046,0.439493,0.485629,0.629389,0.15
0.43225,0.563176,0.438944,0.365431,0.15
0.205173,0.999811,0.979751,0.358419,0.15
0.774518,0.667783,0.411588,0.752376,0.15
0.706024,0.993439,0.5649,0.1722,0.15
0.00100974,0.746639,0.441445,0.35859,0.15
0.353091,0.516017,0.390789,0.967482,0.15
0.957395,0.419679,0.24771,0.972497,0.15
0.135886,0.207217,0.298728,0.29703,0.15
0.302045,0.398516,0.402161,0.114132,0.15
0.96105,0.855299,0.682596,0.993536,0.15
0.804215,0.515514,0.904252,0.167243,0.15
0.79364,0.577549,0.416948,0.998512,0.15
0.983286,0.780294,0.677006,0.664763,0.15
0.772304,0.220815,0.433226,0.0888705,0.15
0.0333715,0.235499,0.103938,0.00953512,0.15
0.193743,0.469438,0.175195,0.396253,0.15
0.0345201,0.0181198,0.372749,0.994774,0.15
0.520581,0.148065,0.798159,0.238293,0.15
0.712974,0.241854,0.739946,0.0611879,0.15
