X,Y,Z,W,R
0.549388,0.970758,0.52127,0.0401497,0.15
0.707119,0.347375,0.322069,0.792326,0.15
0.519553,0.984085,0.994314,0.0484743,0.15
0.284373,0.387128,0.991293,0.921775,0.15
0.771694,0.703442,0.669325,0.293092,0.15
0.797196,0.216188,0.276637,0.0730201,0.15
0.324099,0.331073,0.084343,0.627435,0.15
0.0373576,0.666742,0.387413,0.863228,0.15
0.991294,0.0361302,0.1143,0.274402,0.15
0.876021,0.998264,0.930077,0.0373222,0.15
0.685241,0.3361,0.912181,0.818188,0.15
0.839745,0.80696,0.970138,0.480156,0.15
0.0434421,0.770864,0.00230308,0.523451,0.15
0.97965,0.469336,0.862623,0.313295,0.15
0.744333,0.1588,0.889977,0.569088,0.15
0.128421,0.65413,0.666651,0.226444,0.15
0.524063,0.386447,0.0724033,0.179721,0.15
0.780369,0.14884,0.867771,0.258856,0.15
0.222417,0.727853,0.374827,0.204916,0.15
0.812149,0.596483,0.235536,0.511833,0.15
0.205796,0.633699,0.250739,0.654809,0.15
0.687082,0.762804,0.453266,0.431932,0.15
0.015119,0.365481,0.707455,0.0105655,0.15
0.0550075,0.265665,0.833349,0.481994,0.15
0.708309,0.995345,0.303311,0.877613,0.15
0.417472,0.163706,0.0205646,0.874983,0.15
0.551252,0.624379,0.468511,0.971235,0.15
0.903081,0.974425,0.971504,0.39455,0.15
0.0537717,0.43383,0.451489,0.975939,0.15
0.894132,0.356103,0.0165718,0.0118067,0.15
0.00436855,0.789991,0.236953,0.0758177,0.15
0.974364,0.912338,0.661695,0.00822329,0.15
0.253166,0.688623,0.141544,0.382591,0.15
0.622534,0.996879,0.30283,0.457413,0.15
0.944366,0.998122,0.424277,0.504856,0.15
0.493201,0.0171673,0.0262197,0.868622,0.15
0.340719,0.947504,0.00690005,0.793724,0.15
0.439706,0.382507,0.591489,0.909982,0.15
0.885925,0.922897,0.851729,0.0619559,0.15
0.420381,0.989423,0.506111,0.920643,0.15
0.585709,0.558928,0.581357,0.565198,0.15
0.0910797,0.657963,0.676168,0.693752,0.15
0.0115977,0.459739,0.592078,0.380218,0.15
0.369064,0.997717,0.304201,0.298831,0.15
0.366038,0.65741,0.100504,0.0944164,0.15
0.454473,0.542478,0.308204,0.292201,0.15
0.629434,0.976811,0.679522,0.517534,0.15
0.338038,0.689219,0.480228,0.81463,0.15
0.00587334,0.98459,0.592186,0.174122,0.15
0.163491,0.0570978,0.357645,0.890673,0.15
0.891528,0.611083,0.255206,0.223247,0.15
0.365092,0.255938,0.330444,0.97973,0.15
0.90167,0.0785729,0.253278,0.819302,0.15
0.915577,0.451494,0.992105,0.654026,0.15
0.583542,0.0761526,0.215621,0.591959,0.15
0.942747,0.46289,0.585356,0.0942423,0.15
0.888877,0.227887,0.583657,0.29725,0.15
0.0241984,0.958486,0.849145,0.314256,0.15
0.0269431,0.849109,0.0464443,0.771787,0.15
0.664182,0.0525378,0.551889,0.897525,0.15
0.741017,0.859891,0.22454,0.646822,0.15
0.249945,0.205376,0.602568,0.783006,0.15
0.0824675,0.15134,0.0327412,0.739102,0.15
0.381988,0.104374,0.965022,0.286739,0.15
0.345499,0.599555,0.0448727,0.843113,0.15
0.4472,0.800735,0.0922349,0.639177,0.15
0.504474,0.818897,0.21732,0.929987,0.15
0.883015,0.122477,0.0896248,0.00357136,0.15
0.113576,0.905103,0.405702,0.652717,0.15
0.705667,0.418496,0.444102,0.353024,0.15
0.88268,0.183619,0.677738,0.793881,0.15
0.282179,0.863868,0.684093,0.269256,0.15
0.370588,0.0690906,0.830796,0.990624,0.15
0.0923535,0.378732,0.102012,0.0622244,0.15
0.395975,0.349371,0.522041,0.612183,0.15
0.669519,0.121473,0.149441,0.938485,0.15
0.00686264,0.253998,0.389072,0.653163,0.15
0.538556,0.00794594,0.929064,0.241562,0.15
0.947121,0.451883,0.171389,0.731983,0.15
0.057384,0.346373,0.914224,0.0415698,0.15
0.999505,0.116673,0.268449,0.470918,0.15
0.41081,0.773689,0.409255,0.54795,0.15
0.00925021,0.45215,0.304474,0.503596,0.15
0.0729739,0.753258,0.469,0.422124,0.15
0.941241,0.964939,0.785703,0.594464,0.15
0.0939244,0.98148,0.348671,0.294555,0.15
0.127266,0.151801,0.655878,0.140007,0.15
0.336473,0.421849,0.525451,0.156077,0.15
0.230525,0.985233,0.0936401,0.485676,0.15
0.185655,0.399031,0.104037,0.337956,0.15
0.00240121,0.025759,0.672446,0.990051,0.15
0.537398,0.464616,0.749192,0.0664603,0.15
0.809166,0.722834,0.501082,0.0382541,0.15
0.89922,0.602727,0.521054,0.00122419,0.15
0.659975,0.261075,0.567854,0.116564,0.15
0.0576177,0.157805,0.0247249,0.225986,0.15
0.991017,0.561873,0.377037,0.199087,0.15
0.00128191,0.00302881,0.596202,0.986181,0.15
0.153001,0.96459,0.0527881,0.94403,0.15
0.729485,0.0241182,0.824694,0.00010496,0.15
