X,Y,Z,W,R
0.300579,0.968685,0.659257,0.48554,0.15
0.471686,0.615273,0.979862,0.770814,0.15
0.918314,0.982016,0.15813,0.511871,0.15
0.145299,0.287007,0.627773,0.089381,0.15
0.370489,0.873973,0.674947,0.751343,0.15
0.992706,0.336986,0.337577,0.428811,0.15
0.353384,0.363709,0.104573,0.629726,0.15
0.0726554,0.421934,0.972662,0.116236,0.15
0.968343,0.00961278,0.282461,0.032158,0.15
0.980925,0.770922,0.409723,0.0560683,0.15
0.0580007,0.800733,0.365711,0.881549,0.15
0.473426,0.429964,0.776395,0.709368,0.15
0.335393,0.817994,0.986948,0.664497,0.15
0.0328863,0.846444,0.782432,0.513514,0.15
0.813481,0.390933,0.79233,0.722349,0.15
0.311175,0.767488,0.605179,0.981229,0.15
0.747572,0.907776,0.615111,0.605625,0.15
0.840187,0.301024,0.163055,0.673561,0.15
0.502807,0.607215,0.739918,0.363453,0.15
0.652523,0.704746,0.200476,0.567145,0.15
0.977491,0.58237,0.147854,0.697826,0.15
0.786143,0.844633,0.294063,0.291563,0.15
0.94833,0.573577,0.580499,0.133074,0.15
0.996122,0.421177,0.7983,0.281114,0.15
0.0739771,0.987407,0.290228,0.493475,0.15
0.311534,0.248932,0.925685,0.659426,0.15
0.725496,0.375472,0.175339,0.0199247,0.15
0.489274,0.00561697,0.820483,0.98769,0.15
0.906688,0.0989536,0.322181,0.940474,0.15
0.714156,0.0284265,0.180404,0.115058,0.15
0.0317424,0.770598,0.106618,0.000454619,0.15
0.201571,0.763286,0.131347,0.407351,0.15
0.477081,0.972208,0.955102,0.388853,0.15
0.729186,0.976297,0.361985,0.573123,0.15
0.305355,0.965566,0.380573,0.32318,0.15
0.21826,0.0216237,0.00596953,0.561109,0.15
0.953954,0.0086725,0.747097,0.734411,0.15
0.472,0.232572,0.584567,0.0809037,0.15
0.544871,0.933975,0.223343,0.687582,0.15
0.913331,0.978965,0.321501,0.7496,0.15
0.564989,0.430502,0.407838,0.633224,0.15
0.282938,0.643104,0.638237,0.47524,0.15
0.081947,0.401473,0.310068,0.552052,0.15
0.522055,0.0246111,0.41154,0.979928,0.15
0.323078,0.507714,0.901206,0.00408814,0.15
0.579532,0.368877,0.26327,0.380798,0.15
0.773817,0.136636,0.616374,0.583304,0.15
0.409426,0.67509,0.397236,0.677802,0.15
0.0725506,0.992974,0.976372,0.822397,0.15
0.410207,0.951945,0.227341,0.520815,0.15
0.658189,0.895386,0.091882,0.902433,0.15
0.284638,0.442714,0.042631,0.997547,0.15
0.0676157,0.363633,0.474539,0.914216,0.15
0.491257,0.770889,0.927055,0.974211,0.15
0.157296,0.0484836,0.317418,0.767732,0.15
0.959744,0.420564,0.667599,0.394079,0.15
0.978144,0.218615,0.738415,0.911033,0.15
0.0672263,0.368108,0.0647333,0.638976,0.15
0.111015,0.659434,0.888168,0.172821,0.15
0.698456,0.103631,0.947851,0.016186,0.15
0.851488,0.564448,0.922593,0.923863,0.15
0.9933,0.0191726,0.464848,0.718229,0.15
0.690767,0.874215,0.947136,0.725622,0.15
0.662406,0.163296,0.0828619,0.284019,0.15
0.346786,0.192723,0.0812543,0.859268,0.15
0.812404,0.869074,0.999929,0.279218,0.15
0.282225,0.864297,0.0581504,0.0224428,0.15
0.999161,0.852255,0.520617,0.542575,0.15
0.988808,0.65618,0.350291,0.525434,0.15
0.672574,0.368022,0.522608,0.355653,0.15
0.704608,0.941475,0.70284,0.938337,0.15
0.322093,0.0217627,0.927074,0.865868,0.15
0.609999,0.624492,0.519512,0.976384,0.15
0.21112,0.641486,0.0426765,0.791257,0.15
0.539869,0.472869,0.982289,0.351545,0.15
0.50498,0.112483,0.983395,0.0514531,0.15
0.0223458,0.984471,0.503387,0.16844,0.15
0.472851,0.161277,0.396872,0.412073,0.15
0.00412658,0.447142,0.575333,0.658866,0.15
0.572799,0.164157,0.952443,0.856148,0.15
0.96168,0.504555,0.569924,0.622301,0.15
0.430818,0.532189,0.441062,0.339471,0.15
0.193002,0.888396,0.97061,0.328174,0.15
0.748403,0.642837,0.397336,0.740941,0.15
0.663416,0.97599,0.519111,0.116452,0.15
0.0121607,0.724273,0.336559,0.338095,0.15
0.381994,0.615141,0.341433,0.963199,0.15
0.918201,0.422575,0.186499,0.971472,0.15
0.131586,0.208641,0.308385,0.268107,0.15
0.276429,0.437637,0.402985,0.113642,0.15
0.938322,0.84298,0.713781,0.997358,0.15
0.868569,0.489714,0.915187,0.225826,0.15
0.808389,0.51771,0.392368,0.0133558,0.15
0.989109,0.817511,0.74924,0.617576,0.15
0.797394,0.21619,0.415824,0.0891672,0.15
0.0751026,0.242208,0.144218,0.0318766,0.15
0.225763,0.461579,0.107109,0.392392,0.15
0.0382156,0.0314327,0.336975,0.00383642,0.15
0.558985,0.110009,0.770496,0.280454,0.15
0.75832,0.229105,0.714787,0.0650745,0.15
