X,Y,Z,W,R
0.407885,0.125306,0.58544,0.932318,0.15
0.68886,0.463162,0.724925,0.643855,0.15
0.658919,0.824495,0.173224,0.84551,0.15
0.339437,0.425975,0.240409,0.847594,0.15
0.0255651,0.601999,0.746442,0.984085,0.15
0.775745,0.291161,0.447381,0.81962,0.15
0.40986,0.357964,0.873638,0.552972,0.15
0.0152554,0.741314,0.367164,0.660246,0.15
0.975891,0.9982,0.968103,0.492685,0.15
0.900348,0.21853,0.0677696,0.925339,0.15
0.731448,0.311696,0.0042965,0.721154,0.15
0.708844,0.773439,0.0125961,0.406982,0.15
0.0411795,0.690828,0.973488,0.393292,0.15
0.879265,0.514457,0.864959,0.295516,0.15
0.629953,0.121277,0.9001,0.464957,0.15
0.172056,0.572346,0.741808,0.275512,0.15
0.601805,0.582122,0.0247142,0.224766,0.15
0.837761,0.171675,0.795411,0.239952,0.15
0.193801,0.980508,0.268444,0.0287531,0.15
0.75972,0.672974,0.218733,0.591436,0.15
0.274204,0.578055,0.242919,0.603547,0.15
0.807409,0.767004,0.535818,0.637456,0.15
0.0222531,0.367241,0.0917067,0.957896,0.15
0.000592587,0.247805,0.722715,0.504991,0.15
0.555952,0.0254482,0.359918,0.994429,0.15
0.420348,0.136419,0.259226,0.794219,0.15
0.688816,0.782185,0.644831,0.906636,0.15
0.315978,0.0947463,0.899616,0.418416,0.15
0.187479,0.315326,0.568132,0.850541,0.15
0.914193,0.322057,0.0170679,0.0209574,0.15
0.880097,0.90712,0.172455,0.152821,0.15
0.910316,0.0723732,0.852308,0.567738,0.15
0.14702,0.620474,0.166703,0.349285,0.15
0.545523,0.999767,0.374937,0.168807,0.15
0.862214,0.0268874,0.516318,0.830821,0.15
0.514509,0.0123251,0.815366,0.921405,0.15
0.0907809,0.847696,0.00144004,0.751741,0.15
0.44682,0.323071,0.631746,0.689217,0.15
0.0602395,0.953053,0.858853,0.292563,0.15
0.458589,0.995295,0.515574,0.919393,0.15
0.416454,0.612638,0.687346,0.572228,0.15
0.999623,0.718876,0.723817,0.707405,0.15
0.940875,0.532181,0.65089,0.576889,0.15
0.158149,0.888,0.201946,0.500887,0.15
0.364807,0.678844,0.0797761,0.129671,0.15
0.371955,0.529584,0.341475,0.296297,0.15
0.581903,0.861952,0.669881,0.53356,0.15
0.230455,0.688918,0.715927,0.0648096,0.15
0.734581,0.987114,0.411168,0.752564,0.15
0.260648,0.869998,0.681723,0.261962,0.15
0.817486,0.67925,0.2751,0.319409,0.15
0.365349,0.204393,0.425308,0.0135202,0.15
0.7174,0.116135,0.239714,0.714632,0.15
0.979312,0.508555,0.00144789,0.512447,0.15
0.542129,0.205029,0.425563,0.625068,0.15
0.852964,0.371668,0.502592,0.0448567,0.15
0.779968,0.268368,0.500514,0.489201,0.15
0.0494341,0.68929,0.0450565,0.0706445,0.15
0.827388,0.736198,0.971509,0.634602,0.15
0.696907,0.198947,0.747263,0.69377,0.15
0.710821,0.985843,0.220631,0.51944,0.15
0.275289,0.815995,0.756337,0.815065,0.15
0.0713591,0.209019,0.0413479,0.645266,0.15
0.51134,0.0843628,0.99018,0.376356,0.15
0.364739,0.521288,0.752247,0.796206,0.15
0.383929,0.744214,0.000646732,0.683976,0.15
0.443856,0.569091,0.417366,0.866331,0.15
0.998215,0.860864,0.935383,0.853314,0.15
0.237643,0.0423151,0.446796,0.690053,0.15
0.686589,0.391511,0.254547,0.554734,0.15
0.103626,0.439409,0.763317,0.719913,0.15
0.348856,0.0901169,0.625709,0.495445,0.15
0.397897,0.0716182,0.886409,0.0645379,0.15
0.0280652,0.388615,0.187162,0.146531,0.15
0.545528,0.476151,0.0538062,0.592857,0.15
0.655551,0.0197389,0.112131,0.25104,0.15
0.140673,0.23388,0.235581,0.840491,0.15
0.580889,0.747415,0.914309,0.468995,0.15
0.997894,0.616488,0.133746,0.772749,0.15
0.566174,0.456409,0.684956,0.910219,0.15
0.9032,0.0912924,0.309,0.464802,0.15
0.516115,0.866198,0.396947,0.603974,0.15
0.124465,0.369964,0.479973,0.574984,0.15
0.162508,0.709974,0.544155,0.500637,0.15
0.0892388,0.12755,0.711924,0.603393,0.15
0.266731,0.0177294,0.444188,0.288412,0.15
0.123228,0.264655,0.726223,0.250481,0.15
0.387263,0.419943,0.639103,0.342453,0.15
0.376176,0.805556,0.86,0.447729,0.15
0.117583,0.46612,0.849012,0.525518,0.15
0.931569,0.0524299,0.692528,0.0187071,0.15
0.435446,0.498115,0.757835,0.00468078,0.15
0.757909,0.793529,0.379734,0.0167375,0.15
0.885682,0.544135,0.514157,0.840793,0.15
0.555505,0.314247,0.599842,0.128968,0.15
0.442521,0.128825,0.184298,0.526496,0.15
0.994784,0.389316,0.443824,0.370697,0.15
0.0472897,0.0115971,0.595361,0.971725,0.15
0.191853,0.798769,0.957176,0.999168,0.15
0.750368,0.711114,0.804839,0.0870593,0.15
