X,Y,Z,W,R
0.540457,0.917995,0.495075,0.0803668,0.15
0.627631,0.384706,0.252697,0.809716,0.15
0.398819,0.0379907,0.959316,0.988067,0.15
0.135238,0.328794,0.844922,0.0351458,0.15
0.689376,0.742732,0.692674,0.384461,0.15
0.720556,0.171453,0.218388,0.179824,0.15
0.308646,0.296208,0.132133,0.674975,0.15
0.0266459,0.702536,0.34912,0.953111,0.15
0.0109675,0.0220191,0.178501,0.258489,0.15
0.845938,0.980854,0.085528,0.985524,0.15
0.593901,0.350904,0.884667,0.878265,0.15
0.793048,0.674524,0.954965,0.577554,0.15
0.0827252,0.730354,0.992496,0.57321,0.15
0.0207408,0.505568,0.92238,0.359559,0.15
0.736353,0.183052,0.893208,0.641434,0.15
0.107527,0.645983,0.678399,0.155598,0.15
0.50678,0.286003,0.0618075,0.148257,0.15
0.764036,0.190207,0.901284,0.355748,0.15
0.355347,0.668182,0.497626,0.223825,0.15
0.762199,0.584226,0.23479,0.498862,0.15
0.139735,0.635166,0.222903,0.655216,0.15
0.647402,0.762622,0.359905,0.341712,0.15
0.00401804,0.424206,0.425248,0.96704,0.15
0.138563,0.29275,0.791986,0.488146,0.15
0.770532,0.992479,0.305622,0.833797,0.15
0.350801,0.266639,0.946693,0.81801,0.15
0.523459,0.510622,0.261583,0.0151501,0.15
0.820045,0.00146287,0.0444491,0.269475,0.15
0.00355817,0.366074,0.427544,0.0143871,0.15
0.823318,0.484819,0.0536703,0.997784,0.15
0.988561,0.73081,0.260776,0.00991748,0.15
0.0481015,0.847906,0.487337,0.202596,0.15
0.315353,0.764224,0.122192,0.40303,0.15
0.66957,0.00459869,0.321786,0.495413,0.15
0.00827766,0.0107882,0.388577,0.300141,0.15
0.631225,0.998296,0.0866989,0.784868,0.15
0.303579,0.957849,0.973336,0.788855,0.15
0.457938,0.401009,0.609963,0.0344063,0.15
0.774103,0.655432,0.761147,0.987159,0.15
0.367264,0.967809,0.504021,0.917842,0.15
0.660346,0.532008,0.549905,0.56611,0.15
0.103645,0.5933,0.659638,0.661018,0.15
0.998151,0.382051,0.604138,0.346969,0.15
0.468631,0.0606166,0.319081,0.218102,0.15
0.390838,0.636256,0.085475,0.0618867,0.15
0.520703,0.52715,0.301877,0.301374,0.15
0.66484,0.0250303,0.683518,0.517701,0.15
0.371971,0.678519,0.388794,0.771846,0.15
0.172881,0.0167346,0.550216,0.415971,0.15
0.177901,0.0719341,0.24699,0.687168,0.15
0.811605,0.602737,0.0953729,0.226861,0.15
0.375454,0.321729,0.232995,0.951092,0.15
0.0251533,0.986194,0.276373,0.804953,0.15
0.799391,0.492261,0.991765,0.787606,0.15
0.575247,0.0657005,0.0506851,0.689624,0.15
0.0347414,0.395804,0.757296,0.12957,0.15
0.96822,0.19476,0.578595,0.248647,0.15
0.981568,0.103127,0.799852,0.367862,0.15
0.0365886,0.861841,0.108464,0.849633,0.15
0.618911,0.979892,0.466504,0.0131527,0.15
0.796005,0.745915,0.172374,0.723673,0.15
0.161979,0.32906,0.58164,0.786701,0.15
0.0710531,0.158652,0.0105107,0.839639,0.15
0.213016,0.182,0.982814,0.305918,0.15
0.368093,0.747496,0.135792,0.831424,0.15
0.532292,0.816888,0.0876905,0.568754,0.15
0.532495,0.841828,0.226549,0.0553137,0.15
0.924315,0.123658,0.967766,0.943806,0.15
0.0729243,0.886277,0.371003,0.662773,0.15
0.716645,0.449792,0.503698,0.286125,0.15
0.832925,0.104513,0.611392,0.807505,0.15
0.30553,0.854102,0.718697,0.175496,0.15
0.330368,0.0607481,0.74027,0.969978,0.15
0.121696,0.405715,0.0692824,0.962665,0.15
0.389726,0.338023,0.698502,0.532547,0.15
0.649667,0.144207,0.145462,0.928159,0.15
0.0500211,0.193254,0.541956,0.524332,0.15
0.55704,0.0587193,0.83356,0.242181,0.15
0.954274,0.499601,0.0554262,0.738593,0.15
0.34206,0.334942,0.0112013,0.0605388,0.15
0.989087,0.178813,0.235795,0.576203,0.15
0.394308,0.766263,0.442662,0.485795,0.15
0.0208467,0.417373,0.167995,0.454176,0.15
0.0100087,0.754658,0.467792,0.434317,0.15
0.893333,0.971537,0.757258,0.492577,0.15
0.0276262,0.9574,0.235342,0.275519,0.15
0.163148,0.14524,0.623438,0.0908603,0.15
0.284517,0.41237,0.460214,0.0880891,0.15
0.183591,0.0677519,0.182038,0.47566,0.15
0.271154,0.348866,0.197804,0.212519,0.15
0.0513608,0.0391248,0.763706,0.980796,0.15
0.610891,0.463147,0.764107,0.110311,0.15
0.756206,0.748989,0.496457,0.0578987,0.15
0.963337,0.600477,0.536891,0.915509,0.15
0.69624,0.227989,0.553878,0.094489,0.15
0.943923,0.15301,0.959124,0.117084,0.15
0.0520582,0.572812,0.395903,0.229079,0.15
0.91545,0.937498,0.478453,0.993624,0.15
0.202168,0.0806159,0.0775896,0.0900618,0.15
0.732586,0.198293,0.842447,8.64253e-06,0.15
