X,Y,Z,W,R
0.334465,0.0657982,0.731856,0.534213,0.15
0.373375,0.484314,0.946544,0.740123,0.15
0.858449,0.881234,0.115179,0.357601,0.15
0.0818335,0.196982,0.554956,0.0777206,0.15
0.34933,0.932214,0.539387,0.794017,0.15
0.960211,0.346265,0.301377,0.328804,0.15
0.491895,0.400103,0.0682899,0.641503,0.15
0.130539,0.154113,0.937106,0.0413916,0.15
0.0972815,0.98973,0.353539,0.00536909,0.15
0.0722034,0.717683,0.2872,0.0749979,0.15
0.941868,0.899009,0.155414,0.860432,0.15
0.333004,0.375921,0.616563,0.744973,0.15
0.360968,0.978217,0.989928,0.634509,0.15
0.130273,0.944938,0.629706,0.611342,0.15
0.769768,0.409874,0.739661,0.634047,0.15
0.447096,0.825431,0.496902,0.0124326,0.15
0.729658,0.811965,0.498788,0.695592,0.15
0.882205,0.2815,0.220767,0.776132,0.15
0.600931,0.677956,0.699167,0.377644,0.15
0.616117,0.693792,0.1116,0.45713,0.15
0.0046244,0.574167,0.0188351,0.809786,0.15
0.744517,0.840742,0.350663,0.199494,0.15
0.824479,0.559218,0.503706,0.297607,0.15
0.00248442,0.313631,0.706008,0.296748,0.15
0.997406,0.980344,0.0919072,0.596419,0.15
0.353821,0.269218,0.910708,0.610634,0.15
0.73049,0.311417,0.968825,0.00254009,0.15
0.229696,0.0459114,0.624376,0.00145903,0.15
0.766225,0.0642209,0.264616,0.965094,0.15
0.651035,0.0955886,0.187518,0.046035,0.15
0.946208,0.76775,0.969506,0.0933837,0.15
0.268025,0.720359,0.974387,0.475414,0.15
0.810417,0.0176079,0.886988,0.40579,0.15
0.624875,0.00856802,0.346415,0.445434,0.15
0.523559,0.958101,0.454922,0.256658,0.15
0.285894,0.993412,0.999361,0.471753,0.15
0.838575,0.0131676,0.82287,0.712998,0.15
0.522848,0.192665,0.512594,0.0722764,0.15
0.600923,0.806968,0.0394466,0.834583,0.15
0.775145,0.992476,0.0248266,0.673948,0.15
0.441279,0.36337,0.375552,0.669097,0.15
0.297842,0.691878,0.589349,0.496739,0.15
0.246767,0.477585,0.239875,0.666127,0.15
0.540213,0.96947,0.389457,0.855134,0.15
0.331595,0.406483,0.839711,0.00836086,0.15
0.605435,0.39968,0.225885,0.430851,0.15
0.746052,0.148779,0.607613,0.585745,0.15
0.392692,0.710436,0.363939,0.663653,0.15
0.396954,0.0374572,0.71757,0.843339,0.15
0.474402,0.928118,0.125143,0.367861,0.15
0.599851,0.015729,0.0972978,0.187584,0.15
0.254158,0.535998,0.930124,0.00176423,0.15
0.0865024,0.696528,0.53471,0.876058,0.15
0.24733,0.95908,0.92506,0.0485124,0.15
0.0989501,0.0220673,0.117214,0.842629,0.15
0.957426,0.332306,0.600322,0.479487,0.15
3.941e-05,0.329687,0.725848,0.959022,0.15
0.0511546,0.555565,0.954724,0.715742,0.15
0.135723,0.642631,0.704433,0.106884,0.15
0.82812,0.0562246,0.83143,0.0669249,0.15
0.939726,0.560746,0.865652,0.976719,0.15
0.0355096,0.900535,0.358734,0.703261,0.15
0.553006,0.709751,0.863309,0.670712,0.15
0.530203,0.14624,0.0248575,0.407887,0.15
0.289178,0.247128,0.988925,0.891917,0.15
0.772299,0.94164,0.9829,0.125647,0.15
0.242669,0.904554,0.974651,0.957724,0.15
0.992674,0.768822,0.431162,0.338746,0.15
0.997348,0.543069,0.201814,0.561725,0.15
0.651845,0.327481,0.618163,0.36152,0.15
0.781754,0.917645,0.619741,0.95891,0.15
0.148343,0.00900522,0.982147,0.75988,0.15
0.627246,0.469536,0.597549,0.0714066,0.15
0.289367,0.704632,0.0377034,0.761714,0.15
0.559699,0.529261,0.995788,0.333307,0.15
0.271845,0.14097,0.0327517,0.125364,0.15
0.0538177,0.979415,0.598805,0.0262123,0.15
0.382908,0.106105,0.288842,0.501292,0.15
0.00546844,0.299315,0.41249,0.669363,0.15
0.652028,0.225875,0.912517,0.714941,0.15
0.961309,0.877301,0.782455,0.730984,0.15
0.427664,0.493316,0.465448,0.304863,0.15
0.187419,0.741192,0.00821732,0.265343,0.15
0.695516,0.568788,0.367443,0.736133,0.15
0.684818,0.0165045,0.388151,0.963942,0.15
0.0042185,0.637561,0.0979577,0.312999,0.15
0.405707,0.831898,0.205018,0.984662,0.15
0.809801,0.413473,0.0203827,0.990822,0.15
0.170059,0.159743,0.347321,0.243161,0.15
0.200973,0.507765,0.393886,0.0797444,0.15
0.970879,0.779443,0.708455,0.00931483,0.15
0.89227,0.492531,0.0506988,0.306008,0.15
0.821589,0.456691,0.304388,0.990846,0.15
0.980797,0.729515,0.0254642,0.486304,0.15
0.903425,0.182708,0.34067,0.125895,0.15
0.162969,0.33235,0.155816,0.0148057,0.15
0.281867,0.454588,0.928285,0.350039,0.15
0.00517028,0.0326408,0.233293,0.0241209,0.15
0.61948,0.0283415,0.62754,0.3535,0.15
0.895021,0.285397,0.630376,0.0934995,0.15
