X,Y,Z,W,R
0.477489,0.871886,0.462764,0.380664,0.15
0.892823,0.53191,0.851916,0.806474,0.15
0.997852,0.734199,0.876885,0.0162931,0.15
0.832571,0.262609,0.423123,0.740998,0.15
0.149318,0.0720329,0.789798,0.0182837,0.15
0.0386543,0.39257,0.263636,0.411628,0.15
0.628604,0.790646,0.988533,0.892214,0.15
0.406487,0.0102205,0.681563,0.744166,0.15
0.772148,0.932194,0.369289,0.762578,0.15
0.232555,0.814229,0.702877,0.995403,0.15
0.564091,0.795598,0.567622,0.574806,0.15
0.266615,0.545948,0.255777,0.070413,0.15
0.23455,0.0245742,0.00324136,0.944309,0.15
0.969557,0.887195,0.49138,0.500925,0.15
0.977977,0.344396,0.469287,0.43399,0.15
0.449125,0.182223,0.34156,0.0174686,0.15
0.688786,0.610726,0.27844,0.734186,0.15
0.908865,0.184127,0.97755,0.854221,0.15
0.691837,0.731114,0.517279,0.311942,0.15
0.7184,0.723933,0.902425,0.399417,0.15
0.847885,0.342454,0.904243,0.367375,0.15
0.974935,0.589862,0.397666,0.164446,0.15
0.569183,0.634562,0.29909,0.434733,0.15
0.958873,0.251159,0.431805,0.172694,0.15
0.147208,0.99761,0.711542,0.490083,0.15
0.0296422,0.414606,0.738172,0.457425,0.15
0.781299,0.732091,0.520033,0.0317236,0.15
0.678957,0.99145,0.00392069,0.21182,0.15
0.0234338,0.615721,0.447721,0.661852,0.15
0.183733,0.372851,0.960898,0.994307,0.15
0.288748,0.860948,0.0538956,0.915858,0.15
0.264786,0.777931,0.587957,0.534301,0.15
0.606339,0.371114,0.697493,0.784707,0.15
0.463624,0.0458331,0.00130034,0.512436,0.15
0.499535,0.00350318,0.267283,0.882032,0.15
0.0918057,0.983694,0.737553,0.293036,0.15
0.803324,0.991563,0.539477,0.420955,0.15
0.6832,0.26629,0.0537741,0.0222797,0.15
0.654375,0.519191,0.390279,0.0076422,0.15
0.909185,0.112797,0.910987,0.4872,0.15
0.571838,0.179028,0.321659,0.311264,0.15
0.268745,0.552412,0.223715,0.338086,0.15
0.850672,0.455877,0.0314729,0.489926,0.15
0.750318,0.995409,0.0409026,0.453937,0.15
0.342101,0.97555,0.493953,0.202158,0.15
0.405049,0.365833,0.997699,0.481471,0.15
0.579626,0.324495,0.487224,0.568764,0.15
0.542031,0.851631,0.116853,0.60045,0.15
0.368396,0.269345,0.35657,0.706853,0.15
0.713514,0.836275,0.269229,0.283746,0.15
0.218311,0.224948,0.621929,0.300157,0.15
0.387281,0.734402,0.472006,0.0435475,0.15
0.886218,0.284963,0.203496,0.526397,0.15
0.538392,0.0625761,0.558789,0.449071,0.15
0.813098,0.0565728,0.28306,0.963338,0.15
0.126474,0.218988,0.307474,0.620677,0.15
0.208954,0.0862657,0.691601,0.940721,0.15
0.916771,0.794871,0.00163942,0.357025,0.15
0.554703,0.710061,0.231272,0.059746,0.15
0.280513,0.907863,0.277585,0.554875,0.15
0.996622,0.845799,0.559755,0.956345,0.15
0.968707,0.582786,0.647215,0.510387,0.15
0.418616,0.54167,0.47447,0.736871,0.15
0.644325,0.0165845,0.0598548,0.0324418,0.15
0.393445,0.564061,0.620917,0.981035,0.15
0.705619,0.658764,0.808189,0.00752381,0.15
0.511339,0.0588261,0.567522,0.97848,0.15
0.011095,0.868288,0.0818095,0.0912587,0.15
0.0485019,0.036317,0.93901,0.74279,0.15
0.576467,0.356231,0.751396,0.400054,0.15
0.574194,0.972685,0.561254,0.0189765,0.15
0.974595,0.877645,0.67451,0.143688,0.15
0.625403,0.25544,0.564502,0.0861963,0.15
0.361336,0.982201,0.922343,0.712006,0.15
0.409365,0.547945,0.832254,0.294427,0.15
0.662058,0.051284,0.972541,0.505609,0.15
0.97966,0.947999,0.36222,0.125092,0.15
0.022199,0.797831,0.880346,0.787986,0.15
0.934844,0.825094,0.689674,0.697836,0.15
0.933281,0.2998,0.68889,0.698532,0.15
0.723518,0.071579,0.877736,0.175991,0.15
0.489603,0.402389,0.166367,0.136937,0.15
0.780274,0.0256054,0.983731,0.91295,0.15
0.65116,0.274214,0.0975848,0.777117,0.15
0.14049,0.778166,0.316472,0.982594,0.15
0.00698825,0.458836,0.71416,0.971566,0.15
0.271079,0.425344,0.931425,0.805823,0.15
0.682863,0.506578,0.63732,0.956871,0.15
0.406082,0.944398,0.967287,0.260336,0.15
0.196148,0.029307,0.299654,0.951949,0.15
0.852966,0.415492,0.186904,0.000563329,0.15
0.456118,0.77937,0.871332,0.218677,0.15
0.741618,0.535783,0.0938847,0.0305703,0.15
0.999712,0.468976,0.42013,0.698421,0.15
0.120535,0.676096,0.831728,0.469499,0.15
0.364576,0.703226,0.033132,0.128266,0.15
0.236387,0.5474,0.55751,0.222923,0.15
0.0214106,0.016602,0.435753,0.709477,0.15
0.0741732,0.964425,0.466363,0.823503,0.15
0.00433865,0.00915586,0.942119,0.373721,0.15
