X,Y,Z,W,R
0.466293,0.0872403,0.558081,0.982702,0.15
0.731654,0.423293,0.538383,0.703613,0.15
0.601617,0.884993,0.108087,0.924998,0.15
0.326629,0.418508,0.140281,0.865495,0.15
0.911086,0.629818,0.731592,0.1308,0.15
0.806428,0.298889,0.421342,0.939342,0.15
0.37939,0.368056,0.0212658,0.579524,0.15
0.015938,0.711851,0.408691,0.720541,0.15
0.963982,0.0251051,0.987332,0.361341,0.15
0.897308,0.162138,0.0466866,0.952481,0.15
0.743054,0.315791,0.937634,0.757083,0.15
0.801721,0.76858,0.00179163,0.438653,0.15
0.996004,0.718583,0.0110387,0.412501,0.15
0.929014,0.458785,0.83877,0.316351,0.15
0.731961,0.143242,0.889478,0.496192,0.15
0.154825,0.60838,0.711167,0.262127,0.15
0.56282,0.507972,0.0584757,0.211236,0.15
0.829374,0.187621,0.79936,0.238015,0.15
0.181767,0.871822,0.277004,0.126138,0.15
0.790613,0.644006,0.221382,0.53741,0.15
0.250235,0.599645,0.257639,0.599003,0.15
0.776671,0.759581,0.491299,0.566311,0.15
0.00936962,0.342686,0.0230899,0.0252262,0.15
0.97665,0.273301,0.818855,0.480389,0.15
0.627267,0.992855,0.380513,0.0216443,0.15
0.434734,0.144436,0.17058,0.832128,0.15
0.66438,0.783321,0.673079,0.955626,0.15
0.115223,0.062598,0.915277,0.397834,0.15
0.1326,0.3679,0.525241,0.897242,0.15
0.914193,0.322057,0.0125679,0.0209574,0.15
0.94728,0.887073,0.177187,0.109383,0.15
0.919411,0.00961571,0.810579,0.689072,0.15
0.156858,0.618852,0.169903,0.350682,0.15
0.586993,0.998166,0.351861,0.201165,0.15
0.856229,0.998175,0.477902,0.791677,0.15
0.543413,0.983485,0.862356,0.922417,0.15
0.157088,0.916087,0.931268,0.742433,0.15
0.437817,0.348231,0.612118,0.766945,0.15
0.017275,0.0083738,0.848927,0.238091,0.15
0.460721,0.995879,0.508993,0.920481,0.15
0.485563,0.592277,0.642439,0.567769,0.15
0.0618381,0.737215,0.701103,0.722575,0.15
0.971177,0.502222,0.61629,0.50034,0.15
0.257648,0.916203,0.257969,0.409972,0.15
0.334955,0.684369,0.092382,0.120118,0.15
0.380397,0.53684,0.316923,0.293574,0.15
0.570509,0.913426,0.664198,0.511643,0.15
0.249647,0.696313,0.638258,0.931058,0.15
0.829602,0.986829,0.474163,0.851191,0.15
0.214732,0.980644,0.560312,0.14777,0.15
0.838371,0.672689,0.291341,0.260234,0.15
0.355217,0.197122,0.410398,0.00697703,0.15
0.816835,0.125436,0.218406,0.798542,0.15
0.0176144,0.467459,0.00862922,0.528372,0.15
0.552138,0.16271,0.337485,0.594167,0.15
0.854285,0.371819,0.496662,0.0448247,0.15
0.81296,0.255489,0.555947,0.397358,0.15
0.0521053,0.777932,0.988264,0.205406,0.15
0.906343,0.798373,0.989761,0.685442,0.15
0.70984,0.140221,0.687701,0.767158,0.15
0.718314,0.937403,0.228235,0.561351,0.15
0.274176,0.972389,0.679623,0.824814,0.15
0.0621506,0.203938,0.00976045,0.618962,0.15
0.45109,0.0911509,0.969458,0.317324,0.15
0.363971,0.531064,0.861289,0.840979,0.15
0.404022,0.755394,0.0859278,0.674135,0.15
0.465008,0.678937,0.318415,0.871457,0.15
0.972178,0.941537,0.0401996,0.971246,0.15
0.179737,0.970995,0.432348,0.677744,0.15
0.707128,0.405043,0.349106,0.476489,0.15
0.972812,0.323602,0.755445,0.738765,0.15
0.353796,0.981539,0.64862,0.414755,0.15
0.396399,0.0712207,0.879929,0.0585966,0.15
0.0344436,0.380838,0.142567,0.110861,0.15
0.453927,0.403602,0.215851,0.606656,0.15
0.649929,0.0613754,0.123663,0.118562,0.15
0.0552181,0.262245,0.275402,0.778752,0.15
0.620568,0.838252,0.94796,0.385019,0.15
0.957301,0.523756,0.188859,0.733393,0.15
0.766779,0.373721,0.778483,0.0211042,0.15
0.956844,0.0907251,0.304542,0.450308,0.15
0.441164,0.819833,0.369515,0.575359,0.15
0.0976899,0.446902,0.416164,0.543797,0.15
0.120551,0.706232,0.505388,0.480626,0.15
0.0568384,0.980804,0.784659,0.67999,0.15
0.197598,0.0131756,0.423205,0.281246,0.15
0.118791,0.177096,0.700597,0.197659,0.15
0.374062,0.42751,0.575914,0.260221,0.15
0.314296,0.877116,0.957659,0.480112,0.15
0.112916,0.450821,0.959987,0.493315,0.15
0.958165,0.0424189,0.713629,0.0324924,0.15
0.462441,0.480857,0.752922,0.0146827,0.15
0.780093,0.783006,0.41417,0.0619172,0.15
0.888706,0.571088,0.514487,0.893419,0.15
0.59499,0.297388,0.596722,0.108639,0.15
0.287637,0.155127,0.123968,0.406703,0.15
0.0301174,0.478508,0.315752,0.261966,0.15
0.0472897,0.0115971,0.590861,0.971725,0.15
0.177889,0.841901,0.0180479,0.998829,0.15
0.698393,0.80243,0.75239,0.00106803,0.15
