X,Y,Z,W,R
0.314092,0.932003,0.580028,0.358519,0.15
0.518261,0.564485,0.0942841,0.766892,0.15
0.0832387,0.0578701,0.0748939,0.676741,0.15
0.181751,0.354161,0.684137,0.0464359,0.15
0.483299,0.830639,0.734783,0.607794,0.15
0.898852,0.248595,0.345917,0.379957,0.15
0.314204,0.339216,0.123521,0.642335,0.15
0.0310417,0.604023,0.141623,0.0773408,0.15
0.978477,0.00516951,0.234855,0.115111,0.15
0.887644,0.82818,0.373435,0.952815,0.15
0.191765,0.630743,0.5766,0.879313,0.15
0.618744,0.487942,0.854451,0.67609,0.15
0.25382,0.760426,0.961649,0.659415,0.15
0.0270137,0.735113,0.991454,0.384069,0.15
0.828051,0.318996,0.851056,0.794132,0.15
0.152465,0.621267,0.695197,0.0300516,0.15
0.693096,0.951222,0.80526,0.45623,0.15
0.79299,0.363312,0.0966846,0.579234,0.15
0.50221,0.570728,0.73567,0.302932,0.15
0.701647,0.625281,0.210991,0.552523,0.15
0.965951,0.578907,0.16336,0.656744,0.15
0.790226,0.783277,0.326256,0.356953,0.15
0.0167386,0.520646,0.794924,0.967629,0.15
0.0811228,0.436072,0.814758,0.390235,0.15
0.0248869,0.00502993,0.382241,0.541068,0.15
0.278084,0.294359,0.931413,0.692859,0.15
0.677848,0.400171,0.236996,0.0296652,0.15
0.626011,0.970277,0.908005,0.0660066,0.15
0.936421,0.190262,0.321048,0.94989,0.15
0.746639,0.837798,0.149722,0.0746224,0.15
0.040666,0.728379,0.248337,0.950085,0.15
0.141715,0.765769,0.216747,0.35315,0.15
0.328484,0.910385,0.0573771,0.402377,0.15
0.72799,0.998187,0.356532,0.547541,0.15
0.121162,0.990251,0.378343,0.198241,0.15
0.0687994,0.993172,0.0409538,0.59109,0.15
0.0715282,0.0052071,0.802965,0.762574,0.15
0.447913,0.302008,0.608554,0.0818414,0.15
0.570923,0.158019,0.367077,0.795304,0.15
0.056689,0.910864,0.449346,0.903126,0.15
0.710461,0.451395,0.450238,0.603068,0.15
0.158661,0.614738,0.649584,0.490288,0.15
0.0355385,0.405537,0.44241,0.517997,0.15
0.50218,0.0662849,0.40001,0.0762831,0.15
0.318887,0.58389,0.92687,0.0308357,0.15
0.574175,0.397515,0.211405,0.338812,0.15
0.781739,0.113397,0.622754,0.586935,0.15
0.418152,0.671746,0.397555,0.707776,0.15
0.716966,0.996754,0.240191,0.790843,0.15
0.302272,0.00452664,0.299493,0.582454,0.15
0.679739,0.815678,0.995647,0.588759,0.15
0.327289,0.382627,0.150935,0.00220092,0.15
0.0795587,0.122925,0.4095,0.00731453,0.15
0.686117,0.57697,0.93565,0.997416,0.15
0.253569,0.0469326,0.521561,0.690796,0.15
0.940306,0.393226,0.727819,0.320519,0.15
0.96234,0.18837,0.72818,0.96392,0.15
0.983397,0.200047,0.941857,0.618886,0.15
0.067238,0.713901,0.953383,0.135848,0.15
0.742011,0.0409908,0.157401,0.984978,0.15
0.809159,0.613019,0.0109322,0.866721,0.15
0.00433138,0.236287,0.540154,0.736177,0.15
0.903374,0.128779,0.99474,0.753102,0.15
0.796724,0.232846,0.0454172,0.288952,0.15
0.419442,0.103235,0.1313,0.850685,0.15
0.796288,0.830208,0.0172848,0.39581,0.15
0.394188,0.862998,0.112088,0.0908118,0.15
0.0110997,0.997455,0.664631,0.698334,0.15
0.995387,0.720815,0.424014,0.501964,0.15
0.701559,0.413297,0.530618,0.311387,0.15
0.697558,0.980782,0.666125,0.903073,0.15
0.342312,0.954028,0.880779,0.967633,0.15
0.52391,0.816805,0.506298,0.908045,0.15
0.161621,0.563176,0.0257031,0.813741,0.15
0.524213,0.400982,0.955871,0.368269,0.15
0.581029,0.13331,0.0668651,0.0406026,0.15
0.993308,0.0978384,0.552551,0.341824,0.15
0.50938,0.131774,0.532277,0.3439,0.15
0.0286952,0.465548,0.68932,0.715348,0.15
0.512791,0.206036,0.996171,0.905373,0.15
0.942883,0.348311,0.387971,0.661911,0.15
0.419764,0.617483,0.444186,0.398389,0.15
0.161752,0.141399,0.985307,0.381137,0.15
0.865872,0.71087,0.454529,0.727511,0.15
0.757917,0.00451575,0.626979,0.247899,0.15
0.0107213,0.784502,0.598748,0.338668,0.15
0.309824,0.389533,0.445836,0.973535,0.15
0.0195422,0.417715,0.310594,0.974019,0.15
0.145936,0.220161,0.278704,0.319922,0.15
0.331849,0.361779,0.36709,0.119256,0.15
0.00653335,0.873065,0.668762,0.992281,0.15
0.730351,0.536304,0.887206,0.120018,0.15
0.778942,0.599337,0.434378,0.0213852,0.15
0.990918,0.72294,0.58348,0.730986,0.15
0.751787,0.210729,0.478797,0.0922658,0.15
0.980542,0.207439,0.0531345,0.97502,0.15
0.151085,0.485993,0.247894,0.36357,0.15
0.0308161,0.969336,0.376967,0.0398,0.15
0.460989,0.171408,0.86487,0.221789,0.15
0.685639,0.267213,0.76497,0.0387986,0.15
