X,Y,Z,W,R
0.570439,0.917523,0.504933,0.0614932,0.15
0.66054,0.343157,0.267729,0.818676,0.15
0.46795,0.0219474,0.957332,0.0567732,0.15
0.221106,0.338837,0.917929,0.985491,0.15
0.723388,0.72671,0.679546,0.346931,0.15
0.753401,0.190625,0.243952,0.134051,0.15
0.315486,0.310756,0.112001,0.655294,0.15
0.0312788,0.686188,0.366397,0.915065,0.15
0.0103023,0.0290359,0.150891,0.269189,0.15
0.862854,0.0081426,0.997807,0.0288571,0.15
0.643187,0.340525,0.90023,0.852464,0.15
0.813689,0.732095,0.96232,0.535734,0.15
0.0659951,0.750016,0.00163939,0.561593,0.15
0.00463063,0.483651,0.880974,0.328932,0.15
0.737933,0.168927,0.887829,0.606643,0.15
0.10224,0.638256,0.663582,0.182885,0.15
0.511782,0.329524,0.0679822,0.162528,0.15
0.764557,0.160258,0.890264,0.300946,0.15
0.305305,0.685851,0.442392,0.217557,0.15
0.800332,0.586012,0.235775,0.508412,0.15
0.175303,0.63732,0.234299,0.661669,0.15
0.656335,0.762389,0.400149,0.38403,0.15
0.00842461,0.399257,0.544848,0.984666,0.15
0.0913328,0.273184,0.803295,0.468154,0.15
0.731022,0.993802,0.281913,0.847326,0.15
0.36167,0.242093,0.967892,0.860414,0.15
0.528899,0.546928,0.346092,0.993847,0.15
0.855263,0.988104,0.0136912,0.321097,0.15
0.0243724,0.408704,0.431249,0.0134613,0.15
0.856483,0.430837,0.0399313,0.996486,0.15
0.993777,0.75427,0.250778,0.0401017,0.15
0.0218813,0.872125,0.554334,0.147884,0.15
0.301093,0.736502,0.128598,0.406621,0.15
0.647517,0.999383,0.310567,0.483965,0.15
0.984198,0.997892,0.399282,0.38141,0.15
0.561294,0.987525,0.0841965,0.825088,0.15
0.345538,0.957999,0.997867,0.797818,0.15
0.447666,0.399009,0.601454,0.993029,0.15
0.822788,0.779834,0.806733,0.0187143,0.15
0.398587,0.977911,0.504764,0.921135,0.15
0.62854,0.543616,0.564143,0.565803,0.15
0.0982599,0.621013,0.667322,0.675047,0.15
0.010163,0.416898,0.614133,0.340454,0.15
0.425959,0.0336598,0.313304,0.2527,0.15
0.384174,0.647551,0.0969798,0.0742116,0.15
0.49512,0.539579,0.315066,0.295727,0.15
0.651672,0.00807808,0.687027,0.519599,0.15
0.354845,0.685051,0.417128,0.780694,0.15
0.0976421,0.0152842,0.594633,0.299627,0.15
0.161432,0.0689624,0.266183,0.765671,0.15
0.84716,0.608225,0.164885,0.22459,0.15
0.377471,0.303542,0.277953,0.964845,0.15
0.968723,0.0269846,0.264965,0.812114,0.15
0.839811,0.469906,0.988336,0.735104,0.15
0.584632,0.0701824,0.12994,0.651922,0.15
0.0122599,0.437689,0.697973,0.147048,0.15
0.934191,0.210525,0.584016,0.268162,0.15
0.0107635,0.0584618,0.800293,0.344463,0.15
0.0339442,0.853741,0.0802476,0.808322,0.15
0.632895,0.00971164,0.497682,0.9582,0.15
0.771652,0.794383,0.200477,0.690196,0.15
0.199676,0.278087,0.588299,0.779688,0.15
0.088284,0.14054,0.0446401,0.810167,0.15
0.290116,0.146163,0.974797,0.295261,0.15
0.35843,0.687673,0.110209,0.833459,0.15
0.48237,0.806355,0.0917854,0.589496,0.15
0.515402,0.837959,0.207794,0.988886,0.15
0.893695,0.124073,0.0256457,0.964721,0.15
0.0902111,0.89394,0.386683,0.657802,0.15
0.704878,0.433684,0.476715,0.30794,0.15
0.854249,0.138416,0.640426,0.801666,0.15
0.289983,0.855835,0.702933,0.21488,0.15
0.344289,0.0668747,0.783041,0.976881,0.15
0.10975,0.393313,0.08391,0.00681654,0.15
0.38917,0.340328,0.624361,0.570125,0.15
0.667408,0.150972,0.16317,0.907816,0.15
0.035495,0.217883,0.4802,0.578008,0.15
0.548011,0.0428423,0.891918,0.205288,0.15
0.948913,0.477872,0.105668,0.74015,0.15
0.210135,0.340032,0.958507,0.0459135,0.15
0.993587,0.155165,0.249419,0.529476,0.15
0.406597,0.766713,0.429153,0.515089,0.15
0.997086,0.442431,0.224882,0.48067,0.15
0.0373361,0.75355,0.468371,0.411698,0.15
0.913832,0.968704,0.770139,0.536128,0.15
0.0532275,0.967187,0.3026,0.28341,0.15
0.141896,0.134584,0.634036,0.127007,0.15
0.318258,0.418956,0.497832,0.111977,0.15
0.197155,0.0333702,0.149752,0.487265,0.15
0.236142,0.369847,0.156997,0.263485,0.15
0.0340192,0.0337306,0.72543,0.984655,0.15
0.570857,0.460124,0.74897,0.0865814,0.15
0.753306,0.760749,0.501386,0.0507185,0.15
0.935858,0.601441,0.530704,0.952244,0.15
0.682573,0.247814,0.557714,0.111209,0.15
0.966665,0.133822,0.98151,0.151537,0.15
0.029511,0.561721,0.408595,0.208796,0.15
0.952235,0.965582,0.529517,0.990434,0.15
0.173338,0.0390766,0.0693913,0.0144431,0.15
0.737995,0.121557,0.854207,0.00206104,0.15
