X,Y,Z,W,R
0.298874,0.97346,0.668217,0.497784,0.15
0.469688,0.610954,0.973258,0.767849,0.15
0.902314,0.968451,0.165328,0.490181,0.15
0.137946,0.279395,0.623566,0.0935465,0.15
0.362506,0.882384,0.66776,0.761626,0.15
0.00299015,0.346321,0.335643,0.433049,0.15
0.367704,0.366987,0.10288,0.631289,0.15
0.0752063,0.394166,0.961314,0.116041,0.15
0.968776,0.0100605,0.28788,0.0224676,0.15
0.992634,0.775361,0.402073,0.067352,0.15
0.0451025,0.8196,0.349526,0.87941,0.15
0.458329,0.422649,0.762294,0.711932,0.15
0.337386,0.831087,0.99154,0.66096,0.15
0.0407595,0.855922,0.761985,0.529511,0.15
0.812463,0.395322,0.783608,0.711885,0.15
0.336939,0.786029,0.5905,0.982481,0.15
0.748843,0.902871,0.602924,0.621915,0.15
0.844443,0.292685,0.169591,0.683702,0.15
0.509513,0.61336,0.737332,0.36638,0.15
0.645436,0.71022,0.191585,0.560161,0.15
0.979205,0.580524,0.137216,0.709778,0.15
0.780414,0.853369,0.287726,0.282615,0.15
0.937822,0.566636,0.575178,0.159226,0.15
0.00380491,0.406292,0.794699,0.269647,0.15
0.0656084,0.986707,0.270553,0.504111,0.15
0.314001,0.24224,0.925853,0.655342,0.15
0.726355,0.369669,0.156099,0.0181627,0.15
0.461501,0.0193552,0.815379,0.992397,0.15
0.90102,0.089081,0.317724,0.945548,0.15
0.711275,0.0425058,0.187285,0.110996,0.15
0.0236813,0.775565,0.0857,0.0105312,0.15
0.210141,0.763896,0.118343,0.414206,0.15
0.510658,0.977186,0.94291,0.386236,0.15
0.726857,0.976947,0.361561,0.563527,0.15
0.332384,0.962046,0.388634,0.310639,0.15
0.230024,0.0261561,0.00165857,0.56145,0.15
0.941604,0.995624,0.752571,0.722862,0.15
0.475842,0.22658,0.580255,0.0791906,0.15
0.547468,0.913659,0.206445,0.697676,0.15
0.905517,0.986012,0.308807,0.734968,0.15
0.548716,0.425712,0.402975,0.636548,0.15
0.288962,0.647608,0.633014,0.477345,0.15
0.0867819,0.401054,0.302272,0.551792,0.15
0.524565,0.0188082,0.411285,0.968799,0.15
0.325792,0.499125,0.897255,0.999929,0.15
0.581896,0.369105,0.257489,0.386018,0.15
0.769605,0.138781,0.616302,0.580502,0.15
0.407429,0.677182,0.396686,0.674217,0.15
0.111746,0.99149,0.945811,0.823368,0.15
0.412732,0.946017,0.213602,0.506275,0.15
0.658625,0.903161,0.0986386,0.940445,0.15
0.279001,0.452719,0.0296241,0.999903,0.15
0.0683878,0.396944,0.481982,0.906393,0.15
0.464691,0.791803,0.926339,0.979647,0.15
0.154234,0.0472329,0.292098,0.776736,0.15
0.956714,0.419896,0.646614,0.408735,0.15
0.979546,0.232338,0.739118,0.915993,0.15
0.0692689,0.389682,0.064311,0.644238,0.15
0.118993,0.670761,0.87814,0.175336,0.15
0.715538,0.103826,0.927752,0.0226675,0.15
0.861099,0.561463,0.915839,0.928988,0.15
0.991909,0.996809,0.451916,0.710423,0.15
0.666592,0.845474,0.941444,0.723173,0.15
0.649675,0.161605,0.0807923,0.29429,0.15
0.338988,0.196534,0.0738842,0.86141,0.15
0.807087,0.875461,0.000710182,0.264005,0.15
0.27356,0.865853,0.0509268,0.0151777,0.15
0.99745,0.839893,0.502704,0.527992,0.15
0.989957,0.649292,0.340469,0.527723,0.15
0.675971,0.363267,0.53473,0.358741,0.15
0.712516,0.93794,0.69214,0.933034,0.15
0.306868,0.0243233,0.933388,0.851054,0.15
0.613403,0.60816,0.526253,0.985943,0.15
0.218237,0.648838,0.0416987,0.785937,0.15
0.540405,0.479715,0.981375,0.350008,0.15
0.47716,0.110351,0.975469,0.053456,0.15
0.0241956,0.972272,0.503272,0.150706,0.15
0.46456,0.156385,0.386078,0.42083,0.15
0.000158107,0.44668,0.567265,0.652839,0.15
0.580741,0.170353,0.948921,0.842004,0.15
0.962959,0.520507,0.589945,0.629326,0.15
0.428901,0.528098,0.444114,0.334358,0.15
0.184211,0.860547,0.967797,0.319163,0.15
0.74363,0.636423,0.396362,0.740903,0.15
0.652764,0.971628,0.507414,0.102516,0.15
0.0150355,0.719311,0.313533,0.329475,0.15
0.387057,0.639155,0.32743,0.962637,0.15
0.908402,0.423299,0.170947,0.971216,0.15
0.130922,0.208753,0.311746,0.262597,0.15
0.269046,0.446797,0.402334,0.111851,0.15
0.941381,0.836324,0.721351,0.000325851,0.15
0.870939,0.489996,0.929188,0.233844,0.15
0.808358,0.504219,0.38506,0.0136425,0.15
0.992823,0.825311,0.769825,0.607241,0.15
0.803763,0.214761,0.411556,0.0893429,0.15
0.0854012,0.245363,0.151403,0.0357654,0.15
0.232433,0.461218,0.089738,0.387906,0.15
0.0388725,0.0330562,0.327204,0.00327786,0.15
0.568636,0.10051,0.763335,0.290957,0.15
0.77076,0.22859,0.703167,0.0671854,0.15
