X,Y,Z,W,R
0.487477,0.0144297,0.647899,0.502307,0.15
0.119229,0.594165,0.934549,0.789837,0.15
0.795876,0.80425,0.941183,0.992481,0.15
0.794718,0.245322,0.466334,0.910632,0.15
0.299464,0.0210451,0.200016,0.805752,0.15
0.00152099,0.404753,0.311934,0.333716,0.15
0.606447,0.643116,0.999447,0.787545,0.15
0.295415,0.00350016,0.354954,0.754994,0.15
0.60236,0.92283,0.340904,0.924228,0.15
0.214317,0.807578,0.942702,0.977472,0.15
0.731981,0.819974,0.85248,0.846481,0.15
0.133706,0.369601,0.38668,0.901789,0.15
0.373614,0.991459,0.977871,0.989381,0.15
0.195094,0.982288,0.492533,0.576557,0.15
0.852474,0.456205,0.588913,0.513715,0.15
0.565751,0.467586,0.433602,0.947073,0.15
0.689912,0.65473,0.367019,0.723473,0.15
0.991841,0.252389,0.217794,0.81813,0.15
0.787939,0.724319,0.65788,0.400411,0.15
0.66971,0.706186,0.990801,0.404188,0.15
0.900458,0.399953,0.977469,0.209428,0.15
0.896129,0.638752,0.453394,0.182685,0.15
0.607214,0.576154,0.393625,0.401909,0.15
0.0038419,0.20626,0.580931,0.303275,0.15
0.877951,0.995936,0.868801,0.534127,0.15
0.180692,0.396837,0.820964,0.508994,0.15
0.68013,0.88961,0.500227,0.0395801,0.15
0.843363,0.0675561,0.194988,0.165645,0.15
0.0100098,0.394171,0.597718,0.854881,0.15
0.291346,0.305755,0.178236,0.910793,0.15
0.0689096,0.724824,0.116337,0.548218,0.15
0.277484,0.701331,0.727656,0.538552,0.15
0.315137,0.117562,0.885724,0.633329,0.15
0.602964,0.0354145,0.12867,0.413719,0.15
0.461072,0.98474,0.404212,0.115576,0.15
0.294169,0.998148,0.037906,0.21546,0.15
0.680467,0.998916,0.856896,0.563226,0.15
0.649059,0.212044,0.233013,0.00491364,0.15
0.692122,0.607011,0.548507,0.0169964,0.15
0.19683,0.0345326,0.307871,0.525395,0.15
0.463775,0.189396,0.352795,0.479135,0.15
0.29365,0.701759,0.424967,0.419353,0.15
0.548402,0.569718,0.0690558,0.730285,0.15
0.644295,0.986175,0.03443,0.581022,0.15
0.375133,0.101257,0.512654,0.183112,0.15
0.504737,0.39545,0.138927,0.51258,0.15
0.72427,0.197885,0.549924,0.608306,0.15
0.447408,0.800564,0.222814,0.614284,0.15
0.489042,0.20021,0.480027,0.791967,0.15
0.609656,0.916726,0.113628,0.225101,0.15
0.325732,0.213956,0.766496,0.208593,0.15
0.332871,0.674018,0.713621,0.0185177,0.15
0.964866,0.110372,0.40728,0.644825,0.15
0.800224,0.0573258,0.769042,0.300521,0.15
0.816712,0.954325,0.294803,0.030251,0.15
0.0396679,0.237332,0.465522,0.651274,0.15
0.096331,0.196755,0.640999,0.0149522,0.15
0.969629,0.730689,0.418435,0.432099,0.15
0.352252,0.704987,0.430072,0.0719377,0.15
0.207445,0.958445,0.421485,0.292991,0.15
0.995676,0.639116,0.692925,0.924891,0.15
0.95523,0.702227,0.873934,0.622805,0.15
0.547216,0.624192,0.595223,0.700739,0.15
0.496553,0.0496258,0.0462749,0.744296,0.15
0.342346,0.381553,0.799818,0.00667993,0.15
0.625512,0.358534,0.896732,0.0176803,0.15
0.337551,0.00564815,0.652547,0.908018,0.15
0.037361,0.771162,0.217026,0.122847,0.15
0.996653,0.18968,0.0203779,0.624398,0.15
0.589703,0.307846,0.724843,0.382005,0.15
0.728052,0.0054464,0.54069,0.996054,0.15
0.0549939,0.965046,0.716413,0.375146,0.15
0.634211,0.337645,0.61099,0.0944501,0.15
0.446202,0.878777,0.961256,0.770714,0.15
0.533823,0.519021,0.903344,0.230258,0.15
0.939597,0.119844,0.0316216,0.359909,0.15
0.995473,0.966848,0.652909,0.0591381,0.15
0.205442,0.00962886,0.987021,0.638227,0.15
0.951919,0.902302,0.000495642,0.754366,0.15
0.79847,0.276193,0.819368,0.609791,0.15
0.899519,0.708013,0.0629945,0.960313,0.15
0.440126,0.404202,0.365228,0.213652,0.15
0.568264,0.821578,0.0501778,0.95618,0.15
0.647381,0.351314,0.205871,0.830626,0.15
0.971323,0.881879,0.320682,0.869378,0.15
0.00562081,0.530539,0.863333,0.0871561,0.15
0.317615,0.220736,0.983297,0.987696,0.15
0.701358,0.539872,0.816898,0.977206,0.15
0.298192,0.0144567,0.293083,0.283846,0.15
0.263341,0.265531,0.357496,0.0125693,0.15
0.942339,0.586684,0.315001,0.950527,0.15
0.603582,0.0194252,0.999808,0.263785,0.15
0.76575,0.52492,0.231284,0.0260036,0.15
0.986752,0.677196,0.257719,0.692966,0.15
0.0215515,0.897467,0.0401006,0.327239,0.15
0.226239,0.597139,0.162793,0.0597725,0.15
0.260033,0.444529,0.647506,0.24495,0.15
0.935047,0.00721998,0.693102,0.892426,0.15
0.869674,0.960106,0.596816,0.615845,0.15
0.973097,0.793393,0.764818,0.232262,0.15
