X,Y,Z,W,R
0.476066,0.080851,0.553281,0.991086,0.15
0.736232,0.414616,0.50905,0.71268,0.15
0.592067,0.895075,0.0968812,0.938245,0.15
0.323077,0.418553,0.123874,0.870442,0.15
0.896192,0.635415,0.725585,0.150612,0.15
0.811458,0.299644,0.416765,0.959328,0.15
0.368451,0.36632,0.0306321,0.58167,0.15
0.0234837,0.709199,0.40826,0.733853,0.15
0.966404,0.0258062,0.995986,0.334706,0.15
0.894647,0.144331,0.0323197,0.962612,0.15
0.742801,0.317214,0.929658,0.763405,0.15
0.815794,0.771158,0.00040137,0.440893,0.15
0.995194,0.728488,0.0107475,0.417926,0.15
0.934444,0.455264,0.839439,0.31501,0.15
0.739066,0.146602,0.889399,0.503667,0.15
0.152108,0.614459,0.705623,0.259605,0.15
0.556425,0.495585,0.0637244,0.209021,0.15
0.829096,0.187726,0.800601,0.234951,0.15
0.179136,0.85414,0.281083,0.140928,0.15
0.793007,0.641738,0.224013,0.531808,0.15
0.244652,0.607912,0.26225,0.602857,0.15
0.764093,0.760291,0.488935,0.551472,0.15
0.010802,0.343725,0.988702,0.0247239,0.15
0.980877,0.272105,0.830685,0.480841,0.15
0.639767,0.994447,0.386035,0.994569,0.15
0.437152,0.144327,0.15504,0.838864,0.15
0.660308,0.78351,0.677437,0.963792,0.15
0.0897258,0.0624454,0.922676,0.408461,0.15
0.123717,0.376296,0.517131,0.905446,0.15
0.914193,0.322057,0.0114679,0.0209574,0.15
0.958605,0.883842,0.177417,0.102266,0.15
0.925247,0.995289,0.801679,0.714707,0.15
0.166601,0.622346,0.168336,0.350947,0.15
0.58699,0.998905,0.344107,0.237633,0.15
0.864073,0.997418,0.472345,0.765291,0.15
0.548192,0.978723,0.869728,0.922599,0.15
0.17836,0.919872,0.939047,0.743084,0.15
0.436971,0.351062,0.607299,0.779145,0.15
0.996516,0.00503597,0.847201,0.217118,0.15
0.465557,0.996803,0.503339,0.922954,0.15
0.497019,0.58882,0.634708,0.567221,0.15
0.0699501,0.731218,0.694788,0.724478,0.15
0.977188,0.497668,0.608648,0.488529,0.15
0.273212,0.922157,0.26578,0.395741,0.15
0.335552,0.68059,0.096885,0.122206,0.15
0.384728,0.539694,0.307786,0.29262,0.15
0.57774,0.91853,0.663818,0.511814,0.15
0.254681,0.696265,0.623689,0.913147,0.15
0.836516,0.983048,0.483027,0.887557,0.15
0.207036,0.999046,0.539776,0.128692,0.15
0.844705,0.667908,0.290393,0.254016,0.15
0.353715,0.195748,0.407519,0.00590045,0.15
0.826462,0.123006,0.225173,0.801776,0.15
0.0230476,0.458842,0.00782198,0.530486,0.15
0.555148,0.15297,0.324733,0.588431,0.15
0.856272,0.372209,0.4943,0.0445514,0.15
0.820107,0.25123,0.567076,0.381744,0.15
0.0487367,0.793523,0.976663,0.224167,0.15
0.921409,0.808817,0.992222,0.697454,0.15
0.707806,0.132384,0.673321,0.781292,0.15
0.719563,0.929329,0.229152,0.568336,0.15
0.274193,0.99844,0.667037,0.825041,0.15
0.061268,0.198844,0.00405349,0.615857,0.15
0.443033,0.0924501,0.968643,0.311885,0.15
0.360857,0.534994,0.882357,0.842502,0.15
0.409245,0.759428,0.0973114,0.67354,0.15
0.46844,0.697035,0.301452,0.872299,0.15
0.9648,0.955386,0.0573858,0.994295,0.15
0.170086,0.959108,0.42959,0.675693,0.15
0.707927,0.405131,0.361932,0.462535,0.15
0.953266,0.305869,0.751153,0.746893,0.15
0.346457,0.967127,0.653005,0.398968,0.15
0.394896,0.0707655,0.876662,0.052199,0.15
0.0408464,0.382069,0.14241,0.110252,0.15
0.449058,0.394519,0.252425,0.609872,0.15
0.648992,0.0683148,0.125236,0.0964829,0.15
0.0416787,0.266293,0.28282,0.767766,0.15
0.61297,0.856422,0.946631,0.369705,0.15
0.95406,0.506124,0.196502,0.733256,0.15
0.798223,0.364505,0.795883,0.0350615,0.15
0.965769,0.0906526,0.303474,0.447894,0.15
0.43034,0.81123,0.365609,0.57209,0.15
0.0895358,0.452107,0.407678,0.538624,0.15
0.115714,0.709499,0.501566,0.472977,0.15
0.0401192,0.973757,0.784427,0.682323,0.15
0.185113,0.0121521,0.417667,0.278525,0.15
0.121949,0.169835,0.689904,0.187048,0.15
0.370457,0.426968,0.571856,0.247763,0.15
0.303671,0.889124,0.973512,0.485496,0.15
0.112569,0.447276,0.977939,0.487882,0.15
0.963,0.040299,0.716533,0.0341568,0.15
0.471266,0.477195,0.750664,0.0219216,0.15
0.787626,0.777334,0.425201,0.0622654,0.15
0.889549,0.574976,0.51541,0.907229,0.15
0.6008,0.290837,0.59318,0.10614,0.15
0.261869,0.159534,0.113647,0.386779,0.15
0.0294186,0.491336,0.315183,0.252081,0.15
0.0472897,0.0115971,0.589761,0.971725,0.15
0.173701,0.854591,0.0221938,0.99087,0.15
0.684892,0.820392,0.744078,0.986548,0.15
