X,Y,Z,W,R
0.491083,0.996783,0.628835,0.500656,0.15
0.0804414,0.604442,0.910672,0.791112,0.15
0.80694,0.783516,0.924714,0.980654,0.15
0.779144,0.269075,0.457911,0.890552,0.15
0.285286,0.0258828,0.124484,0.857474,0.15
0.00671939,0.411553,0.31253,0.336457,0.15
0.604213,0.672842,0.0047231,0.796634,0.15
0.313993,0.000309572,0.434917,0.729641,0.15
0.627236,0.917425,0.316918,0.903877,0.15
0.215969,0.808493,0.905969,0.979832,0.15
0.689924,0.807327,0.817475,0.808571,0.15
0.144886,0.398039,0.382942,0.93211,0.15
0.355725,0.992638,0.985271,0.0235887,0.15
0.188938,0.971709,0.488194,0.577485,0.15
0.874422,0.451034,0.575737,0.506672,0.15
0.58034,0.422597,0.431167,0.944489,0.15
0.684237,0.640533,0.346004,0.730472,0.15
0.975317,0.239413,0.183873,0.81974,0.15
0.792127,0.720441,0.654764,0.408086,0.15
0.677201,0.708916,0.978305,0.403454,0.15
0.891763,0.373813,0.969574,0.243124,0.15
0.928672,0.621277,0.443538,0.194755,0.15
0.593817,0.587036,0.3802,0.405604,0.15
0.996705,0.215505,0.559576,0.287279,0.15
0.8972,0.998873,0.861015,0.516063,0.15
0.157454,0.399571,0.809326,0.50106,0.15
0.69047,0.83916,0.501113,0.03592,0.15
0.796835,0.0711958,0.164953,0.175886,0.15
0.0208108,0.424096,0.561812,0.828911,0.15
0.277412,0.317997,0.143398,0.916751,0.15
0.0851913,0.729006,0.134475,0.614644,0.15
0.274245,0.714714,0.705962,0.538082,0.15
0.36287,0.158046,0.85357,0.655968,0.15
0.605291,0.035427,0.112195,0.411991,0.15
0.432786,0.983369,0.368701,0.1174,0.15
0.287908,0.997426,0.041288,0.2055,0.15
0.682772,0.995956,0.832899,0.539423,0.15
0.659547,0.215631,0.199195,0.00115006,0.15
0.673053,0.582286,0.507789,0.0120805,0.15
0.14804,0.0463596,0.245593,0.514547,0.15
0.474199,0.188256,0.353901,0.437335,0.15
0.296042,0.683381,0.39513,0.402717,0.15
0.601819,0.565987,0.0693308,0.721368,0.15
0.654632,0.989717,0.995642,0.554644,0.15
0.377651,0.0875543,0.499655,0.191713,0.15
0.490639,0.392305,0.118023,0.509544,0.15
0.692317,0.213769,0.545757,0.605416,0.15
0.455853,0.815669,0.212615,0.60305,0.15
0.475377,0.215645,0.463452,0.786533,0.15
0.630441,0.907833,0.132629,0.217896,0.15
0.302082,0.207473,0.735986,0.212633,0.15
0.341675,0.673495,0.680598,0.0216802,0.15
0.952152,0.141142,0.372749,0.629317,0.15
0.764929,0.0612131,0.736538,0.329225,0.15
0.817793,0.95281,0.275587,0.0327165,0.15
0.0566271,0.235915,0.445765,0.651637,0.15
0.105237,0.162772,0.64147,0.0205592,0.15
0.959596,0.73699,0.357877,0.412486,0.15
0.394834,0.71318,0.395914,0.0742439,0.15
0.253226,0.954645,0.368832,0.321519,0.15
0.998598,0.67321,0.677942,0.919269,0.15
0.937757,0.685454,0.816249,0.586711,0.15
0.5342,0.620316,0.584556,0.709171,0.15
0.511507,0.0513131,0.0658968,0.798035,0.15
0.35025,0.41933,0.770088,0.000933404,0.15
0.64647,0.417311,0.883716,0.0183773,0.15
0.355913,0.021223,0.613715,0.908018,0.15
0.0229496,0.791748,0.196578,0.115359,0.15
0.994119,0.160933,0.998277,0.627914,0.15
0.587805,0.315011,0.728989,0.385211,0.15
0.703642,0.00626002,0.545567,0.00157113,0.15
0.0421734,0.948981,0.720672,0.336626,0.15
0.632809,0.330378,0.596033,0.0863971,0.15
0.447747,0.881703,0.955892,0.765308,0.15
0.519029,0.52256,0.892678,0.236258,0.15
0.909851,0.118452,0.0136682,0.382429,0.15
0.00409557,0.984108,0.61515,0.063518,0.15
0.173615,0.971749,0.971771,0.646044,0.15
0.947266,0.871617,0.939402,0.753124,0.15
0.823207,0.276891,0.804781,0.623683,0.15
0.860574,0.771237,0.0565605,0.993984,0.15
0.448811,0.395809,0.339035,0.206274,0.15
0.614861,0.842488,0.0650481,0.934912,0.15
0.649574,0.335075,0.185352,0.836497,0.15
0.996522,0.86616,0.324096,0.88655,0.15
0.00583119,0.519507,0.841483,0.0693729,0.15
0.307661,0.253019,0.977418,0.966066,0.15
0.702059,0.544606,0.800661,0.974396,0.15
0.309089,0.993242,0.255785,0.260542,0.15
0.270254,0.221034,0.3643,0.00094683,0.15
0.928416,0.560075,0.296528,0.959013,0.15
0.564602,0.976357,0.993973,0.242531,0.15
0.755208,0.526989,0.223635,0.0261768,0.15
0.00288096,0.655503,0.26231,0.677312,0.15
0.039886,0.87278,0.998196,0.362348,0.15
0.252513,0.61431,0.148535,0.0700501,0.15
0.243311,0.462466,0.623502,0.237754,0.15
0.94943,0.0104423,0.653431,0.863338,0.15
0.900894,0.949917,0.592381,0.648668,0.15
0.973597,0.836087,0.79455,0.270163,0.15
