X,Y,Z,W,R
0.296768,0.978809,0.67708,0.508365,0.15
0.4681,0.606556,0.966765,0.765625,0.15
0.890095,0.955995,0.167412,0.46833,0.15
0.130592,0.271784,0.619259,0.097712,0.15
0.355513,0.892434,0.662246,0.768496,0.15
0.00339307,0.352647,0.337124,0.428765,0.15
0.381996,0.3708,0.101155,0.632039,0.15
0.0805474,0.36929,0.954179,0.111662,0.15
0.969864,0.00991882,0.292936,0.012524,0.15
0.0041565,0.779091,0.394911,0.0789478,0.15
0.0322043,0.838468,0.33324,0.877271,0.15
0.443769,0.415726,0.747124,0.714624,0.15
0.33898,0.844844,0.996086,0.657101,0.15
0.0486327,0.865401,0.741437,0.545509,0.15
0.809839,0.398376,0.776852,0.702302,0.15
0.362116,0.802354,0.573944,0.98881,0.15
0.748387,0.895609,0.592823,0.637929,0.15
0.848699,0.284346,0.176027,0.693842,0.15
0.518359,0.62004,0.734114,0.368236,0.15
0.640625,0.711524,0.183186,0.551342,0.15
0.980869,0.578365,0.125554,0.722557,0.15
0.77311,0.860636,0.284405,0.271364,0.15
0.927821,0.561458,0.569389,0.184113,0.15
0.00921647,0.391793,0.785698,0.263067,0.15
0.0572397,0.986008,0.250777,0.514747,0.15
0.315962,0.236369,0.926499,0.64968,0.15
0.726736,0.363082,0.135423,0.0164271,0.15
0.437011,0.0330151,0.807709,5.82343e-05,0.15
0.895351,0.0792084,0.313166,0.950623,0.15
0.708664,0.0537622,0.194447,0.104202,0.15
0.0122828,0.779327,0.0651468,0.0205457,0.15
0.219074,0.764589,0.104876,0.421219,0.15
0.544236,0.982164,0.930617,0.38362,0.15
0.718178,0.978762,0.360772,0.550491,0.15
0.358841,0.95864,0.397842,0.296704,0.15
0.241787,0.0306884,0.997248,0.561791,0.15
0.929119,0.991617,0.758891,0.717895,0.15
0.479684,0.220587,0.575842,0.0774776,0.15
0.550606,0.896624,0.189561,0.713826,0.15
0.894674,0.992523,0.284841,0.727265,0.15
0.532943,0.420028,0.398182,0.639979,0.15
0.292542,0.652558,0.626709,0.48073,0.15
0.099843,0.406007,0.295834,0.560923,0.15
0.527075,0.0130053,0.41093,0.95767,0.15
0.328506,0.490536,0.893203,0.995769,0.15
0.58507,0.371294,0.252478,0.390983,0.15
0.765392,0.140926,0.61613,0.577701,0.15
0.40488,0.680195,0.395956,0.671015,0.15
0.150942,0.990006,0.91515,0.82434,0.15
0.41346,0.940543,0.198644,0.489763,0.15
0.659024,0.91094,0.105331,0.978376,0.15
0.273396,0.462622,0.0165109,0.00237116,0.15
0.0699055,0.429712,0.488394,0.901342,0.15
0.438133,0.812436,0.925596,0.984755,0.15
0.151173,0.0459821,0.266679,0.785739,0.15
0.953643,0.415951,0.62731,0.419497,0.15
0.980948,0.24606,0.739721,0.920952,0.15
0.0709731,0.411037,0.0591898,0.651286,0.15
0.124624,0.673488,0.866484,0.173116,0.15
0.732656,0.102,0.910962,0.0283178,0.15
0.870711,0.558478,0.908986,0.934113,0.15
0.99705,0.978875,0.44875,0.704907,0.15
0.642416,0.816734,0.935653,0.720725,0.15
0.636203,0.161076,0.0763004,0.307155,0.15
0.331113,0.199884,0.0663358,0.864174,0.15
0.801928,0.881979,0.999698,0.248682,0.15
0.268232,0.868616,0.0431387,0.00797463,0.15
0.995852,0.828391,0.491279,0.509749,0.15
0.99083,0.637514,0.329009,0.529733,0.15
0.678997,0.358535,0.545658,0.361936,0.15
0.720423,0.934404,0.681339,0.927732,0.15
0.288332,0.025474,0.942144,0.834619,0.15
0.616808,0.591827,0.532893,0.995501,0.15
0.225321,0.656293,0.0406272,0.780506,0.15
0.541149,0.485663,0.982003,0.348362,0.15
0.448421,0.108244,0.967626,0.0555777,0.15
0.0260454,0.960074,0.503056,0.132971,0.15
0.455576,0.150235,0.375945,0.429792,0.15
0.995444,0.44676,0.560029,0.644042,0.15
0.588661,0.176522,0.945276,0.827886,0.15
0.966142,0.540931,0.605064,0.640246,0.15
0.427896,0.524269,0.447081,0.330235,0.15
0.17725,0.838018,0.967399,0.314185,0.15
0.738438,0.630323,0.394415,0.740094,0.15
0.642112,0.967265,0.495617,0.0885786,0.15
0.0175473,0.714267,0.290771,0.320697,0.15
0.392137,0.663201,0.313384,0.961834,0.15
0.898603,0.424023,0.155294,0.970959,0.15
0.132688,0.20637,0.316169,0.256603,0.15
0.260894,0.455566,0.401382,0.108988,0.15
0.94444,0.829668,0.728822,0.00329399,0.15
0.873309,0.490277,0.943089,0.241862,0.15
0.808376,0.491305,0.378355,0.0134191,0.15
0.998955,0.825238,0.789589,0.591052,0.15
0.810337,0.214784,0.407438,0.0896845,0.15
0.0956922,0.250823,0.155335,0.0377813,0.15
0.239209,0.460784,0.0722772,0.383611,0.15
0.0391012,0.0327256,0.318952,0.00242027,0.15
0.578286,0.0910114,0.756074,0.301461,0.15
0.783934,0.230133,0.689183,0.0699075,0.15
