X,Y,Z,W,R
0.370116,0.150811,0.588745,0.904895,0.15
0.63932,0.504427,0.827286,0.608881,0.15
0.687486,0.794662,0.203824,0.80212,0.15
0.336621,0.42351,0.263268,0.84358,0.15
0.0940469,0.57415,0.750131,0.90255,0.15
0.748473,0.279061,0.456918,0.746092,0.15
0.419086,0.349537,0.794949,0.532723,0.15
0.0342089,0.765783,0.317437,0.64376,0.15
0.0131341,0.954807,0.0127516,0.518459,0.15
0.894285,0.221932,0.0677837,0.9176,0.15
0.726485,0.316205,0.0499354,0.70128,0.15
0.699263,0.78233,0.0314685,0.375875,0.15
0.055096,0.687573,0.946352,0.389104,0.15
0.846654,0.549572,0.873774,0.271187,0.15
0.573107,0.127985,0.886088,0.472465,0.15
0.169123,0.53294,0.762343,0.315119,0.15
0.635218,0.609063,0.00232215,0.234308,0.15
0.841277,0.166808,0.79154,0.230382,0.15
0.200004,0.0340664,0.266077,0.98237,0.15
0.738863,0.708906,0.215672,0.652646,0.15
0.273976,0.573968,0.243102,0.606484,0.15
0.787331,0.772393,0.571703,0.657783,0.15
0.0270915,0.428535,0.0919564,0.950732,0.15
0.991207,0.299226,0.647161,0.486958,0.15
0.526813,0.0431556,0.348344,0.958364,0.15
0.395797,0.123174,0.288507,0.795362,0.15
0.701718,0.781477,0.629418,0.879888,0.15
0.380832,0.115738,0.881844,0.440581,0.15
0.222939,0.276846,0.569436,0.838227,0.15
0.914193,0.322057,0.0179679,0.0209574,0.15
0.848888,0.919192,0.164864,0.176793,0.15
0.901048,0.0854375,0.842666,0.570694,0.15
0.154082,0.617708,0.172669,0.352837,0.15
0.516962,0.00160736,0.382931,0.18106,0.15
0.867706,0.0347597,0.536021,0.851678,0.15
0.505991,0.0206527,0.802056,0.920744,0.15
0.0737212,0.823101,0.0505551,0.715759,0.15
0.454945,0.274079,0.619387,0.62975,0.15
0.0716121,0.924434,0.864368,0.311321,0.15
0.458589,0.995295,0.516474,0.919393,0.15
0.386175,0.633953,0.702845,0.547648,0.15
0.982597,0.733101,0.753376,0.72337,0.15
0.947098,0.523903,0.648442,0.585418,0.15
0.107298,0.87328,0.167559,0.551463,0.15
0.370942,0.676932,0.0790597,0.132123,0.15
0.367166,0.531521,0.338643,0.297555,0.15
0.596379,0.840479,0.663177,0.548567,0.15
0.227866,0.691781,0.743507,0.102856,0.15
0.683067,0.994502,0.371189,0.706829,0.15
0.295472,0.819374,0.73839,0.336684,0.15
0.814285,0.681822,0.27001,0.322805,0.15
0.371237,0.20782,0.431639,0.0170905,0.15
0.654612,0.11199,0.253321,0.66417,0.15
0.964427,0.518048,0.99302,0.502966,0.15
0.553318,0.23236,0.488986,0.625367,0.15
0.852964,0.371668,0.503492,0.0448567,0.15
0.7548,0.269782,0.481261,0.548478,0.15
0.0400147,0.648399,0.066434,0.993165,0.15
0.789846,0.705236,0.959432,0.616704,0.15
0.684926,0.202091,0.756656,0.666532,0.15
0.705595,0.99977,0.212166,0.493246,0.15
0.2837,0.743405,0.783411,0.805184,0.15
0.0719639,0.209112,0.043602,0.646662,0.15
0.529886,0.0763461,0.0197195,0.376511,0.15
0.326494,0.546152,0.731961,0.797509,0.15
0.374896,0.740324,0.958408,0.695896,0.15
0.448321,0.533226,0.49561,0.866236,0.15
0.993212,0.820824,0.878747,0.812502,0.15
0.267966,0.0809756,0.451422,0.701794,0.15
0.68902,0.350734,0.23056,0.588491,0.15
0.155053,0.503241,0.756438,0.771837,0.15
0.350011,0.152958,0.623645,0.553721,0.15
0.397897,0.0716182,0.887309,0.0645379,0.15
0.0280652,0.388615,0.188062,0.146531,0.15
0.586582,0.524463,0.943601,0.584721,0.15
0.675977,0.989508,0.117153,0.301954,0.15
0.19718,0.189113,0.251943,0.860665,0.15
0.577763,0.674349,0.895831,0.526016,0.15
0.0215352,0.64885,0.106668,0.820037,0.15
0.482874,0.497608,0.629775,0.873981,0.15
0.885496,0.0911269,0.309422,0.469839,0.15
0.553577,0.889503,0.405859,0.620163,0.15
0.13894,0.32317,0.518965,0.59656,0.15
0.200327,0.709866,0.580537,0.49524,0.15
0.139332,0.169078,0.661415,0.593906,0.15
0.295292,0.0158893,0.437994,0.276159,0.15
0.129762,0.314135,0.736428,0.270983,0.15
0.382343,0.418313,0.68598,0.402622,0.15
0.347601,0.790602,0.78578,0.409586,0.15
0.130493,0.48953,0.82056,0.470069,0.15
0.920509,0.054479,0.677924,0.00619916,0.15
0.432784,0.500346,0.75793,0.0063974,0.15
0.748877,0.793195,0.36932,0.989975,0.15
0.886695,0.538796,0.520587,0.827227,0.15
0.54925,0.311403,0.59581,0.125025,0.15
0.520971,0.117826,0.217459,0.590385,0.15
0.977395,0.354092,0.534258,0.435327,0.15
0.0472897,0.0115971,0.596261,0.971725,0.15
0.200515,0.783275,0.924711,0.000715257,0.15
0.759845,0.672698,0.833666,0.133242,0.15
