X,Y,Z,W,R
0.320253,0.919548,0.555365,0.317046,0.15
0.534886,0.543108,0.134112,0.763703,0.15
0.138362,0.0564431,0.05859,0.73031,0.15
0.158866,0.365609,0.714206,0.0272757,0.15
0.528493,0.818419,0.738839,0.560965,0.15
0.859415,0.223551,0.328005,0.353491,0.15
0.313194,0.330324,0.128884,0.652239,0.15
0.0161155,0.663334,0.20116,0.0620546,0.15
0.982244,0.00368565,0.217345,0.142649,0.15
0.861213,0.872452,0.323355,0.958768,0.15
0.252563,0.570238,0.654564,0.881676,0.15
0.652986,0.515583,0.876793,0.657613,0.15
0.215376,0.740824,0.96492,0.65619,0.15
0.0464615,0.687114,0.0351324,0.387125,0.15
0.825923,0.301492,0.865647,0.817024,0.15
0.142462,0.616752,0.709555,0.044026,0.15
0.671009,0.97949,0.862539,0.397396,0.15
0.763172,0.363892,0.0673087,0.542324,0.15
0.503903,0.563847,0.725993,0.279491,0.15
0.704941,0.593087,0.204963,0.536675,0.15
0.981946,0.590628,0.158771,0.660097,0.15
0.756142,0.77962,0.320758,0.348754,0.15
0.994309,0.467969,0.893437,0.929685,0.15
0.10689,0.415009,0.822001,0.431706,0.15
0.972231,0.99945,0.383695,0.592264,0.15
0.270602,0.310154,0.931016,0.704771,0.15
0.650899,0.405423,0.226721,0.0299555,0.15
0.653985,0.968866,0.948052,0.100624,0.15
0.93424,0.208479,0.340303,0.966594,0.15
0.757349,0.773066,0.138167,0.0592748,0.15
0.0324906,0.704487,0.274681,0.949931,0.15
0.124377,0.787895,0.25615,0.332817,0.15
0.328168,0.881511,0.0801172,0.385503,0.15
0.72789,0.00707822,0.351956,0.534518,0.15
0.0999225,0.00359103,0.388052,0.165095,0.15
0.989431,0.992159,0.0509314,0.62333,0.15
0.111439,0.987521,0.837935,0.762492,0.15
0.47692,0.318185,0.621574,0.0735024,0.15
0.603695,0.236406,0.444456,0.829828,0.15
0.115592,0.902572,0.484875,0.900199,0.15
0.73292,0.467641,0.468683,0.589155,0.15
0.126168,0.602214,0.645063,0.511012,0.15
0.0125844,0.398256,0.48533,0.506467,0.15
0.495791,0.0785623,0.393112,0.108363,0.15
0.32486,0.60799,0.938493,0.0378011,0.15
0.561389,0.416555,0.227447,0.330605,0.15
0.758765,0.0979992,0.636149,0.570367,0.15
0.417658,0.666233,0.392433,0.711413,0.15
0.600007,0.992176,0.322791,0.768073,0.15
0.279143,0.0183943,0.294602,0.603637,0.15
0.691166,0.782166,0.964547,0.489427,0.15
0.338948,0.37225,0.159876,0.993871,0.15
0.086648,0.072041,0.392407,0.0268903,0.15
0.689052,0.544782,0.948212,0.970662,0.15
0.313665,0.0504703,0.613365,0.691022,0.15
0.932314,0.383489,0.742619,0.297849,0.15
0.967114,0.179369,0.715878,0.00962951,0.15
0.982688,0.191119,0.870342,0.556862,0.15
0.0612559,0.748008,0.9718,0.085931,0.15
0.759086,0.0194885,0.222676,0.989251,0.15
0.827054,0.628419,0.0513873,0.832584,0.15
0.0326096,0.293145,0.560659,0.752383,0.15
0.93978,0.172378,0.0283735,0.785861,0.15
0.865498,0.240141,0.0175429,0.291332,0.15
0.413069,0.0477552,0.129903,0.848094,0.15
0.752916,0.827627,0.0367244,0.428545,0.15
0.43151,0.862565,0.128267,0.113601,0.15
0.0102916,0.0361163,0.716777,0.752572,0.15
0.0308408,0.736145,0.444267,0.512115,0.15
0.719858,0.428774,0.547973,0.291716,0.15
0.713958,0.994273,0.638991,0.882645,0.15
0.337018,0.922167,0.86032,0.00256669,0.15
0.469035,0.896222,0.513804,0.897233,0.15
0.15283,0.529056,0.0091715,0.812297,0.15
0.510246,0.382511,0.912167,0.379234,0.15
0.597929,0.138444,0.0919421,0.0315653,0.15
0.991813,0.135203,0.598481,0.384209,0.15
0.518743,0.117021,0.57708,0.321366,0.15
0.0360888,0.478982,0.751546,0.734485,0.15
0.509294,0.247414,0.995468,0.92213,0.15
0.953479,0.309252,0.308244,0.684956,0.15
0.412272,0.650068,0.446131,0.418163,0.15
0.135235,0.228673,0.985704,0.395064,0.15
0.88323,0.715558,0.457683,0.678573,0.15
0.781635,0.993879,0.672822,0.297435,0.15
0.00901143,0.821287,0.700754,0.308598,0.15
0.283559,0.313748,0.477499,0.977167,0.15
0.0601622,0.428958,0.344616,0.976599,0.15
0.15312,0.20917,0.26594,0.327253,0.15
0.334867,0.346937,0.337748,0.140953,0.15
0.028244,0.881892,0.701639,0.00556247,0.15
0.711977,0.522562,0.859323,0.141388,0.15
0.775622,0.615682,0.451474,0.038777,0.15
0.014851,0.700848,0.56152,0.772906,0.15
0.741988,0.214452,0.500798,0.0866708,0.15
0.959019,0.198173,0.992595,0.978923,0.15
0.13421,0.502695,0.277243,0.337981,0.15
0.00463758,0.935724,0.371857,0.0438138,0.15
0.419149,0.176668,0.914042,0.221747,0.15
0.684859,0.286467,0.782209,0.018444,0.15
