X,Y,Z,W,R
0.495613,0.0680723,0.54338,0.00785254,0.15
0.74559,0.398236,0.451297,0.731454,0.15
0.572967,0.915241,0.074169,0.964741,0.15
0.315973,0.418642,0.0907613,0.880337,0.15
0.865117,0.651989,0.70984,0.185564,0.15
0.821849,0.300655,0.406927,0.000396336,0.15
0.344417,0.362085,0.0431522,0.585206,0.15
0.0355864,0.69889,0.402872,0.760873,0.15
0.967957,0.0294775,0.0292461,0.294283,0.15
0.890461,0.109092,0.000167285,0.985491,0.15
0.733524,0.320811,0.921025,0.776725,0.15
0.821681,0.783352,0.99296,0.448717,0.15
0.0157748,0.74418,0.00868498,0.426765,0.15
0.943943,0.452614,0.844838,0.307534,0.15
0.746875,0.15004,0.890118,0.518179,0.15
0.146674,0.626618,0.694236,0.254562,0.15
0.544459,0.470509,0.0727205,0.204154,0.15
0.821404,0.183521,0.810279,0.238034,0.15
0.168944,0.816986,0.290125,0.161978,0.15
0.797775,0.632058,0.229395,0.524365,0.15
0.233845,0.621016,0.268176,0.616939,0.15
0.739727,0.761789,0.485291,0.522119,0.15
0.0136667,0.345803,0.919627,0.0237192,0.15
0.998623,0.263177,0.852248,0.48961,0.15
0.664026,0.998807,0.373508,0.956548,0.15
0.441988,0.14411,0.123661,0.852336,0.15
0.635075,0.75434,0.63797,0.966026,0.15
0.0388379,0.058153,0.93506,0.423686,0.15
0.105951,0.393088,0.50061,0.921854,0.15
0.914193,0.322057,0.00896788,0.0209574,0.15
0.982511,0.868479,0.18793,0.0958451,0.15
0.936984,0.974133,0.775537,0.766837,0.15
0.183779,0.633822,0.157687,0.353809,0.15
0.586983,0.000382798,0.328298,0.31057,0.15
0.884727,0.998526,0.458902,0.690045,0.15
0.545688,0.982733,0.895802,0.917458,0.15
0.223982,0.925756,0.960444,0.754977,0.15
0.435278,0.356724,0.597361,0.803545,0.15
0.96866,0.984881,0.840013,0.17649,0.15
0.460004,0.998846,0.500957,0.922865,0.15
0.519931,0.581906,0.618945,0.566123,0.15
0.0801518,0.71342,0.686425,0.721662,0.15
0.989318,0.48867,0.592475,0.465361,0.15
0.303843,0.939855,0.277959,0.371226,0.15
0.339873,0.672904,0.102394,0.122636,0.15
0.399204,0.542524,0.295667,0.290052,0.15
0.594444,0.929083,0.664121,0.513614,0.15
0.272514,0.694814,0.591123,0.885026,0.15
0.865536,0.971457,0.51294,0.973819,0.15
0.192952,0.0295134,0.501089,0.0822858,0.15
0.85975,0.654905,0.28415,0.245522,0.15
0.353017,0.195667,0.399725,0.00216618,0.15
0.844581,0.117772,0.241526,0.805625,0.15
0.0331008,0.447139,0.00598766,0.532898,0.15
0.564417,0.126167,0.300848,0.576261,0.15
0.862738,0.373808,0.488312,0.0434063,0.15
0.834735,0.244418,0.580983,0.355613,0.15
0.0419993,0.824705,0.953162,0.261689,0.15
0.951213,0.822122,0.00488284,0.72003,0.15
0.70252,0.115847,0.643813,0.809773,0.15
0.721743,0.914415,0.230706,0.582476,0.15
0.269164,0.0503852,0.647277,0.820156,0.15
0.060111,0.186627,0.994378,0.617742,0.15
0.427716,0.0954245,0.96829,0.305442,0.15
0.35463,0.542852,0.924192,0.845549,0.15
0.419901,0.769896,0.105605,0.670322,0.15
0.47691,0.731662,0.272579,0.879473,0.15
0.948787,0.991984,0.0811056,0.032578,0.15
0.153456,0.940038,0.424173,0.670369,0.15
0.708977,0.406204,0.385394,0.433841,0.15
0.924185,0.270618,0.735008,0.762736,0.15
0.328423,0.939055,0.661307,0.365775,0.15
0.391092,0.0694787,0.868252,0.0349708,0.15
0.0543561,0.378656,0.132661,0.101671,0.15
0.437166,0.385548,0.329319,0.617719,0.15
0.647118,0.0821936,0.12808,0.0523239,0.15
0.0146001,0.274387,0.297357,0.745795,0.15
0.595543,0.893782,0.943134,0.338133,0.15
0.947321,0.471107,0.211526,0.732642,0.15
0.859948,0.356767,0.830387,0.0509436,0.15
0.983619,0.0905076,0.301038,0.443066,0.15
0.417653,0.796931,0.369243,0.566983,0.15
0.0681141,0.454123,0.393382,0.527175,0.15
0.106058,0.719675,0.494592,0.457772,0.15
0.0020915,0.96995,0.777706,0.684672,0.15
0.158899,0.00979985,0.401285,0.280823,0.15
0.125986,0.159758,0.673115,0.167879,0.15
0.363281,0.426011,0.563147,0.222913,0.15
0.285828,0.912312,0.00600762,0.488513,0.15
0.111974,0.440672,0.0135372,0.476765,0.15
0.970399,0.0384243,0.711049,0.0217999,0.15
0.487351,0.472147,0.747766,0.0354059,0.15
0.800786,0.769656,0.451574,0.0565796,0.15
0.890841,0.582338,0.516939,0.934347,0.15
0.611492,0.274636,0.584841,0.102736,0.15
0.210332,0.168348,0.0927045,0.346931,0.15
0.0227214,0.518582,0.327789,0.236354,0.15
0.0452002,0.0114778,0.586622,0.973114,0.15
0.165325,0.879971,0.0301856,0.974953,0.15
0.68704,0.87233,0.763407,0.97711,0.15
