X,Y,Z,W,R
0.401363,0.893796,0.508777,0.180411,0.15
0.583457,0.456912,0.227779,0.784554,0.15
0.30019,0.0509425,0.996495,0.891288,0.15
0.0954742,0.257539,0.824059,0.985215,0.15
0.63269,0.769435,0.712555,0.447011,0.15
0.736214,0.177872,0.237345,0.251559,0.15
0.309978,0.303115,0.139846,0.681911,0.15
0.0183349,0.740826,0.32595,0.0178726,0.15
0.993783,0.00347489,0.168322,0.223486,0.15
0.850351,0.929039,0.185842,0.961631,0.15
0.497934,0.398398,0.854858,0.909306,0.15
0.755016,0.605826,0.934178,0.613381,0.15
0.1142,0.708368,0.976726,0.603835,0.15
0.0440349,0.530569,0.986141,0.400063,0.15
0.753059,0.220608,0.888935,0.720519,0.15
0.113579,0.66097,0.697715,0.111376,0.15
0.582051,0.177283,0.0348156,0.188084,0.15
0.728522,0.26895,0.943827,0.426655,0.15
0.430419,0.614934,0.592494,0.22196,0.15
0.714716,0.573365,0.224707,0.49292,0.15
0.0829054,0.620779,0.194324,0.644749,0.15
0.659915,0.783495,0.319568,0.302462,0.15
0.99456,0.434762,0.233257,0.93619,0.15
0.16553,0.334219,0.817776,0.525017,0.15
0.830551,0.00181432,0.378985,0.751885,0.15
0.293013,0.302141,0.91811,0.734981,0.15
0.569136,0.452834,0.199907,0.0288619,0.15
0.765794,0.981038,0.0410003,0.207822,0.15
0.961521,0.298143,0.415017,0.00863615,0.15
0.773955,0.574225,0.0868495,0.0129049,0.15
0.983429,0.699147,0.272415,0.963197,0.15
0.101955,0.836677,0.425777,0.218105,0.15
0.326285,0.806593,0.111778,0.386007,0.15
0.703686,0.0146795,0.334183,0.515039,0.15
0.0345984,0.0601937,0.459006,0.227085,0.15
0.751181,0.988984,0.0754645,0.719896,0.15
0.233646,0.957599,0.93045,0.773917,0.15
0.477422,0.383662,0.616262,0.0611425,0.15
0.702013,0.471567,0.671191,0.933398,0.15
0.294239,0.949122,0.502863,0.906769,0.15
0.713358,0.51266,0.524176,0.566622,0.15
0.109523,0.573682,0.655284,0.618653,0.15
0.982204,0.389883,0.577187,0.397838,0.15
0.48545,0.0907689,0.342283,0.170608,0.15
0.366352,0.645604,0.0192721,0.0549675,0.15
0.533736,0.480102,0.270671,0.309357,0.15
0.689684,0.0528457,0.673906,0.520472,0.15
0.401436,0.659817,0.380338,0.745479,0.15
0.320221,0.989928,0.482877,0.571038,0.15
0.211709,0.0575526,0.26252,0.659699,0.15
0.751094,0.600775,0.975093,0.253203,0.15
0.373354,0.343116,0.16453,0.958477,0.15
0.0651778,0.013432,0.324344,0.871389,0.15
0.734381,0.500783,0.991922,0.880231,0.15
0.497226,0.0641093,0.896923,0.697542,0.15
0.945539,0.394872,0.764674,0.197585,0.15
0.00681469,0.131304,0.556622,0.178038,0.15
0.981349,0.141643,0.79707,0.416116,0.15
0.0446321,0.829975,0.0654865,0.933857,0.15
0.694137,0.0056023,0.393877,0.0277665,0.15
0.825753,0.691263,0.134609,0.780281,0.15
0.106648,0.380705,0.559828,0.812444,0.15
0.0391502,0.188969,0.986032,0.856241,0.15
0.0864967,0.237668,0.0013765,0.316752,0.15
0.383465,0.855803,0.136486,0.836611,0.15
0.621168,0.826997,0.0767169,0.532011,0.15
0.539398,0.846978,0.202301,0.13314,0.15
0.989817,0.118359,0.883053,0.904397,0.15
0.0648934,0.835406,0.392694,0.602394,0.15
0.737781,0.473169,0.547976,0.251006,0.15
0.79668,0.0510058,0.571456,0.819549,0.15
0.325737,0.858625,0.769524,0.11134,0.15
0.324384,0.0586232,0.62944,0.953331,0.15
0.136301,0.443104,0.0414575,0.895765,0.15
0.457862,0.344445,0.800249,0.476495,0.15
0.627981,0.1485,0.122105,7.4731e-05,0.15
0.0276282,0.186157,0.606817,0.48153,0.15
0.551642,0.077427,0.737474,0.28491,0.15
0.987254,0.521346,0.962126,0.724822,0.15
0.449664,0.353389,0.0205542,0.99182,0.15
0.981586,0.218226,0.211087,0.65408,0.15
0.389026,0.748448,0.452187,0.457369,0.15
0.0604485,0.37561,0.0711837,0.410018,0.15
0.956059,0.734796,0.466714,0.521633,0.15
0.85917,0.976258,0.73379,0.419992,0.15
0.998561,0.932658,0.0524914,0.251693,0.15
0.210038,0.143127,0.579617,0.0328997,0.15
0.19092,0.418297,0.420048,0.0309017,0.15
0.179446,0.12692,0.203277,0.370522,0.15
0.317058,0.31714,0.255341,0.193244,0.15
0.0495267,0.020173,0.796875,0.993315,0.15
0.708902,0.504621,0.83059,0.179948,0.15
0.768355,0.680091,0.491117,0.0773428,0.15
0.0054307,0.601938,0.539527,0.858936,0.15
0.721752,0.210064,0.544502,0.0732124,0.15
0.932896,0.177908,0.934607,0.0741988,0.15
0.0851797,0.554913,0.359455,0.262924,0.15
0.905996,0.90601,0.414868,0.0155482,0.15
0.268133,0.137268,0.0583019,0.179493,0.15
0.716821,0.270358,0.804971,0.00255217,0.15
