X,Y,Z,W,R
0.325641,0.907354,0.529307,0.275261,0.15
0.550457,0.521798,0.173369,0.761565,0.15
0.192719,0.0553258,0.0408171,0.783856,0.15
0.139253,0.329532,0.744115,0.00532525,0.15
0.564667,0.801478,0.733113,0.52207,0.15
0.816095,0.202098,0.301306,0.327291,0.15
0.312185,0.321432,0.133348,0.662142,0.15
0.00118927,0.722646,0.259798,0.0467683,0.15
0.986011,0.00220178,0.198934,0.170186,0.15
0.845177,0.905982,0.274458,0.964515,0.15
0.330776,0.507082,0.731132,0.894887,0.15
0.687227,0.543224,0.898236,0.639137,0.15
0.177327,0.724159,0.966757,0.651373,0.15
0.0487522,0.619731,0.0324002,0.401674,0.15
0.796274,0.281736,0.870363,0.816186,0.15
0.123128,0.658329,0.713298,0.061218,0.15
0.641346,0.0453202,0.921314,0.3258,0.15
0.737123,0.34852,0.0268469,0.505443,0.15
0.49967,0.57199,0.697538,0.251566,0.15
0.700954,0.572849,0.203773,0.523852,0.15
0.0150463,0.598702,0.161979,0.648068,0.15
0.723758,0.781244,0.318004,0.334841,0.15
0.985418,0.426888,0.00547967,0.912801,0.15
0.130055,0.384008,0.83267,0.46912,0.15
0.924952,0.993716,0.384879,0.644214,0.15
0.265136,0.322795,0.928575,0.715009,0.15
0.623889,0.410423,0.215408,0.0302498,0.15
0.681958,0.967454,0.987199,0.135241,0.15
0.940449,0.236081,0.368019,0.982073,0.15
0.768058,0.708333,0.125713,0.0439271,0.15
0.0221176,0.680037,0.294002,0.950398,0.15
0.117636,0.840777,0.341598,0.293533,0.15
0.335648,0.857051,0.0944816,0.372113,0.15
0.72238,0.0158865,0.344761,0.520365,0.15
0.094239,0.983792,0.395469,0.211993,0.15
0.910063,0.991146,0.0600089,0.65557,0.15
0.151439,0.969404,0.872189,0.762222,0.15
0.489139,0.336694,0.621811,0.0695883,0.15
0.636468,0.314793,0.520934,0.864351,0.15
0.194465,0.921451,0.497085,0.89922,0.15
0.751075,0.485495,0.489173,0.575042,0.15
0.11566,0.591993,0.645301,0.545105,0.15
0.986536,0.393911,0.520839,0.478684,0.15
0.488281,0.089545,0.37771,0.132707,0.15
0.337545,0.632779,0.957398,0.0445229,0.15
0.548554,0.435547,0.242601,0.322333,0.15
0.736137,0.0830168,0.649669,0.553774,0.15
0.417077,0.659531,0.385393,0.714139,0.15
0.485701,0.988359,0.400795,0.740872,0.15
0.256555,0.0314287,0.283748,0.622569,0.15
0.708334,0.713848,0.958281,0.406157,0.15
0.350544,0.362483,0.162398,0.982122,0.15
0.0868297,0.0583523,0.378267,0.977188,0.15
0.691974,0.513342,0.960379,0.943758,0.15
0.374852,0.0550167,0.708785,0.693196,0.15
0.926927,0.372653,0.75855,0.27533,0.15
0.974934,0.167451,0.695572,0.059671,0.15
0.98588,0.178836,0.797375,0.48648,0.15
0.0550605,0.783042,0.987421,0.0355075,0.15
0.757047,0.0010815,0.277637,0.998307,0.15
0.830466,0.647396,0.0814323,0.814123,0.15
0.0620614,0.32799,0.557638,0.787857,0.15
0.970857,0.211756,0.0646835,0.790383,0.15
0.934769,0.246842,0.988017,0.292989,0.15
0.402045,0.984355,0.135572,0.842212,0.15
0.709522,0.825088,0.0550089,0.461446,0.15
0.469572,0.862164,0.143818,0.13509,0.15
0.00767149,0.066602,0.773217,0.806456,0.15
0.0530888,0.766171,0.43219,0.520187,0.15
0.735657,0.445049,0.561978,0.272009,0.15
0.741532,0.0131839,0.617379,0.861613,0.15
0.331723,0.889146,0.839403,0.037569,0.15
0.399036,0.970005,0.518059,0.892369,0.15
0.143738,0.49588,0.997029,0.815846,0.15
0.504328,0.367216,0.881863,0.410678,0.15
0.614892,0.143831,0.116256,0.0225239,0.15
0.995754,0.170087,0.653807,0.428921,0.15
0.529135,0.103511,0.628555,0.306568,0.15
0.0370592,0.498426,0.838553,0.735312,0.15
0.509524,0.296317,0.987881,0.941789,0.15
0.967316,0.266505,0.222228,0.710449,0.15
0.404763,0.682773,0.447179,0.438095,0.15
0.108435,0.304835,0.000632268,0.403914,0.15
0.900368,0.718274,0.461308,0.626105,0.15
0.814163,0.984205,0.699222,0.334914,0.15
0.00281623,0.866856,0.806982,0.267504,0.15
0.263265,0.232656,0.51219,0.980873,0.15
0.0953153,0.441137,0.374686,0.979588,0.15
0.161646,0.182503,0.25187,0.333782,0.15
0.336625,0.331573,0.310915,0.166785,0.15
0.0430476,0.889211,0.755921,0.0287041,0.15
0.699664,0.515521,0.836303,0.164458,0.15
0.772303,0.632028,0.467669,0.0561688,0.15
0.0153456,0.674059,0.541355,0.810308,0.15
0.732171,0.218254,0.521975,0.081051,0.15
0.952139,0.192688,0.938001,0.021193,0.15
0.117823,0.52162,0.30553,0.312925,0.15
0.9707,0.898811,0.365289,0.0357549,0.15
0.369827,0.16501,0.962351,0.208722,0.15
0.699137,0.29441,0.805704,0.995069,0.15
