X,Y,Z,W,R
0.316922,0.0307861,0.714342,0.527634,0.15
0.413299,0.529824,0.946733,0.753736,0.15
0.865136,0.907736,0.13718,0.389831,0.15
0.109459,0.217626,0.576091,0.0937642,0.15
0.35377,0.925832,0.591348,0.791239,0.15
0.974515,0.352993,0.323614,0.367516,0.15
0.452625,0.389305,0.0869404,0.636008,0.15
0.112398,0.233984,0.94476,0.0671541,0.15
0.0269678,0.998187,0.318059,0.000221453,0.15
0.0533511,0.735938,0.330589,0.0798274,0.15
0.969315,0.89598,0.224509,0.867754,0.15
0.375439,0.389574,0.663179,0.731653,0.15
0.352091,0.924882,0.99664,0.642211,0.15
0.0899293,0.918767,0.634775,0.605384,0.15
0.786169,0.405076,0.753086,0.658235,0.15
0.445926,0.844662,0.508,0.0263067,0.15
0.73626,0.838586,0.534322,0.687056,0.15
0.86952,0.270613,0.204839,0.744831,0.15
0.570088,0.656192,0.713138,0.374057,0.15
0.624614,0.70152,0.139228,0.492222,0.15
0.994015,0.573529,0.0600938,0.780218,0.15
0.732353,0.867092,0.314401,0.209639,0.15
0.869889,0.564756,0.527451,0.265678,0.15
0.00772383,0.34007,0.732312,0.279896,0.15
0.0154979,0.982342,0.151059,0.568059,0.15
0.341379,0.265169,0.91766,0.629924,0.15
0.728989,0.33065,0.0317556,0.00774985,0.15
0.302455,0.0529545,0.690956,0.00450372,0.15
0.819211,0.0591881,0.291845,0.96506,0.15
0.678774,0.0853788,0.198911,0.0682181,0.15
0.951141,0.78965,0.970592,0.068521,0.15
0.240244,0.744353,0.0266999,0.441581,0.15
0.70067,0.0112617,0.872744,0.386428,0.15
0.649891,0.995393,0.355797,0.473735,0.15
0.483808,0.947687,0.43376,0.25217,0.15
0.277512,0.00133128,0.00155675,0.502254,0.15
0.871531,0.00462638,0.798706,0.715293,0.15
0.504761,0.200523,0.540173,0.0731022,0.15
0.569316,0.834754,0.105135,0.801992,0.15
0.830416,0.999596,0.127825,0.69967,0.15
0.456115,0.389367,0.377144,0.657629,0.15
0.29917,0.677911,0.596472,0.496706,0.15
0.207429,0.445976,0.2719,0.629655,0.15
0.539624,0.983991,0.407654,0.902024,0.15
0.334861,0.440681,0.866895,0.989327,0.15
0.596729,0.389066,0.234652,0.417865,0.15
0.74651,0.148355,0.6139,0.568796,0.15
0.39375,0.698566,0.384286,0.660511,0.15
0.306848,0.0129846,0.793591,0.835496,0.15
0.448536,0.935057,0.144332,0.411055,0.15
0.643372,0.960248,0.109533,0.135798,0.15
0.255499,0.515373,0.954986,0.00788276,0.15
0.0797633,0.595964,0.518266,0.883785,0.15
0.316173,0.906391,0.924885,0.0217417,0.15
0.134768,0.0340362,0.138339,0.818588,0.15
0.952246,0.366396,0.601091,0.452693,0.15
0.988658,0.312446,0.739974,0.945626,0.15
0.0644594,0.507715,0.996406,0.694026,0.15
0.137336,0.648997,0.774013,0.126793,0.15
0.792972,0.0751426,0.859279,0.0529027,0.15
0.918067,0.545776,0.874479,0.959862,0.15
0.0318306,0.923391,0.432768,0.688709,0.15
0.574975,0.73606,0.894083,0.693264,0.15
0.569784,0.152187,0.0449312,0.370515,0.15
0.298304,0.223462,0.021306,0.879952,0.15
0.785355,0.91091,0.000975046,0.163859,0.15
0.252286,0.887692,0.00160595,0.973071,0.15
0.988351,0.782098,0.457613,0.397799,0.15
0.994855,0.573844,0.250761,0.547773,0.15
0.667505,0.333715,0.593121,0.368563,0.15
0.757047,0.922604,0.635679,0.935901,0.15
0.194903,0.0190074,0.986982,0.800635,0.15
0.62436,0.514877,0.573136,0.0429833,0.15
0.261307,0.686819,0.0378386,0.767409,0.15
0.545495,0.511471,0.990901,0.339537,0.15
0.329185,0.135776,0.0122848,0.0941108,0.15
0.0426025,0.971905,0.547122,0.0618659,0.15
0.411915,0.1215,0.322803,0.474219,0.15
0.00277513,0.356732,0.467193,0.658622,0.15
0.628266,0.207368,0.925552,0.757295,0.15
0.963515,0.74945,0.715616,0.697598,0.15
0.427787,0.504924,0.459321,0.314415,0.15
0.163817,0.76697,0.998211,0.315782,0.15
0.712478,0.599824,0.383178,0.736051,0.15
0.635195,0.975344,0.427093,0.0105983,0.15
0.0274238,0.676893,0.158582,0.314089,0.15
0.412758,0.775005,0.237577,0.963257,0.15
0.844574,0.420504,0.0766556,0.980342,0.15
0.153121,0.179893,0.348716,0.238269,0.15
0.216822,0.498049,0.394217,0.0902884,0.15
0.959672,0.796878,0.755227,0.0162092,0.15
0.885159,0.491686,0.0110952,0.281953,0.15
0.816825,0.460111,0.33023,0.00228327,0.15
0.00380093,0.768065,0.940091,0.507396,0.15
0.861771,0.202014,0.373403,0.108899,0.15
0.146514,0.292783,0.150531,0.02863,0.15
0.273091,0.458614,0.983473,0.362138,0.15
0.032315,0.0206214,0.288931,0.00631911,0.15
0.621669,0.0467579,0.706574,0.349665,0.15
0.853419,0.260504,0.63917,0.0854223,0.15
