X,Y,Z,W,R
0.303217,0.960157,0.64082,0.4582,0.15
0.479468,0.614365,0.997852,0.774334,0.15
0.95508,0.00934678,0.135252,0.549157,0.15
0.160091,0.302317,0.63574,0.081069,0.15
0.391072,0.862357,0.693135,0.720359,0.15
0.972137,0.318318,0.341143,0.420336,0.15
0.327635,0.358785,0.108139,0.625518,0.15
0.0664121,0.472526,0.997245,0.115459,0.15
0.969687,0.00863186,0.272214,0.0508576,0.15
0.95739,0.765631,0.420735,0.0317988,0.15
0.0839959,0.7631,0.399227,0.885221,0.15
0.50631,0.444569,0.798964,0.703996,0.15
0.326379,0.798927,0.977524,0.66773,0.15
0.017512,0.826958,0.827354,0.480549,0.15
0.815715,0.38301,0.810123,0.744292,0.15
0.255799,0.72418,0.630341,0.991995,0.15
0.743306,0.914824,0.653263,0.57486,0.15
0.831676,0.317703,0.149683,0.653281,0.15
0.497364,0.596716,0.743007,0.353302,0.15
0.66959,0.686525,0.215758,0.575817,0.15
0.973785,0.584254,0.163945,0.678028,0.15
0.797601,0.827162,0.306437,0.30946,0.15
0.973764,0.584822,0.601063,0.0860265,0.15
0.0114387,0.440678,0.811659,0.293406,0.15
0.091428,0.989669,0.327631,0.471566,0.15
0.304024,0.25953,0.927283,0.666859,0.15
0.721368,0.382384,0.207448,0.0237992,0.15
0.549921,0.978458,0.820454,0.991079,0.15
0.917586,0.119062,0.329999,0.931439,0.15
0.721651,0.988841,0.173181,0.110434,0.15
0.0408017,0.757206,0.147823,0.979452,0.15
0.186646,0.762502,0.154581,0.394391,0.15
0.409724,0.962211,0.979192,0.394041,0.15
0.722186,0.979394,0.361445,0.576457,0.15
0.247929,0.972984,0.368349,0.34265,0.15
0.194732,0.012559,0.0142915,0.560426,0.15
0.97928,0.0334562,0.736864,0.757328,0.15
0.464316,0.244556,0.592893,0.0843297,0.15
0.544272,0.980626,0.254829,0.691846,0.15
0.9414,0.964845,0.347281,0.795499,0.15
0.599207,0.437621,0.417935,0.626998,0.15
0.261999,0.635559,0.644328,0.475568,0.15
0.0727201,0.404893,0.341687,0.547937,0.15
0.517036,0.0362168,0.411751,0.00218661,0.15
0.317989,0.524957,0.908694,0.0122665,0.15
0.578774,0.373469,0.262024,0.36923,0.15
0.781634,0.132747,0.615794,0.588393,0.15
0.411755,0.673757,0.398032,0.684733,0.15
0.994159,0.995942,0.0371944,0.820454,0.15
0.391996,0.964774,0.250564,0.536172,0.15
0.659028,0.879013,0.0759139,0.829352,0.15
0.296207,0.42209,0.0683119,0.994146,0.15
0.0672342,0.295482,0.457506,0.934536,0.15
0.54545,0.729865,0.928136,0.970231,0.15
0.16342,0.0509852,0.367756,0.749726,0.15
0.958089,0.416088,0.68902,0.373388,0.15
0.975295,0.191997,0.736727,0.901883,0.15
0.0606575,0.32246,0.0499398,0.633692,0.15
0.0958631,0.641659,0.905855,0.169101,0.15
0.687069,0.0968547,0.992604,0.995744,0.15
0.832067,0.569564,0.935153,0.912599,0.15
0.996546,0.0636227,0.490599,0.732653,0.15
0.739119,0.931696,0.958218,0.730518,0.15
0.683926,0.178191,0.0789704,0.276909,0.15
0.362515,0.182101,0.0954309,0.858174,0.15
0.823037,0.856299,0.998065,0.309645,0.15
0.307106,0.864008,0.0708366,0.0376359,0.15
0.00464191,0.885703,0.555766,0.571939,0.15
0.986557,0.664314,0.365094,0.51512,0.15
0.6674,0.377636,0.502763,0.349031,0.15
0.679634,0.952997,0.721178,0.944736,0.15
0.341279,0.017569,0.92114,0.887429,0.15
0.605468,0.65758,0.505892,0.955768,0.15
0.195791,0.628361,0.0446549,0.801623,0.15
0.539721,0.455923,0.989656,0.354378,0.15
0.535586,0.118353,0.00302074,0.0530165,0.15
0.0186462,0.00886883,0.503319,0.203909,0.15
0.485706,0.163602,0.423108,0.39565,0.15
0.0112346,0.449394,0.591844,0.665763,0.15
0.559221,0.155928,0.962597,0.881099,0.15
0.958969,0.475756,0.525355,0.622028,0.15
0.43489,0.543761,0.437478,0.352271,0.15
0.210784,0.944138,0.975929,0.346241,0.15
0.757775,0.655213,0.401201,0.743822,0.15
0.68472,0.984715,0.542206,0.144326,0.15
0.00419492,0.733759,0.384782,0.354584,0.15
0.370397,0.566611,0.36807,0.96506,0.15
0.937798,0.421127,0.217305,0.971984,0.15
0.133736,0.207929,0.303757,0.282569,0.15
0.289065,0.417916,0.403636,0.114174,0.15
0.945286,0.850865,0.698644,0.994566,0.15
0.840777,0.500684,0.906604,0.198889,0.15
0.806672,0.548163,0.406905,0.00898976,0.15
0.981819,0.801028,0.712372,0.639891,0.15
0.784544,0.21932,0.423676,0.0887025,0.15
0.0543171,0.240014,0.123839,0.0211395,0.15
0.211222,0.463352,0.141571,0.398886,0.15
0.036267,0.0245586,0.359533,0.00447104,0.15
0.539684,0.129007,0.784518,0.259447,0.15
0.735698,0.234915,0.728802,0.0627624,0.15
