X,Y,Z,W,R
0.364298,0.0796769,0.70753,0.527188,0.15
0.311933,0.498538,0.95669,0.748339,0.15
0.81359,0.872706,0.0890057,0.260796,0.15
0.967209,0.212666,0.498179,0.0606931,0.15
0.322605,0.946022,0.463002,0.785136,0.15
0.965132,0.357152,0.296563,0.314534,0.15
0.56099,0.421689,0.0170359,0.669427,0.15
0.141227,0.0341418,0.932088,0.94756,0.15
0.261293,0.958784,0.415199,0.00252921,0.15
0.0887582,0.71608,0.170834,0.0545433,0.15
0.881588,0.898041,0.019227,0.867851,0.15
0.231851,0.35032,0.559113,0.783431,0.15
0.414413,0.0384607,0.978249,0.740934,0.15
0.186902,0.00148238,0.628583,0.592985,0.15
0.743403,0.450566,0.69579,0.585692,0.15
0.45425,0.778026,0.47273,0.988993,0.15
0.728935,0.771525,0.444551,0.703359,0.15
0.92106,0.280282,0.239967,0.802941,0.15
0.660356,0.724219,0.672049,0.385699,0.15
0.618942,0.677041,0.0642268,0.41248,0.15
0.980511,0.559681,0.994022,0.941428,0.15
0.782805,0.779443,0.403112,0.166941,0.15
0.726756,0.531599,0.454587,0.354813,0.15
0.00773002,0.25711,0.67416,0.322621,0.15
0.99663,0.984223,0.986969,0.601723,0.15
0.34073,0.307185,0.904798,0.564049,0.15
0.705631,0.216754,0.81192,0.992896,0.15
0.141335,0.996907,0.488111,0.00908525,0.15
0.819325,0.123277,0.0366762,0.957889,0.15
0.565884,0.162165,0.21186,0.947179,0.15
0.973499,0.6951,0.976961,0.139081,0.15
0.30782,0.667527,0.876064,0.544629,0.15
0.0251686,0.0306464,0.906191,0.443205,0.15
0.601844,0.0268211,0.2627,0.41687,0.15
0.561368,0.98994,0.498956,0.253379,0.15
0.242989,0.00242313,0.983166,0.341357,0.15
0.75067,0.00234909,0.858136,0.69498,0.15
0.557094,0.171782,0.452091,0.0701748,0.15
0.662509,0.753549,0.905777,0.897838,0.15
0.60713,0.983348,0.815129,0.637753,0.15
0.459421,0.292839,0.350438,0.681581,0.15
0.294301,0.719625,0.574417,0.495266,0.15
0.284402,0.523641,0.163232,0.732195,0.15
0.572516,0.962108,0.294637,0.765976,0.15
0.357504,0.30535,0.73368,0.0617827,0.15
0.622895,0.417888,0.228049,0.445658,0.15
0.736194,0.137861,0.588568,0.626539,0.15
0.399135,0.742283,0.323185,0.668714,0.15
0.572279,0.0871656,0.594319,0.833329,0.15
0.511166,0.921282,0.104869,0.291656,0.15
0.526552,0.0770215,0.0387915,0.279577,0.15
0.240269,0.619991,0.903564,0.994592,0.15
0.0748083,0.847159,0.557992,0.837589,0.15
0.129814,0.0163248,0.917544,0.141403,0.15
0.989177,0.00645885,0.170397,0.926826,0.15
0.983568,0.273836,0.573122,0.551945,0.15
0.0271297,0.348725,0.685757,0.984742,0.15
0.0492178,0.665959,0.814019,0.67473,0.15
0.122676,0.649243,0.58947,0.0705125,0.15
0.907304,0.0197511,0.76295,0.0951611,0.15
0.99287,0.611318,0.840701,0.00351514,0.15
0.0425064,0.852821,0.209235,0.735944,0.15
0.535466,0.656036,0.789675,0.640901,0.15
0.476701,0.137835,0.992249,0.474398,0.15
0.269975,0.268568,0.938733,0.914257,0.15
0.698218,0.0363866,0.959709,0.0628053,0.15
0.230743,0.93399,0.9234,0.93407,0.15
0.0192776,0.755081,0.382223,0.243289,0.15
0.00339414,0.432798,0.142816,0.611487,0.15
0.620262,0.30574,0.66718,0.370587,0.15
0.820633,0.918138,0.588829,0.00228655,0.15
0.0958259,0.979687,0.867564,0.640409,0.15
0.634394,0.3942,0.644285,0.103647,0.15
0.350627,0.761796,0.0182614,0.756074,0.15
0.580349,0.547036,0.986894,0.302925,0.15
0.171327,0.132904,0.0535312,0.196449,0.15
0.0502375,0.00784294,0.759113,0.974126,0.15
0.305274,0.0840398,0.213971,0.558769,0.15
0.0108551,0.18448,0.300385,0.690846,0.15
0.66703,0.269337,0.915693,0.63975,0.15
0.0132763,0.128155,0.904109,0.818435,0.15
0.427419,0.470098,0.475002,0.285759,0.15
0.28307,0.733111,0.989876,0.140395,0.15
0.661372,0.487226,0.320625,0.740921,0.15
0.712487,0.0338295,0.444985,0.900749,0.15
8.34386e-05,0.60757,0.039405,0.226727,0.15
0.391536,0.942206,0.133487,0.0280843,0.15
0.755454,0.439757,0.934025,0.010854,0.15
0.208503,0.116949,0.331227,0.264801,0.15
0.204681,0.477857,0.394236,0.0617063,0.15
0.00870137,0.735422,0.59848,0.99334,0.15
0.800135,0.384098,0.0524682,0.351878,0.15
0.82012,0.479161,0.272502,0.000329218,0.15
0.961685,0.711072,0.117736,0.546397,0.15
0.943475,0.13236,0.328081,0.133775,0.15
0.179199,0.420596,0.163077,0.975061,0.15
0.297242,0.44389,0.814913,0.325107,0.15
0.957855,0.0303221,0.0285572,0.0321761,0.15
0.628036,0.99184,0.551384,0.352854,0.15
0.966298,0.345802,0.607812,0.0861248,0.15
